ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000404.SZ,20251023,20250930,379866990.32,0.5516,0.5516,379866990.32
000404.SZ,20250806,20250630,257261657.32,0.3696,0.3696,257261657.32
000404.SZ,20250419,20250331,100364727.33,0.1442,0.1442,100364727.33
000404.SZ,20250419,20250331,100364727.33,0.1442,0.1442,100364727.33
000404.SZ,20250419,20241231,450210134.65,0.6469,0.6469,450210134.65
000404.SZ,20241023,20240930,375936414.2,0.5401,0.5401,375936414.2
000404.SZ,20240808,20240630,226828532.33,0.3259,0.3259,226828532.33
000404.SZ,20240420,20240331,79921685.5,0.1148,0.1148,79921685.5
000404.SZ,20240329,20231231,362158575.34,0.5203,0.5203,362158575.34
000404.SZ,20240329,20231231,362158575.34,0.5203,0.5203,362158575.34
000404.SZ,20231024,20230930,275053723.68,0.3952,0.3952,275053723.68
000404.SZ,20230808,20230630,164782312.7,0.2368,0.2368,164782312.7
000404.SZ,20230808,20230630,164782312.7,0.2368,0.2368,164782312.7
000404.SZ,20230420,20230331,62948669.75,0.0904,0.0904,62948669.75
000404.SZ,20230330,20221231,262750915.73,0.3775,0.3775,262750915.73
000404.SZ,20230330,20221231,262750915.73,0.3775,0.3775,262750915.73
000404.SZ,20221015,20220930,144866680.55,0.2081,0.2081,144866680.55
000404.SZ,20220805,20220630,79732673.04,0.1146,0.1146,79732673.04
000404.SZ,20220420,20220331,32705027.6,0.047,0.047,32705027.6
000404.SZ,20220330,20211231,185433491.94,0.2664,0.2664,185433491.94
000404.SZ,20220330,20211231,185433491.94,0.2664,0.2664,185433491.94
000404.SZ,20211020,20210930,96688702.41,0.1389,0.1389,96688702.41
000404.SZ,20210806,20210630,48858024.28,0.0702,0.0702,48858024.28
000404.SZ,20210421,20210331,6965669.8,0.01,0.01,6965669.8
000404.SZ,20210329,20201231,116035057.67,0.1667,0.1667,116035057.67
000404.SZ,20210329,20201231,116035057.67,0.1667,0.1667,116035057.67
000404.SZ,20201017,20200930,76244898.0,0.1095,0.1095,76244898.0
000404.SZ,20201017,20200930,76244898.0,0.1095,0.1095,76244898.0
000404.SZ,20200808,20200630,48075043.75,0.0691,0.0691,48075043.75
000404.SZ,20200808,20200630,48075043.75,0.0691,0.0691,48075043.75
000404.SZ,20200424,20200331,8180808.2,0.0118,0.0118,8180808.2
000404.SZ,20200424,20200331,8180808.2,0.0118,0.0118,8180808.2
000404.SZ,20200411,20191231,30626402.76,0.044,0.044,30626402.76
000404.SZ,20200411,20191231,30626402.76,0.044,0.044,30626402.76
000404.SZ,20191018,20190930,61194841.06,0.0879,0.0879,61194841.06
000404.SZ,20191018,20190930,61194841.06,0.0879,0.0879,61194841.06
000404.SZ,20190810,20190630,47875840.95,0.0688,0.0688,47875840.95
000404.SZ,20190810,20190630,47875840.95,0.0688,0.0688,47875840.95
000404.SZ,20190420,20190331,13102345.17,0.0188,0.0188,13102345.17
000404.SZ,20190323,20181231,72147188.31,0.1037,0.1037,72147188.31
000404.SZ,20190323,20181231,72147188.31,0.1037,0.1037,72147188.31
