ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000524.SZ,20260328,20251231,70061028.69,0.1,0.1,70061028.69
000524.SZ,20251031,20250930,65559451.47,0.1,0.1,65559451.47
000524.SZ,20250827,20250630,49526367.96,0.07,0.07,49526367.96
000524.SZ,20250429,20250331,26582896.73,0.04,0.04,26582896.73
000524.SZ,20250429,20250331,26582896.73,0.04,0.04,26582896.73
000524.SZ,20250329,20241231,150147112.33,0.22,0.22,150147112.33
000524.SZ,20241031,20240930,135227728.32,0.2,0.2,135227728.32
000524.SZ,20240828,20240630,39815306.53,0.06,0.06,39815306.53
000524.SZ,20240427,20240331,24112453.12,0.036,0.036,24112453.12
000524.SZ,20240427,20240331,24112453.12,0.036,0.036,24112453.12
000524.SZ,20240323,20231231,68837785.83,0.1,0.1,68837785.83
000524.SZ,20231027,20230930,57279066.03,0.09,0.09,57279066.03
000524.SZ,20231027,20230930,57279066.03,0.09,0.09,57279066.03
000524.SZ,20230824,20230630,27330510.41,0.04,0.04,27330510.41
000524.SZ,20230426,20230331,8708390.69,0.013,0.013,8708390.69
000524.SZ,20230330,20221231,-178022154.4,-0.27,-0.27,-178022154.4
000524.SZ,20230330,20221231,-178022154.4,-0.27,-0.27,-178022154.4
000524.SZ,20221028,20220930,-95660264.72,-0.14,-0.14,-95660264.72
000524.SZ,20220824,20220630,-99928958.83,-0.15,-0.15,-99928958.83
000524.SZ,20220430,20220331,-75931554.65,-0.113,-0.113,-75931554.65
000524.SZ,20220430,20220331,-75931554.65,-0.113,-0.113,-75931554.65
000524.SZ,20220322,20211231,-127798647.9,-0.19,-0.19,-127798647.9
000524.SZ,20220322,20211231,-127798647.9,-0.19,-0.19,-127798647.9
000524.SZ,20211030,20210930,-98608744.22,-0.15,-0.15,-98608744.22
000524.SZ,20211030,20210930,-98608744.22,-0.15,-0.15,-98608744.22
000524.SZ,20210831,20210630,-94549542.48,-0.14,-0.14,-94549542.48
000524.SZ,20210430,20210331,-55940225.52,-0.083,-0.083,-55940225.52
000524.SZ,20210420,20201231,-240437517.58,-0.36,-0.36,-240437517.58
000524.SZ,20210420,20201231,-240437517.58,-0.36,-0.36,-240437517.58
000524.SZ,20201030,20200930,-149461062.79,-0.22,-0.22,-149461062.79
000524.SZ,20201030,20200930,-149461062.79,-0.22,-0.22,-149461062.79
000524.SZ,20200828,20200630,-136425603.94,-0.2,-0.2,-136425603.94
000524.SZ,20200828,20200630,-136425603.94,-0.2,-0.2,-136425603.94
000524.SZ,20200430,20200331,-61794027.44,-0.092,-0.092,-61794027.44
000524.SZ,20200430,20200331,-61794027.44,-0.092,-0.092,-61794027.44
000524.SZ,20200430,20191231,259204451.22,0.39,0.39,259204451.22
000524.SZ,20200430,20191231,259204451.22,0.39,0.39,259204451.22
000524.SZ,20191030,20190930,237988986.73,0.36,0.36,237988986.73
000524.SZ,20191030,20190930,237988986.73,0.36,0.36,237988986.73
000524.SZ,20190827,20190630,180414661.81,0.27,0.27,180414661.81
000524.SZ,20190827,20190630,180414661.81,0.27,0.27,180414661.81
000524.SZ,20190430,20190331,111669474.23,0.167,0.167,111669474.23
000524.SZ,20190411,20181231,204869356.78,0.31,0.31,204869356.78
000524.SZ,20190411,20181231,204869356.78,0.31,0.31,204869356.78
