ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000034.SZ,20260331,20251231,522943843.22,0.7711,0.7581,522943843.22
000034.SZ,20251031,20250930,670037970.25,0.9941,0.9773,670037970.25
000034.SZ,20250828,20250630,426388431.88,0.6382,0.6269,426388431.88
000034.SZ,20250828,20250630,426388431.88,0.6382,0.6269,426388431.88
000034.SZ,20250426,20250331,217274596.04,0.3312,0.3274,217274596.04
000034.SZ,20250426,20250331,217274596.04,0.3312,0.3274,217274596.04
000034.SZ,20250329,20241231,752694649.23,1.1653,1.134,752694649.23
000034.SZ,20241031,20240930,893535527.37,1.3814,1.3191,893535527.37
000034.SZ,20240831,20240630,509343671.93,0.7867,0.7521,509343671.93
000034.SZ,20240427,20240331,234925119.88,0.3549,0.3251,234925119.88
000034.SZ,20240329,20231231,1171783006.53,1.7937,1.7575,1171783006.53
000034.SZ,20240329,20231231,1171783006.53,1.7937,1.7575,1171783006.53
000034.SZ,20231031,20230930,850666710.82,1.2989,1.2886,850666710.82
000034.SZ,20230831,20230630,433394772.59,0.6616,0.6543,433394772.59
000034.SZ,20230831,20230630,433394772.59,0.6616,0.6543,433394772.59
000034.SZ,20230429,20230331,209104951.63,0.3193,0.3167,209104951.63
000034.SZ,20230331,20221231,1004405512.88,1.5652,1.5601,1004405512.88
000034.SZ,20230331,20221231,1004405512.88,1.5652,1.5601,1004405512.88
000034.SZ,20221029,20220930,681002922.16,1.0623,1.061,681002922.16
000034.SZ,20220831,20220630,389782203.79,0.6082,0.6045,389782203.79
000034.SZ,20220428,20220331,187325953.96,0.2909,0.2902,187325953.96
000034.SZ,20220428,20220331,187325953.96,0.2909,0.2902,187325953.96
000034.SZ,20220329,20211231,238093091.42,0.3687,0.3677,238093091.42
000034.SZ,20220329,20211231,238093091.42,0.3687,0.3677,238093091.42
000034.SZ,20211028,20210930,45742930.88,0.071,0.0707,45742930.88
000034.SZ,20210830,20210630,-131814438.62,-0.2053,-0.2031,-131814438.62
000034.SZ,20210428,20210331,155352654.98,0.2411,0.2396,155352654.98
000034.SZ,20210331,20201231,624091822.04,0.9637,0.9509,624091822.04
000034.SZ,20210331,20201231,624091822.04,0.9637,0.9509,624091822.04
000034.SZ,20201031,20200930,393608966.92,0.6064,0.5979,393608966.92
000034.SZ,20201031,20200930,393608966.92,0.6064,0.5979,393608966.92
000034.SZ,20200831,20200630,243672965.11,0.3751,0.3669,243672965.11
000034.SZ,20200831,20200630,243672965.11,0.3751,0.3669,243672965.11
000034.SZ,20200430,20200331,118179590.18,0.1819,0.1779,118179590.18
000034.SZ,20200430,20200331,118179590.18,0.1819,0.1779,118179590.18
000034.SZ,20200331,20191231,701410697.57,1.0788,1.074,701410697.57
000034.SZ,20200331,20191231,701410697.57,1.0788,1.074,701410697.57
000034.SZ,20191023,20190930,510178847.88,0.7845,0.7837,510178847.88
000034.SZ,20191023,20190930,510178847.88,0.7845,0.7837,510178847.88
000034.SZ,20190831,20190630,396512648.79,0.6093,0.6092,396512648.79
000034.SZ,20190831,20190630,396512648.79,0.6093,0.6092,396512648.79
000034.SZ,20190429,20190331,136162978.16,0.2089,0.2089,136162978.16
000034.SZ,20190327,20181231,512408008.06,0.7834,0.7834,512408008.06
000034.SZ,20190327,20181231,512408008.06,0.7834,0.7834,512408008.06
