ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000032.SZ,20251029,20250930,-298822655.56,-0.2626,-0.2626,-298822655.56
000032.SZ,20250828,20250630,-97489074.55,-0.0857,-0.0857,-97489074.55
000032.SZ,20250425,20250331,-34056072.04,-0.0299,-0.0299,-34056072.04
000032.SZ,20250425,20250331,-34056072.04,-0.0299,-0.0299,-34056072.04
000032.SZ,20250425,20241231,329726273.71,0.2898,0.2898,329726273.71
000032.SZ,20241030,20240930,-126614513.38,-0.1113,-0.1113,-126614513.38
000032.SZ,20240828,20240630,-37891360.83,-0.0333,-0.0333,-37891360.83
000032.SZ,20240430,20240331,17054946.08,0.015,0.015,17054946.08
000032.SZ,20240418,20231231,329641229.16,0.2897,0.2897,329641229.16
000032.SZ,20231027,20230930,-269797188.23,-0.2371,-0.2371,-269797188.23
000032.SZ,20230824,20230630,-148833526.78,-0.1308,-0.1308,-148833526.78
000032.SZ,20230426,20230331,-56570897.29,-0.0497,-0.0497,-56570897.29
000032.SZ,20230426,20221231,-162254738.9,-0.1425,-0.1425,-162254738.9
000032.SZ,20230426,20221231,-162254738.9,-0.1425,-0.1425,-162254738.9
000032.SZ,20221027,20220930,-546879262.07,-0.4803,-0.4803,-546879262.07
000032.SZ,20220825,20220630,-331941265.21,-0.2915,-0.2915,-331941265.21
000032.SZ,20220422,20220331,-128333763.44,-0.1127,-0.1127,-128333763.44
000032.SZ,20220422,20220331,-128333763.44,-0.1127,-0.1127,-128333763.44
000032.SZ,20220422,20211231,362231919.01,0.3651,0.3651,362231919.01
000032.SZ,20211026,20210930,10188208.15,0.0107,0.0107,10188208.15
000032.SZ,20210831,20210630,36261200.89,0.0407,0.0407,36261200.89
000032.SZ,20210423,20210331,19829740.38,0.048,0.048,19829740.38
000032.SZ,20210423,20201231,149027697.59,0.3607,0.3607,149027697.59
000032.SZ,20210423,20201231,149027697.59,0.3607,0.3607,149027697.59
000032.SZ,20201029,20200930,79954379.81,0.1935,0.1935,79954379.81
000032.SZ,20201029,20200930,79954379.81,0.1935,0.1935,79954379.81
000032.SZ,20200829,20200630,36812964.22,0.089,0.089,36812964.22
000032.SZ,20200829,20200630,36812964.22,0.089,0.089,36812964.22
000032.SZ,20200424,20200331,17931339.36,0.0434,0.0434,17931339.36
000032.SZ,20200424,20200331,17931339.36,0.0434,0.0434,17931339.36
000032.SZ,20200424,20191231,133951876.41,0.32,0.32,133951876.41
000032.SZ,20200424,20191231,133951876.41,0.32,0.32,133951876.41
000032.SZ,20191026,20190930,87430988.07,0.2116,0.2116,87430988.07
000032.SZ,20191026,20190930,87430988.07,0.2116,0.2116,87430988.07
000032.SZ,20190824,20190630,52282579.53,0.127,0.127,52282579.53
000032.SZ,20190824,20190630,52282579.53,0.127,0.127,52282579.53
000032.SZ,20190425,20190331,27476317.05,0.0665,0.0665,27476317.05
000032.SZ,20190425,20181231,107017391.49,0.26,0.26,107017391.49
000032.SZ,20190425,20181231,107017391.49,0.26,0.26,107017391.49
