ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000523.SZ,20260331,20251231,79361590.58,0.0436,0.0436,79361590.58
000523.SZ,20251031,20250930,65293208.81,0.0356,0.0356,65293208.81
000523.SZ,20250829,20250630,32493156.72,0.0177,0.0177,32493156.72
000523.SZ,20250429,20250331,11713650.15,0.0064,0.0064,11713650.15
000523.SZ,20250429,20250331,11713650.15,0.0064,0.0064,11713650.15
000523.SZ,20250401,20241231,513035556.89,0.28,0.28,513035556.89
000523.SZ,20241030,20240930,61594427.99,0.0336,0.0336,61594427.99
000523.SZ,20240827,20240630,37505533.19,0.0204,0.0204,37505533.19
000523.SZ,20240425,20240331,21731571.68,0.0118,0.0118,21731571.68
000523.SZ,20240402,20231231,74832868.13,0.04,0.04,74832868.13
000523.SZ,20231031,20230930,20409246.76,0.0114,0.0114,20409246.76
000523.SZ,20230831,20230630,696140.11,0.0004,0.0004,696140.11
000523.SZ,20230831,20230630,696140.11,0.0004,0.0004,696140.11
000523.SZ,20230429,20230331,3796442.51,0.0023,0.0023,3796442.51
000523.SZ,20230331,20221231,-71613253.42,-0.04,-0.04,-71613253.42
000523.SZ,20230331,20221231,-71613253.42,-0.04,-0.04,-71613253.42
000523.SZ,20221029,20220930,-38868311.59,-0.0242,-0.0242,-38868311.59
000523.SZ,20220831,20220630,-33752420.55,-0.021,-0.021,-33752420.55
000523.SZ,20220430,20220331,-12844929.34,-0.01,-0.01,-12844929.34
000523.SZ,20220430,20220331,-12844929.34,-0.01,-0.01,-12844929.34
000523.SZ,20220430,20211231,1455423176.44,0.91,0.91,1455423176.44
000523.SZ,20220430,20211231,1455423176.44,0.91,0.91,1455423176.44
000523.SZ,20211028,20210930,-114371021.11,-0.18,-0.18,-114371021.11
000523.SZ,20210820,20210630,-65686399.13,-0.1,-0.1,-65686399.13
000523.SZ,20210430,20210331,-33322669.31,-0.05,-0.05,-33322669.31
000523.SZ,20210430,20201231,-4716183937.2,-7.52,-7.52,-4716183937.2
000523.SZ,20210430,20201231,-4716183937.2,-7.52,-7.52,-4716183937.2
000523.SZ,20201031,20200930,-1169969778.12,-1.86,-1.86,-1169969778.12
000523.SZ,20201031,20200930,-1169969778.12,-1.86,-1.86,-1169969778.12
000523.SZ,20200829,20200630,-114707826.92,-0.18,-0.18,-114707826.92
000523.SZ,20200829,20200630,-114707826.92,-0.18,-0.18,-114707826.92
000523.SZ,20200428,20200331,-18862733.41,-0.03,-0.03,-18862733.41
000523.SZ,20200428,20200331,-18862733.41,-0.03,-0.03,-18862733.41
000523.SZ,20200415,20191231,-100071501.57,-0.16,-0.16,-100071501.57
000523.SZ,20200415,20191231,-100071501.57,-0.16,-0.16,-100071501.57
000523.SZ,20191029,20190930,22076850.38,0.035,0.035,22076850.38
000523.SZ,20191029,20190930,22076850.38,0.035,0.035,22076850.38
000523.SZ,20190830,20190630,17129030.5,0.027,0.027,17129030.5
000523.SZ,20190430,20190331,10848436.25,0.02,0.02,10848436.25
000523.SZ,20190430,20181231,33292225.35,0.05,0.05,33292225.35
000523.SZ,20190430,20181231,-176067127.25,-0.32,-0.32,-176067127.25
