ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000517.SZ,20251028,20250930,-64238009.66,-0.0202,-0.0202,-64238009.66
000517.SZ,20250830,20250630,36450786.55,0.0114,0.0114,36450786.55
000517.SZ,20250429,20250331,19318197.77,0.0061,0.0061,19318197.77
000517.SZ,20250429,20241231,-1730936741.46,-0.5436,-0.5436,-1730936741.46
000517.SZ,20241031,20240930,318054859.56,0.0999,0.0999,318054859.56
000517.SZ,20240828,20240630,464033165.86,0.1457,0.1457,464033165.86
000517.SZ,20240429,20240331,408397019.4,0.1283,0.1283,408397019.4
000517.SZ,20240429,20231231,357492283.44,0.1123,0.1123,357492283.44
000517.SZ,20231031,20230930,1021512818.1,0.3208,0.3208,1021512818.1
000517.SZ,20230829,20230630,851867688.24,0.2676,0.2676,851867688.24
000517.SZ,20230429,20230331,648299336.51,0.2036,0.2036,648299336.51
000517.SZ,20230429,20221231,630905252.72,0.1982,0.1982,630905252.72
000517.SZ,20221029,20220930,929012954.33,0.2918,0.2918,929012954.33
000517.SZ,20220831,20220630,687529819.83,0.2159,0.2159,687529819.83
000517.SZ,20220430,20220331,493866985.61,0.1551,0.1551,493866985.61
000517.SZ,20220430,20220331,493866985.61,0.1551,0.1551,493866985.61
000517.SZ,20220430,20211231,1086327083.49,0.3412,0.3412,1086327083.49
000517.SZ,20220430,20211231,1086327083.49,0.3412,0.3412,1086327083.49
000517.SZ,20211027,20210930,740743702.33,0.2327,0.2327,740743702.33
000517.SZ,20211027,20210930,740743702.33,0.2327,0.2327,740743702.33
000517.SZ,20210828,20210630,722988489.67,0.2271,0.2271,722988489.67
000517.SZ,20210429,20210331,161285381.74,0.0507,0.0507,161285381.74
000517.SZ,20210323,20201231,1742518728.02,0.5473,0.5473,1742518728.02
000517.SZ,20210323,20201231,1742518728.02,0.5473,0.5473,1742518728.02
000517.SZ,20201029,20200930,728474870.78,0.2288,0.2288,728474870.78
000517.SZ,20201029,20200930,728474870.78,0.2288,0.2288,728474870.78
000517.SZ,20200827,20200630,712488870.84,0.2238,0.2238,712488870.84
000517.SZ,20200827,20200630,712488870.84,0.2238,0.2238,712488870.84
000517.SZ,20200429,20200331,19709910.25,0.0062,0.0062,19709910.25
000517.SZ,20200429,20200331,19709910.25,0.0062,0.0062,19709910.25
000517.SZ,20200429,20191231,1888856434.53,0.5932,0.5932,1888856434.53
000517.SZ,20200429,20191231,1888856434.53,0.5932,0.5932,1888856434.53
000517.SZ,20191029,20190930,650363921.03,0.2043,0.2043,650363921.03
000517.SZ,20191029,20190930,650363921.03,0.2043,0.2043,650363921.03
000517.SZ,20190827,20190630,592046126.12,0.1859,0.1859,592046126.12
000517.SZ,20190430,20190331,586237984.4,0.1841,0.1841,586237984.4
000517.SZ,20190430,20181231,608483095.43,0.1911,0.1911,608483095.43
000517.SZ,20190430,20181231,608483095.43,0.1911,0.1911,608483095.43
