ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000430.SZ,20260414,20260331,306015247.88,0.38,0.38,306015247.88
000430.SZ,20260414,20251231,-549413368.15,-0.68,-0.68,-549413368.15
000430.SZ,20251025,20250930,-22396493.36,-0.06,-0.06,-22396493.36
000430.SZ,20250826,20250630,-33271350.32,-0.08,-0.08,-33271350.32
000430.SZ,20250416,20250331,-31247497.56,-0.08,-0.08,-31247497.56
000430.SZ,20250416,20241231,-582091783.44,-1.44,-1.44,-582091783.44
000430.SZ,20241029,20240930,-64725053.27,-0.16,-0.16,-64725053.27
000430.SZ,20240827,20240630,-61162934.47,-0.15,-0.15,-61162934.47
000430.SZ,20240430,20240331,-46481934.67,-0.11,-0.11,-46481934.67
000430.SZ,20240430,20240331,-46481934.67,-0.11,-0.11,-46481934.67
000430.SZ,20240423,20231231,-239330646.68,-0.59,-0.59,-239330646.68
000430.SZ,20231031,20230930,-42204004.39,-0.1,-0.1,-42204004.39
000430.SZ,20231031,20230930,-42204004.39,-0.1,-0.1,-42204004.39
000430.SZ,20230822,20230630,-41012920.64,-0.1,-0.1,-41012920.64
000430.SZ,20230822,20230630,-41012920.64,-0.1,-0.1,-41012920.64
000430.SZ,20230428,20230331,-30047728.28,-0.07,-0.07,-30047728.28
000430.SZ,20230425,20221231,-260046049.0,-0.64,-0.64,-260046049.0
000430.SZ,20221027,20220930,-143793717.1,-0.36,-0.36,-143793717.1
000430.SZ,20220823,20220630,-117230489.75,-0.29,-0.29,-117230489.75
000430.SZ,20220427,20220331,-62036009.11,-0.15,-0.17,-62036009.11
000430.SZ,20220427,20220331,-62036009.11,-0.15,-0.17,-62036009.11
000430.SZ,20220425,20211231,-135178062.1,-0.33,-0.33,-135178062.1
000430.SZ,20220425,20211231,-135178062.1,-0.33,-0.33,-135178062.1
000430.SZ,20211029,20210930,-58415831.38,-0.14,-0.14,-58415831.38
000430.SZ,20211029,20210930,-58415831.38,-0.14,-0.14,-58415831.38
000430.SZ,20210831,20210630,-26980671.39,-0.07,-0.07,-26980671.39
000430.SZ,20210429,20210331,-31618834.59,-0.0781,-0.0781,-31618834.59
000430.SZ,20210420,20201231,-92205465.44,-0.23,-0.23,-92205465.44
000430.SZ,20210420,20201231,-92205465.44,-0.23,-0.23,-92205465.44
000430.SZ,20201026,20200930,-59821274.83,-0.1478,-0.1478,-59821274.83
000430.SZ,20201026,20200930,-59821274.83,-0.1478,-0.1478,-59821274.83
000430.SZ,20200818,20200630,-61595539.41,-0.1522,-0.1522,-61595539.41
000430.SZ,20200818,20200630,-61595539.41,-0.1522,-0.1522,-61595539.41
000430.SZ,20200429,20200331,-36717801.31,-0.0907,-0.0907,-36717801.31
000430.SZ,20200429,20200331,-36717801.31,-0.0907,-0.0907,-36717801.31
000430.SZ,20200428,20191231,11055878.66,0.03,0.03,11055878.66
000430.SZ,20200428,20191231,11055878.66,0.03,0.03,11055878.66
000430.SZ,20191030,20190930,39822874.7,0.0984,0.0984,39822874.7
000430.SZ,20191030,20190930,39822874.7,0.0984,0.0984,39822874.7
000430.SZ,20190830,20190630,8254485.64,0.0204,0.0204,8254485.64
000430.SZ,20190427,20190331,-8294021.53,-0.0205,-0.0205,-8294021.53
000430.SZ,20190319,20181231,26403926.78,0.07,0.07,26403926.78
000430.SZ,20190319,20181231,26403926.78,0.07,0.07,26403926.78
