ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000333.SZ,20260331,20251231,43945411000.0,5.8,5.76,43945411000.0
000333.SZ,20251030,20250930,37883383000.0,4.98,4.97,37883383000.0
000333.SZ,20251030,20250930,37883383000.0,4.98,4.97,37883383000.0
000333.SZ,20250830,20250630,26013690000.0,3.41,3.41,26013690000.0
000333.SZ,20250430,20250331,12422233000.0,1.64,1.63,12422233000.0
000333.SZ,20250430,20250331,12422233000.0,1.64,1.63,12422233000.0
000333.SZ,20250329,20241231,38537237000.0,5.44,5.42,38537237000.0
000333.SZ,20241031,20240930,31699114000.0,4.58,4.57,31699114000.0
000333.SZ,20240820,20240630,20804176000.0,3.02,3.01,20804176000.0
000333.SZ,20240430,20240331,9000007000.0,1.31,1.31,9000007000.0
000333.SZ,20240328,20231231,33719935000.0,4.93,4.92,33719935000.0
000333.SZ,20231031,20230930,27717481000.0,4.06,4.05,27717481000.0
000333.SZ,20230831,20230630,18232291000.0,2.67,2.66,18232291000.0
000333.SZ,20230831,20230630,18232291000.0,2.67,2.66,18232291000.0
000333.SZ,20230429,20230331,8041853000.0,1.18,1.18,8041853000.0
000333.SZ,20230429,20230331,8041853000.0,1.18,,8041853000.0
000333.SZ,20230429,20221231,29553507000.0,4.34,4.33,29553507000.0
000333.SZ,20230429,20221231,29553507000.0,4.34,4.33,29553507000.0
000333.SZ,20221029,20220930,24469921000.0,3.59,3.58,24469921000.0
000333.SZ,20220831,20220630,15995496000.0,2.34,2.34,15995496000.0
000333.SZ,20220430,20220331,7177925000.0,1.06,1.05,7177925000.0
000333.SZ,20220430,20220331,7177925000.0,1.06,1.05,7177925000.0
000333.SZ,20220430,20211231,28573650000.0,4.17,4.14,28573650000.0
000333.SZ,20220430,20211231,28573650000.0,4.17,4.14,28573650000.0
000333.SZ,20211030,20210930,23455250000.0,3.41,3.39,23455250000.0
000333.SZ,20210831,20210630,15009046000.0,2.17,2.16,15009046000.0
000333.SZ,20210430,20210331,6468588000.0,0.93,0.92,6468588000.0
000333.SZ,20210430,20201231,27222969000.0,3.93,3.9,27222969000.0
000333.SZ,20210430,20201231,27222969000.0,3.93,3.9,27222969000.0
000333.SZ,20201031,20200930,22018301000.0,3.18,3.17,22018301000.0
000333.SZ,20201031,20200930,22018301000.0,3.18,3.17,22018301000.0
000333.SZ,20200831,20200630,13928295000.0,2.01,2.01,13928295000.0
000333.SZ,20200831,20200630,13928295000.0,2.01,2.01,13928295000.0
000333.SZ,20200430,20200331,4810977000.0,0.7,0.69,4810977000.0
000333.SZ,20200430,20200331,4810977000.0,0.7,0.69,4810977000.0
000333.SZ,20200430,20191231,24211222000.0,3.6,3.58,24211222000.0
000333.SZ,20200430,20191231,24211222000.0,3.6,3.58,24211222000.0
000333.SZ,20191031,20190930,21315967000.0,3.2,3.18,21315967000.0
000333.SZ,20190831,20190630,15187069000.0,2.32,2.3,15187069000.0
000333.SZ,20190430,20190331,6129026000.0,0.94,0.93,6129026000.0
000333.SZ,20190420,20181231,20230779000.0,3.08,3.05,20230779000.0
000333.SZ,20190420,20181231,20230779000.0,3.08,3.05,20230779000.0
