ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000059.SZ,20251029,20250930,-1393597233.14,-0.8713,-0.8713,-1393597233.14
000059.SZ,20250813,20250630,-989140830.64,-0.6184,-0.6184,-989140830.64
000059.SZ,20250425,20250331,-341980116.73,-0.2138,-0.2138,-341980116.73
000059.SZ,20250416,20241231,-2794763928.73,-1.75,-1.75,-2794763928.73
000059.SZ,20241016,20240930,-1889259166.97,-1.1812,-1.1812,-1889259166.97
000059.SZ,20240829,20240630,-742893289.75,-0.4645,-0.4645,-742893289.75
000059.SZ,20240427,20240331,-501122128.76,-0.3133,-0.3133,-501122128.76
000059.SZ,20240427,20240331,-501122128.76,-0.3133,-0.3133,-501122128.76
000059.SZ,20240413,20231231,70299928.51,0.04,0.04,70299928.51
000059.SZ,20231031,20230930,-392010520.87,-0.2451,-0.2451,-392010520.87
000059.SZ,20230831,20230630,-675339349.5,-0.4222,-0.4222,-675339349.5
000059.SZ,20230429,20230331,-497826594.5,-0.3113,-0.3113,-497826594.5
000059.SZ,20230414,20221231,528776130.51,0.33,0.33,528776130.51
000059.SZ,20230414,20221231,528776130.51,0.33,0.33,528776130.51
000059.SZ,20221026,20220930,512772687.71,0.3206,0.3206,512772687.71
000059.SZ,20220825,20220630,500875520.15,0.3132,0.3132,500875520.15
000059.SZ,20220427,20220331,284066351.74,0.1776,0.1776,284066351.74
000059.SZ,20220427,20220331,284066351.74,0.1776,0.1776,284066351.74
000059.SZ,20220413,20211231,893882586.08,0.56,0.56,893882586.08
000059.SZ,20220413,20211231,893882586.08,0.56,0.56,893882586.08
000059.SZ,20211023,20210930,521512192.77,0.3261,0.3261,521512192.77
000059.SZ,20210827,20210630,699132569.72,0.4371,0.4371,699132569.72
000059.SZ,20210427,20210331,533075239.71,0.3333,0.3333,533075239.71
000059.SZ,20210410,20201231,324489612.57,0.2,0.2,324489612.57
000059.SZ,20210410,20201231,324489612.57,0.2,0.2,324489612.57
000059.SZ,20201030,20200930,-166941631.27,-0.1044,-0.1044,-166941631.27
000059.SZ,20201030,20200930,-166941631.27,-0.1044,-0.1044,-166941631.27
000059.SZ,20200812,20200630,-669092128.99,-0.4183,-0.4183,-669092128.99
000059.SZ,20200812,20200630,-669092128.99,-0.4183,-0.4183,-669092128.99
000059.SZ,20200414,20200331,-887566678.31,-0.5549,-0.5549,-887566678.31
000059.SZ,20200414,20200331,-887566678.31,-0.5549,-0.5549,-887566678.31
000059.SZ,20200403,20191231,992955495.15,0.62,0.62,992955495.15
000059.SZ,20200403,20191231,992955495.15,0.62,0.62,992955495.15
000059.SZ,20191022,20190930,923239074.52,0.5772,0.5772,923239074.52
000059.SZ,20191022,20190930,923239074.52,0.5772,0.5772,923239074.52
000059.SZ,20190821,20190630,538207007.57,0.3365,0.3365,538207007.57
000059.SZ,20190821,20190630,538207007.57,0.3365,0.3365,538207007.57
000059.SZ,20190423,20190331,344964785.95,0.2157,0.2157,344964785.95
000059.SZ,20190420,20181231,1055368991.36,0.66,0.63,1055368991.36
000059.SZ,20190420,20181231,1055368991.36,0.66,0.63,1055368991.36
