ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000055.SZ,20260408,20251231,-515466884.24,-0.48,-0.48,-515466884.24
000055.SZ,20251029,20250930,15890331.17,0.0148,0.0148,15890331.17
000055.SZ,20250823,20250630,17289598.23,0.0161,0.0161,17289598.23
000055.SZ,20250422,20250331,33026526.97,0.03,0.03,33026526.97
000055.SZ,20250422,20241231,144813705.53,0.13,0.13,144813705.53
000055.SZ,20241029,20240930,149711190.7,0.14,0.14,149711190.7
000055.SZ,20240828,20240630,116795117.62,0.11,0.11,116795117.62
000055.SZ,20240427,20240331,51467996.23,0.05,0.05,51467996.23
000055.SZ,20240402,20231231,272758249.5,0.25,0.25,272758249.5
000055.SZ,20231030,20230930,266437646.54,0.25,0.25,266437646.54
000055.SZ,20230829,20230630,182155268.18,0.17,0.17,182155268.18
000055.SZ,20230425,20230331,70822028.03,0.07,0.07,70822028.03
000055.SZ,20230228,20221231,282933854.32,0.26,0.26,282933854.32
000055.SZ,20230228,20221231,282933854.32,0.26,0.26,282933854.32
000055.SZ,20221028,20220930,214095545.29,0.2,0.2,214095545.29
000055.SZ,20220830,20220630,112685273.77,0.1,0.1,112685273.77
000055.SZ,20220428,20220331,43891930.78,0.04,0.04,43891930.78
000055.SZ,20220428,20220331,43891930.78,0.04,0.04,43891930.78
000055.SZ,20220330,20211231,222168142.53,0.21,0.21,222168142.53
000055.SZ,20220330,20211231,222168142.53,0.21,0.21,222168142.53
000055.SZ,20211030,20210930,177028283.49,0.16,0.16,177028283.49
000055.SZ,20211030,20210930,177028283.49,0.16,0.16,177028283.49
000055.SZ,20210818,20210630,111488701.33,0.1,0.1,111488701.33
000055.SZ,20210428,20210331,75153468.91,0.07,0.07,75153468.91
000055.SZ,20210323,20201231,382051466.98,0.35,0.35,382051466.98
000055.SZ,20210323,20201231,382051466.98,0.35,0.35,382051466.98
000055.SZ,20201021,20200930,215633776.0,0.2,0.2,215633776.0
000055.SZ,20201021,20200930,215633776.0,0.2,0.2,215633776.0
000055.SZ,20200822,20200630,146839884.57,0.13,0.13,146839884.57
000055.SZ,20200822,20200630,146839884.57,0.13,0.13,146839884.57
000055.SZ,20200418,20200331,94777419.75,0.08,0.08,94777419.75
000055.SZ,20200418,20200331,94777419.75,0.08,0.08,94777419.75
000055.SZ,20200418,20191231,347771182.73,0.31,0.31,347771182.73
000055.SZ,20200418,20191231,347771182.73,0.31,0.31,347771182.73
000055.SZ,20191026,20190930,156050013.39,0.14,0.14,156050013.39
000055.SZ,20191026,20190930,156050013.39,0.14,0.14,156050013.39
000055.SZ,20190820,20190630,128581755.01,0.11,0.11,128581755.01
000055.SZ,20190820,20190630,128581755.01,0.11,0.11,128581755.01
000055.SZ,20190423,20190331,69998533.09,0.06,0.06,69998533.09
000055.SZ,20190130,20181231,2246164571.68,1.91,1.91,2246164571.68
000055.SZ,20190130,20181231,2246164571.68,1.91,1.91,2246164571.68
