ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000166.SZ,20260328,20251231,9507226300.42,0.38,0.38,9507226300.42
000166.SZ,20260328,20251231,9507226300.42,0.38,0.38,9507226300.42
000166.SZ,20251031,20250930,8016146746.61,0.32,0.32,8016146746.61
000166.SZ,20250830,20250630,4284169415.95,0.17,0.17,4284169415.95
000166.SZ,20250430,20250331,1977325721.8,0.08,0.08,1977325721.8
000166.SZ,20250329,20241231,5210661908.61,0.21,0.21,5210661908.61
000166.SZ,20241031,20240930,3849869120.27,0.15,0.15,3849869120.27
000166.SZ,20240831,20240630,2128071818.55,0.08,0.08,2128071818.55
000166.SZ,20240430,20240331,1387612479.52,0.06,0.06,1387612479.52
000166.SZ,20240329,20231231,4606340168.13,0.18,0.18,4606340168.13
000166.SZ,20231031,20230930,4347398216.27,0.17,0.17,4347398216.27
000166.SZ,20230831,20230630,3747733668.18,0.15,0.15,3747733668.18
000166.SZ,20230831,20230630,3747733668.18,0.15,0.15,3747733668.18
000166.SZ,20230429,20230331,2010990436.36,0.08,0.08,2010990436.36
000166.SZ,20230429,20230331,2010990436.36,0.08,0.08,2010990436.36
000166.SZ,20230331,20221231,2789067875.31,0.11,0.11,2789067875.31
000166.SZ,20230331,20221231,2789067875.31,0.11,0.11,2789067875.31
000166.SZ,20221029,20220930,4279033307.09,0.17,0.17,4279033307.09
000166.SZ,20220831,20220630,3361795635.2,0.13,0.13,3361795635.2
000166.SZ,20220430,20220331,1070996613.35,0.04,0.04,1070996613.35
000166.SZ,20220430,20220331,1070996613.35,0.04,0.04,1070996613.35
000166.SZ,20220331,20211231,9398369399.7,0.38,0.38,9398369399.7
000166.SZ,20220331,20211231,9398369399.7,0.38,0.38,9398369399.7
000166.SZ,20211030,20210930,7409477706.79,0.3,0.3,7409477706.79
000166.SZ,20211030,20210930,7409477706.79,0.3,0.3,7409477706.79
000166.SZ,20210828,20210630,4520909978.3,0.18,0.18,4520909978.3
000166.SZ,20210430,20210331,2431210656.27,0.1,0.1,2431210656.27
000166.SZ,20210430,20210331,2431210656.27,0.1,0.1,2431210656.27
000166.SZ,20210331,20201231,7766174742.43,0.31,0.31,7766174742.43
000166.SZ,20210331,20201231,7766174742.43,0.31,0.31,7766174742.43
000166.SZ,20201031,20200930,6529091469.44,0.26,0.26,6529091469.44
000166.SZ,20200829,20200630,4034767204.49,0.16,0.16,4034767204.49
000166.SZ,20200829,20200630,4034767204.49,0.16,0.16,4034767204.49
000166.SZ,20200430,20200331,1987384589.49,0.08,0.08,1987384589.49
000166.SZ,20200328,20191231,5735412391.33,0.24,0.24,5735412391.33
000166.SZ,20200328,20191231,5735412391.33,0.24,0.24,5735412391.33
000166.SZ,20191031,20190930,4756648129.54,0.2,0.2,4756648129.54
000166.SZ,20190831,20190630,3201520942.57,0.14,0.14,3201520942.57
000166.SZ,20190430,20190331,1862235397.63,0.08,0.08,1862235397.63
000166.SZ,20190228,20181231,4160188689.17,0.19,0.19,4160188689.17
