ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000050.SZ,20260314,20251231,167375926.83,0.0682,0.0682,167375926.83
000050.SZ,20251031,20250930,313120828.39,0.1274,0.1274,313120828.39
000050.SZ,20250823,20250630,205898915.99,0.0838,0.0838,205898915.99
000050.SZ,20250422,20250331,96408914.1,0.0392,0.0392,96408914.1
000050.SZ,20250315,20241231,-668579178.38,-0.272,-0.272,-668579178.38
000050.SZ,20241031,20240930,-472618597.74,-0.1923,-0.1923,-472618597.74
000050.SZ,20240831,20240630,-489392304.71,-0.1991,-0.1991,-489392304.71
000050.SZ,20240427,20240331,-300747165.23,-0.1224,-0.1224,-300747165.23
000050.SZ,20240315,20231231,-2097588448.58,-0.8535,-0.8535,-2097588448.58
000050.SZ,20231028,20230930,-1790190297.54,-0.7284,-0.7284,-1790190297.54
000050.SZ,20230831,20230630,-1424234043.61,-0.5795,-0.5795,-1424234043.61
000050.SZ,20230831,20230630,-1424234043.61,-0.5795,-0.5795,-1424234043.61
000050.SZ,20230429,20230331,-662267476.32,-0.2695,-0.2695,-662267476.32
000050.SZ,20230315,20221231,112521171.81,0.0458,0.0458,112521171.81
000050.SZ,20230315,20221231,112521171.81,0.0458,0.0458,112521171.81
000050.SZ,20221031,20220930,361573692.31,0.1471,0.1471,361573692.31
000050.SZ,20220830,20220630,370122880.48,0.1506,0.1506,370122880.48
000050.SZ,20220430,20220331,79002537.22,0.0321,0.0321,79002537.22
000050.SZ,20220430,20220331,79002537.22,0.0321,0.0321,79002537.22
000050.SZ,20220315,20211231,1542457101.05,0.6276,0.6276,1542457101.05
000050.SZ,20220315,20211231,1542457101.05,0.6276,0.6276,1542457101.05
000050.SZ,20211030,20210930,1410086726.52,0.5737,0.5737,1410086726.52
000050.SZ,20211030,20210930,1410086726.52,0.5737,0.5737,1410086726.52
000050.SZ,20210826,20210630,1195798852.39,0.4865,0.4865,1195798852.39
000050.SZ,20210428,20210331,518581903.66,0.211,0.211,518581903.66
000050.SZ,20210313,20201231,1474521450.09,0.6749,0.6749,1474521450.09
000050.SZ,20210313,20201231,1474521450.09,0.6749,0.6749,1474521450.09
000050.SZ,20201028,20200930,1230678990.08,0.5878,0.5878,1230678990.08
000050.SZ,20201028,20200930,1230678990.08,0.5878,0.5878,1230678990.08
000050.SZ,20200829,20200630,744417955.39,0.3635,0.3635,744417955.39
000050.SZ,20200829,20200630,744417955.39,0.3635,0.3635,744417955.39
000050.SZ,20200425,20200331,301338975.3,0.1471,0.1471,301338975.3
000050.SZ,20200425,20200331,301338975.3,0.1471,0.1471,301338975.3
000050.SZ,20200318,20191231,829364995.37,0.4049,0.4049,829364995.37
000050.SZ,20200318,20191231,829364995.37,0.4049,0.4049,829364995.37
000050.SZ,20191031,20190930,1033812917.41,0.5048,0.5048,1033812917.41
000050.SZ,20190821,20190630,643588028.73,0.3142,0.3142,643588028.73
000050.SZ,20190821,20190630,643588028.73,0.3142,0.3142,643588028.73
000050.SZ,20190426,20190331,289479369.93,0.1413,0.1413,289479369.93
000050.SZ,20190315,20181231,925542329.07,0.4599,0.4599,925542329.07
000050.SZ,20190315,20181231,925542329.07,0.4599,0.4599,925542329.07
