ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000534.SZ,20251027,20250930,169936444.05,0.3402,0.3352,169936444.05
000534.SZ,20250823,20250630,119406060.06,0.2397,0.2367,119406060.06
000534.SZ,20250428,20250331,72688907.41,0.1457,0.1439,72688907.41
000534.SZ,20250307,20241231,192740650.65,0.3932,0.3776,192740650.65
000534.SZ,20241031,20240930,138781914.63,0.2806,0.2721,138781914.63
000534.SZ,20240831,20240630,97999685.75,0.1975,0.1922,97999685.75
000534.SZ,20240429,20240331,65768245.08,0.1317,0.1289,65768245.08
000534.SZ,20240429,20240331,65768245.08,0.1317,0.1289,65768245.08
000534.SZ,20240330,20231231,176554971.16,0.3574,0.3487,176554971.16
000534.SZ,20231018,20230930,122425288.34,0.2421,0.2395,122425288.34
000534.SZ,20230819,20230630,87120127.07,0.1726,0.1707,87120127.07
000534.SZ,20230428,20230331,58506301.86,0.1169,0.1156,58506301.86
000534.SZ,20230228,20221231,101719117.75,0.2033,0.2006,101719117.75
000534.SZ,20230228,20221231,101719117.75,0.2033,0.2006,101719117.75
000534.SZ,20221015,20220930,95584195.05,0.1922,0.1894,95584195.05
000534.SZ,20220726,20220630,74542264.56,0.1496,0.1474,74542264.56
000534.SZ,20220430,20220331,32656024.39,0.0654,0.0644,32656024.39
000534.SZ,20220430,20220331,32656024.39,0.0654,0.0644,32656024.39
000534.SZ,20220328,20211231,95292383.72,0.1926,0.1896,95292383.72
000534.SZ,20220328,20211231,95292383.72,0.1926,0.1896,95292383.72
000534.SZ,20211021,20210930,85149613.97,0.1731,0.1719,85149613.97
000534.SZ,20210814,20210630,64119929.34,0.1298,0.1289,64119929.34
000534.SZ,20210429,20210331,44060661.71,0.0896,0.0896,44060661.71
000534.SZ,20210429,20201231,76725841.36,0.156,0.156,76725841.36
000534.SZ,20210429,20201231,76725841.36,0.156,0.156,76725841.36
000534.SZ,20201031,20200930,69599466.25,0.1415,0.1415,69599466.25
000534.SZ,20201031,20200930,69599466.25,0.1415,0.1415,69599466.25
000534.SZ,20200831,20200630,49052915.31,0.0997,0.0997,49052915.31
000534.SZ,20200831,20200630,49052915.31,0.0997,0.0997,49052915.31
000534.SZ,20200410,20200331,45126287.76,0.0918,0.0918,45126287.76
000534.SZ,20200410,20200331,45126287.76,0.0918,0.0918,45126287.76
000534.SZ,20200229,20191231,70675636.77,0.1437,0.1437,70675636.77
000534.SZ,20200229,20191231,70675636.77,0.1437,0.1437,70675636.77
000534.SZ,20191028,20190930,81355423.35,0.1654,0.1654,81355423.35
000534.SZ,20191028,20190930,81355423.35,0.1654,0.1654,81355423.35
000534.SZ,20190820,20190630,34904920.4,0.071,0.071,34904920.4
000534.SZ,20190820,20190630,34904920.4,0.071,0.071,34904920.4
000534.SZ,20190429,20190331,19195591.01,0.04,0.04,19195591.01
000534.SZ,20190425,20181231,61227938.23,0.12,0.12,61227938.23
000534.SZ,20190425,20181231,61227938.23,0.12,0.12,61227938.23
