ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000060.SZ,20251029,20250930,840878476.59,0.22,0.21,840878476.59
000060.SZ,20250830,20250630,558839618.29,0.15,0.14,558839618.29
000060.SZ,20250430,20250331,273025334.39,0.07,0.07,273025334.39
000060.SZ,20250430,20250331,273025334.39,0.07,0.07,273025334.39
000060.SZ,20250415,20241231,1081867493.96,0.29,0.27,1081867493.96
000060.SZ,20241029,20240930,799497983.83,0.21,0.2,799497983.83
000060.SZ,20241029,20240930,799497983.83,0.21,0.2,799497983.83
000060.SZ,20240828,20240630,541954240.74,0.15,0.13,541954240.74
000060.SZ,20240429,20240331,239349144.22,0.06,0.06,239349144.22
000060.SZ,20240429,20240331,239349144.22,0.06,0.06,239349144.22
000060.SZ,20240425,20231231,687762213.64,0.18,0.18,687762213.64
000060.SZ,20231031,20230930,715990960.17,0.19,0.17,715990960.17
000060.SZ,20231031,20230930,715990960.17,0.19,0.17,715990960.17
000060.SZ,20230830,20230630,540335753.96,0.14,0.13,540335753.96
000060.SZ,20230830,20230630,540335753.96,0.14,0.13,540335753.96
000060.SZ,20230428,20230331,320122367.95,0.09,0.08,320122367.95
000060.SZ,20230410,20221231,1212289355.25,0.33,0.28,1212289355.25
000060.SZ,20230410,20221231,1212289355.25,0.33,0.28,1212289355.25
000060.SZ,20221028,20220930,1045722324.44,0.28,0.24,1045722324.44
000060.SZ,20220830,20220630,848838302.37,0.23,0.19,848838302.37
000060.SZ,20220428,20220331,332541868.93,0.09,0.08,332541868.93
000060.SZ,20220428,20220331,332541868.93,0.09,0.08,332541868.93
000060.SZ,20220329,20211231,1171686790.09,0.33,0.27,1171686790.09
000060.SZ,20220329,20211231,1171686790.09,0.33,0.27,1171686790.09
000060.SZ,20211030,20210930,990119245.35,0.28,0.23,990119245.35
000060.SZ,20211030,20210930,990119245.35,0.28,0.23,990119245.35
000060.SZ,20210831,20210630,662648985.77,0.19,0.15,662648985.77
000060.SZ,20210430,20210331,256638801.01,0.07,0.06,256638801.01
000060.SZ,20210331,20201231,995096765.96,0.28,0.26,995096765.96
000060.SZ,20210331,20201231,995096765.96,0.28,0.26,995096765.96
000060.SZ,20201029,20200930,625719086.74,0.18,0.18,625719086.74
000060.SZ,20201029,20200930,625719086.74,0.18,0.18,625719086.74
000060.SZ,20200829,20200630,370877382.61,0.1,0.1,370877382.61
000060.SZ,20200829,20200630,370877382.61,0.1,0.1,370877382.61
000060.SZ,20200430,20200331,142480473.37,0.04,0.04,142480473.37
000060.SZ,20200430,20200331,142480473.37,0.04,0.04,142480473.37
000060.SZ,20200310,20191231,852105138.63,0.24,0.24,852105138.63
000060.SZ,20200310,20191231,852105138.63,0.24,0.24,852105138.63
000060.SZ,20191028,20190930,636031222.07,0.18,0.18,636031222.07
000060.SZ,20191028,20190930,636031222.07,0.18,0.18,636031222.07
000060.SZ,20190829,20190630,470584665.06,0.13,0.13,470584665.06
000060.SZ,20190829,20190630,470584665.06,0.13,0.13,470584665.06
000060.SZ,20190429,20190331,260730712.04,0.07,0.07,260730712.04
000060.SZ,20190330,20181231,919939796.37,0.26,0.26,919939796.37
000060.SZ,20190330,20181231,919939796.37,0.26,0.26,919939796.37
