ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000027.SZ,20251031,20250930,1964477405.04,0.3555,0.3555,1964477405.04
000027.SZ,20251031,20250930,1964477405.04,0.3555,0.3555,1964477405.04
000027.SZ,20250828,20250630,1704877034.43,0.34,0.34,1704877034.43
000027.SZ,20250828,20250630,1704877034.43,0.34,0.34,1704877034.43
000027.SZ,20250430,20250331,1351602009.94,0.2677,0.2677,1351602009.94
000027.SZ,20250418,20241231,2005148708.38,0.28,0.28,2005148708.38
000027.SZ,20241031,20240930,2125490934.49,0.3809,0.3809,2125490934.49
000027.SZ,20240823,20240630,1753986063.93,0.34,0.34,1753986063.93
000027.SZ,20240430,20240331,1105080780.0,0.2074,0.2074,1105080780.0
000027.SZ,20240420,20231231,2045935089.0,0.27,0.27,2045935089.0
000027.SZ,20231031,20230930,3027345872.64,0.5621,0.5621,3027345872.64
000027.SZ,20230826,20230630,1877919160.42,0.37,0.37,1877919160.42
000027.SZ,20230726,20230630,1853970000.0,,,1853970000.0
000027.SZ,20230428,20230331,634034448.15,0.1085,0.1085,634034448.15
000027.SZ,20230420,20221231,2198612414.94,0.3,0.3,2198612414.94
000027.SZ,20230420,20221231,2198612414.94,0.3,0.3,2198612414.94
000027.SZ,20221031,20220930,1775711766.59,0.2951,0.2951,1775711766.59
000027.SZ,20220824,20220630,1073971924.6,0.2,0.2,1073971924.6
000027.SZ,20220429,20220331,517808871.14,0.0841,0.0841,517808871.14
000027.SZ,20220422,20211231,2128517433.75,0.32,0.32,2128517433.75
000027.SZ,20211029,20210930,2532378020.01,0.479,0.479,2532378020.01
000027.SZ,20211029,20210930,2532378020.01,0.479,0.479,2532378020.01
000027.SZ,20210827,20210630,1663013754.7,0.3496,0.3496,1663013754.7
000027.SZ,20210430,20210331,471027301.7,0.099,0.099,471027301.7
000027.SZ,20210420,20201231,3984059392.06,0.78,0.78,3984059392.06
000027.SZ,20210420,20201231,3984059392.06,0.78,0.78,3984059392.06
000027.SZ,20201029,20200930,3895286654.68,0.8188,0.8188,3895286654.68
000027.SZ,20201029,20200930,3895286654.68,0.8188,0.8188,3895286654.68
000027.SZ,20200826,20200630,2841063213.82,0.5972,0.5972,2841063213.82
000027.SZ,20200826,20200630,2841063213.82,0.5972,0.5972,2841063213.82
000027.SZ,20200430,20200331,209786202.18,0.0529,0.0529,209786202.18
000027.SZ,20200430,20200331,209786202.18,0.0529,0.0529,209786202.18
000027.SZ,20200430,20191231,1701216790.25,0.43,0.43,1701216790.25
000027.SZ,20200430,20191231,1701216790.25,0.43,0.43,1701216790.25
000027.SZ,20191031,20190930,1712824833.45,0.432,0.432,1712824833.45
000027.SZ,20190822,20190630,1032242134.41,0.2604,0.2604,1032242134.41
000027.SZ,20190430,20190331,367990620.04,0.0928,0.0928,367990620.04
000027.SZ,20190404,20181231,690676817.8,0.17,0.17,690676817.8
000027.SZ,20190404,20181231,690676817.8,0.17,0.17,690676817.8
