ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000516.SZ,20251030,20250930,-293656543.41,-0.1302,-0.1302,-293656543.41
000516.SZ,20250822,20250630,-164961830.49,-0.073,-0.073,-164961830.49
000516.SZ,20250423,20250331,-106353858.88,-0.0471,-0.0471,-106353858.88
000516.SZ,20250423,20241231,-254128508.13,-0.11,-0.11,-254128508.13
000516.SZ,20241025,20240930,-212108983.83,-0.0954,-0.0954,-212108983.83
000516.SZ,20240828,20240630,-173605843.66,-0.0768,-0.0768,-173605843.66
000516.SZ,20240426,20240331,-104912277.28,-0.0464,-0.0464,-104912277.28
000516.SZ,20240426,20231231,-368360645.24,-0.16,-0.16,-368360645.24
000516.SZ,20231027,20230930,-222323554.29,-0.0983,-0.0829,-222323554.29
000516.SZ,20230824,20230630,-222259756.8,-0.0977,-0.0857,-222259756.8
000516.SZ,20230419,20230331,-74740547.17,-0.0328,-0.0291,-74740547.17
000516.SZ,20230419,20230331,-74740547.17,-0.0328,-0.0291,-74740547.17
000516.SZ,20230419,20221231,-1176682639.57,-0.52,-0.43,-1176682639.57
000516.SZ,20230419,20221231,-1176682639.57,-0.52,-0.43,-1176682639.57
000516.SZ,20221027,20220930,-827089125.83,-0.3634,-0.3634,-827089125.83
000516.SZ,20220827,20220630,-595727097.49,-0.2618,-0.2618,-595727097.49
000516.SZ,20220428,20220331,-428421595.49,-0.1882,-0.1882,-428421595.49
000516.SZ,20220428,20220331,-428421595.49,-0.1882,-0.1882,-428421595.49
000516.SZ,20220428,20211231,-822169217.83,-0.37,-0.37,-822169217.83
000516.SZ,20220428,20211231,-822169217.83,-0.37,-0.37,-822169217.83
000516.SZ,20211028,20210930,-584918660.01,-0.2641,-0.2641,-584918660.01
000516.SZ,20210827,20210630,-359887683.38,-0.1645,-0.1645,-359887683.38
000516.SZ,20210429,20210331,-183074645.82,-0.095,-0.095,-183074645.82
000516.SZ,20210429,20201231,45360469.97,0.02,0.02,45360469.97
000516.SZ,20210429,20201231,45360469.97,0.02,0.02,45360469.97
000516.SZ,20201029,20200930,-498413999.63,-0.258,-0.258,-498413999.63
000516.SZ,20201029,20200930,-498413999.63,-0.258,-0.258,-498413999.63
000516.SZ,20200828,20200630,-344055583.85,-0.1784,-0.1784,-344055583.85
000516.SZ,20200828,20200630,-344055583.85,-0.1784,-0.1784,-344055583.85
000516.SZ,20200429,20200331,-189425706.14,-0.1,-0.1,-189425706.14
000516.SZ,20200429,20200331,-189425706.14,-0.1,-0.1,-189425706.14
000516.SZ,20200429,20191231,-403930095.11,-0.21,-0.21,-403930095.11
000516.SZ,20200429,20191231,-403930095.11,-0.21,-0.21,-403930095.11
000516.SZ,20191030,20190930,-20280832.93,-0.01,-0.01,-20280832.93
000516.SZ,20191030,20190930,-20280832.93,-0.01,-0.01,-20280832.93
000516.SZ,20190829,20190630,5025000.6,0.0026,0.0026,5025000.6
000516.SZ,20190829,20190630,5025000.6,0.0026,0.0026,5025000.6
000516.SZ,20190425,20190331,28463118.3,0.01,0.01,28463118.3
000516.SZ,20190425,20181231,2184294489.72,1.11,1.11,2184294489.72
000516.SZ,20190425,20181231,2184294489.72,1.11,1.11,2184294489.72
