ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000420.SZ,20251031,20250930,32647539.76,0.0133,0.0133,32647539.76
000420.SZ,20250828,20250630,22067212.18,0.009,0.009,22067212.18
000420.SZ,20250425,20250331,8269756.5,0.0034,0.0034,8269756.5
000420.SZ,20250425,20241231,27712829.58,0.0113,0.0113,27712829.58
000420.SZ,20241031,20240930,62082884.69,0.0252,0.0252,62082884.69
000420.SZ,20240829,20240630,40179827.28,0.0163,0.0163,40179827.28
000420.SZ,20240429,20240331,20983645.38,0.0085,0.0085,20983645.38
000420.SZ,20240429,20231231,32185641.43,0.0131,0.0131,32185641.43
000420.SZ,20231028,20230930,54481979.44,0.0222,0.0222,54481979.44
000420.SZ,20230826,20230630,48689329.86,0.0198,0.0198,48689329.86
000420.SZ,20230429,20230331,12077686.08,0.0049,0.0049,12077686.08
000420.SZ,20230429,20221231,-91448081.19,-0.0399,-0.0399,-91448081.19
000420.SZ,20221029,20220930,-88508862.05,-0.0396,-0.0396,-88508862.05
000420.SZ,20220825,20220630,-94707831.16,-0.0437,-0.0437,-94707831.16
000420.SZ,20220528,20220331,-48998432.96,-0.0226,-0.0226,-48998432.96
000420.SZ,20220528,20220331,-48998432.96,-0.0226,-0.0226,-48998432.96
000420.SZ,20220528,20211231,-129223717.74,-0.0596,-0.0596,-129223717.74
000420.SZ,20220528,20211231,-129223717.74,-0.0596,-0.0596,-129223717.74
000420.SZ,20211029,20210930,1331948.47,0.0006,0.0006,1331948.47
000420.SZ,20211029,20210930,1331948.47,0.0006,0.0006,1331948.47
000420.SZ,20210814,20210630,40768987.99,0.0188,0.0188,40768987.99
000420.SZ,20210423,20210331,31681174.94,0.0146,0.0146,31681174.94
000420.SZ,20210420,20201231,-233288434.13,-0.1076,-0.1076,-233288434.13
000420.SZ,20210420,20201231,-233288434.13,-0.1076,-0.1076,-233288434.13
000420.SZ,20201031,20200930,-210107329.18,-0.1066,-0.1066,-210107329.18
000420.SZ,20201031,20200930,-210107329.18,-0.1066,-0.1066,-210107329.18
000420.SZ,20200725,20200630,-81422028.94,-0.0413,-0.0413,-81422028.94
000420.SZ,20200725,20200630,-81422028.94,-0.0413,-0.0413,-81422028.94
000420.SZ,20200430,20200331,15479976.97,0.0079,0.0079,15479976.97
000420.SZ,20200430,20200331,15479976.97,0.0079,0.0079,15479976.97
000420.SZ,20200410,20191231,90912171.14,0.0461,0.0461,90912171.14
000420.SZ,20200410,20191231,90912171.14,0.0461,0.0461,90912171.14
000420.SZ,20191031,20190930,81751705.4,0.0415,0.0415,81751705.4
000420.SZ,20190831,20190630,70755875.86,0.0359,0.0359,70755875.86
000420.SZ,20190430,20190331,18860789.91,0.0096,0.0096,18860789.91
000420.SZ,20190315,20181231,132413848.35,0.0672,0.0672,132413848.35
000420.SZ,20190315,20181231,132413848.35,0.0672,0.0672,132413848.35
