ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000157.SZ,20260331,20251231,4858487017.8,0.56,0.56,4858487017.8
000157.SZ,20251031,20250930,3920367724.61,0.45,0.45,3920367724.61
000157.SZ,20250830,20250630,2764778602.9,0.32,0.32,2764778602.9
000157.SZ,20250830,20250630,2764778602.9,0.32,0.32,2764778602.9
000157.SZ,20250430,20250331,1410198955.93,0.16,0.16,1410198955.93
000157.SZ,20250325,20241231,3520377530.14,0.41,0.41,3520377530.14
000157.SZ,20241031,20240930,3139015862.65,0.38,0.37,3139015862.65
000157.SZ,20240830,20240630,2288046921.87,0.28,0.27,2288046921.87
000157.SZ,20240430,20240331,915819266.53,0.11,0.11,915819266.53
000157.SZ,20240430,20240331,915819266.53,0.11,0.11,915819266.53
000157.SZ,20240329,20231231,3506011590.67,0.43,0.42,3506011590.67
000157.SZ,20231031,20230930,2855056429.34,0.34,0.34,2855056429.34
000157.SZ,20231031,20230930,2855056429.34,0.34,0.34,2855056429.34
000157.SZ,20230831,20230630,2040104177.2,0.25,0.25,2040104177.2
000157.SZ,20230831,20230630,2040104177.2,0.25,0.25,2040104177.2
000157.SZ,20230428,20230331,810064655.82,0.1,0.1,810064655.82
000157.SZ,20230331,20221231,2306047166.93,0.27,0.27,2306047166.93
000157.SZ,20230331,20221231,2306047166.93,0.27,0.27,2306047166.93
000157.SZ,20221029,20220930,2168633307.95,0.25,0.25,2168633307.95
000157.SZ,20220831,20220630,1715822741.96,0.2,0.2,1715822741.96
000157.SZ,20220427,20220331,906366156.05,0.11,0.11,906366156.05
000157.SZ,20220427,20220331,906366156.05,0.11,0.11,906366156.05
000157.SZ,20220331,20211231,6269768140.19,0.76,0.74,6269768140.19
000157.SZ,20220331,20211231,6269768140.19,0.76,0.74,6269768140.19
000157.SZ,20211029,20210930,5750636124.21,0.7,0.7,5750636124.21
000157.SZ,20211029,20210930,5750636124.21,0.7,0.7,5750636124.21
000157.SZ,20210831,20210630,4850093179.87,0.59,0.59,4850093179.87
000157.SZ,20210430,20210331,2415513572.98,0.3,0.3,2415513572.98
000157.SZ,20210331,20201231,7280671792.59,0.98,0.97,7280671792.59
000157.SZ,20210331,20201231,7280671792.59,0.98,0.97,7280671792.59
000157.SZ,20201031,20200930,5686319128.32,0.76,0.76,5686319128.32
000157.SZ,20201031,20200930,5686319128.32,0.76,0.76,5686319128.32
000157.SZ,20200822,20200630,4018267583.52,0.54,0.54,4018267583.52
000157.SZ,20200822,20200630,4018267583.52,0.54,0.54,4018267583.52
000157.SZ,20200430,20200331,1026091689.5,0.14,0.14,1026091689.5
000157.SZ,20200430,20200331,1026091689.5,0.14,0.14,1026091689.5
000157.SZ,20200331,20191231,4371456570.63,0.58,0.58,4371456570.63
000157.SZ,20200331,20191231,4371456570.63,0.58,0.58,4371456570.63
000157.SZ,20191031,20190930,3479822342.92,0.44,0.44,3479822342.92
000157.SZ,20190831,20190630,2576288984.24,0.33,0.33,2576288984.24
000157.SZ,20190831,20190630,2576288984.24,0.33,0.33,2576288984.24
000157.SZ,20190430,20190331,1002111619.87,0.13,0.13,1002111619.87
000157.SZ,20190330,20181231,2019857001.7,0.26,0.26,2019857001.7
000157.SZ,20190330,20181231,2019857001.7,0.26,0.26,2019857001.7
