ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000529.SZ,20251029,20250930,67148961.52,0.115,0.115,67148961.52
000529.SZ,20250827,20250630,73522598.39,0.1259,0.1259,73522598.39
000529.SZ,20250827,20250630,73522598.39,0.1259,0.1259,73522598.39
000529.SZ,20250428,20250331,13919384.9,0.0238,0.0238,13919384.9
000529.SZ,20250428,20241231,121776662.34,0.2086,0.2086,121776662.34
000529.SZ,20241029,20240930,85094076.75,0.1458,0.1458,85094076.75
000529.SZ,20240829,20240630,70734481.18,0.1212,0.1212,70734481.18
000529.SZ,20240425,20240331,13686953.87,0.0234,0.0234,13686953.87
000529.SZ,20240425,20240331,13686953.87,0.0234,0.0234,13686953.87
000529.SZ,20240425,20231231,212853572.76,0.3646,0.3646,212853572.76
000529.SZ,20231028,20230930,157728774.02,0.2702,0.2702,157728774.02
000529.SZ,20230826,20230630,127374011.61,0.2182,0.2182,127374011.61
000529.SZ,20230428,20230331,20384327.36,0.0349,0.0349,20384327.36
000529.SZ,20230428,20221231,916758390.04,1.5704,1.5704,916758390.04
000529.SZ,20221028,20220930,737641523.35,1.2635,1.2635,737641523.35
000529.SZ,20221028,20220930,737641523.35,1.2635,1.2635,737641523.35
000529.SZ,20220831,20220630,117782530.93,0.202,0.202,117782530.93
000529.SZ,20220428,20220331,49837016.91,0.0854,0.0854,49837016.91
000529.SZ,20220428,20220331,49837016.91,0.0854,0.0854,49837016.91
000529.SZ,20220428,20211231,331084864.83,0.57,0.57,331084864.83
000529.SZ,20220428,20211231,331084864.83,0.57,0.57,331084864.83
000529.SZ,20211030,20210930,245567744.47,0.42,0.42,245567744.47
000529.SZ,20211030,20210930,245567744.47,0.42,0.42,245567744.47
000529.SZ,20210824,20210630,168974600.54,0.29,0.29,168974600.54
000529.SZ,20210428,20210331,46545026.44,0.08,0.08,46545026.44
000529.SZ,20210428,20201231,301791718.84,0.52,0.52,301791718.84
000529.SZ,20210428,20201231,301791718.84,0.52,0.52,301791718.84
000529.SZ,20201029,20200930,244957023.52,0.42,0.42,244957023.52
000529.SZ,20201029,20200930,244957023.52,0.42,0.42,244957023.52
000529.SZ,20200822,20200630,156244992.97,0.27,0.27,156244992.97
000529.SZ,20200822,20200630,156244992.97,0.27,0.27,156244992.97
000529.SZ,20200418,20200331,43263784.92,0.07,0.07,43263784.92
000529.SZ,20200418,20191231,246132048.03,0.42,0.42,246132048.03
000529.SZ,20200418,20191231,246132048.03,0.42,0.42,246132048.03
000529.SZ,20191030,20190930,143750121.53,0.25,0.25,143750121.53
000529.SZ,20191030,20190930,143750121.53,0.25,0.25,143750121.53
000529.SZ,20190829,20190630,70305333.06,0.12,0.12,70305333.06
000529.SZ,20190427,20190331,29236746.07,0.05,0.05,29236746.07
000529.SZ,20190330,20181231,167163643.37,0.29,0.29,167163643.37
000529.SZ,20190330,20181231,167163643.37,0.29,0.29,167163643.37
