ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000089.SZ,20251025,20250930,468102596.77,0.2283,0.2283,468102596.77
000089.SZ,20250816,20250630,312225495.48,0.1522,0.1522,312225495.48
000089.SZ,20250425,20250331,162864110.48,0.0794,0.0794,162864110.48
000089.SZ,20250425,20250331,162864110.48,0.0794,0.0794,162864110.48
000089.SZ,20250425,20241231,443039612.74,0.216,0.216,443039612.74
000089.SZ,20241025,20240930,326870150.31,0.1594,0.1594,326870150.31
000089.SZ,20240816,20240630,174299950.29,0.085,0.085,174299950.29
000089.SZ,20240427,20240331,94577796.94,0.0461,0.0461,94577796.94
000089.SZ,20240408,20231231,396692272.66,0.1934,0.1934,396692272.66
000089.SZ,20231027,20230930,163942753.94,0.0799,0.0799,163942753.94
000089.SZ,20230825,20230630,-55104359.2,-0.0269,-0.0269,-55104359.2
000089.SZ,20230825,20230630,-55104359.2,-0.0269,-0.0269,-55104359.2
000089.SZ,20230428,20230331,-107877085.26,-0.0526,-0.0526,-107877085.26
000089.SZ,20230331,20221231,-1142681442.75,-0.5572,-0.5572,-1142681442.75
000089.SZ,20230331,20221231,-1142681442.75,-0.5572,-0.5572,-1142681442.75
000089.SZ,20221028,20220930,-889759767.12,-0.4339,-0.4339,-889759767.12
000089.SZ,20221028,20220930,-889759767.12,-0.4339,-0.4339,-889759767.12
000089.SZ,20220826,20220630,-620496774.57,-0.3026,-0.3026,-620496774.57
000089.SZ,20220826,20220630,-620496774.57,-0.3026,-0.3026,-620496774.57
000089.SZ,20220429,20220331,-298775144.25,-0.1457,-0.1457,-298775144.25
000089.SZ,20220429,20220331,-298775144.25,-0.1457,-0.1457,-298775144.25
000089.SZ,20220409,20211231,-34439109.75,-0.0168,-0.0168,-34439109.75
000089.SZ,20220409,20211231,-34439109.75,-0.0168,-0.0168,-34439109.75
000089.SZ,20211029,20210930,12046818.42,0.0059,0.0059,12046818.42
000089.SZ,20211029,20210930,12046818.42,0.0059,0.0059,12046818.42
000089.SZ,20210827,20210630,90131332.9,0.044,0.044,90131332.9
000089.SZ,20210428,20210331,49965677.74,0.0244,0.0244,49965677.74
000089.SZ,20210402,20201231,28072432.05,0.0137,0.0137,28072432.05
000089.SZ,20210402,20201231,28072432.05,0.0137,0.0137,28072432.05
000089.SZ,20201030,20200930,-61566703.26,-0.03,-0.03,-61566703.26
000089.SZ,20201030,20200930,-61566703.26,-0.03,-0.03,-61566703.26
000089.SZ,20200821,20200630,-151321351.88,-0.0738,-0.0738,-151321351.88
000089.SZ,20200821,20200630,-151321351.88,-0.0738,-0.0738,-151321351.88
000089.SZ,20200430,20200331,-121160148.48,-0.0591,-0.0591,-121160148.48
000089.SZ,20200430,20200331,-121160148.48,-0.0591,-0.0591,-121160148.48
000089.SZ,20200328,20191231,593716688.73,0.2895,0.2895,593716688.73
000089.SZ,20200328,20191231,593716688.73,0.2895,0.2895,593716688.73
000089.SZ,20191025,20190930,480021830.86,0.2341,0.2341,480021830.86
000089.SZ,20191025,20190930,480021830.86,0.2341,0.2341,480021830.86
000089.SZ,20190830,20190630,307789768.91,0.1501,0.1501,307789768.91
000089.SZ,20190830,20190630,307789768.91,0.1501,0.1501,307789768.91
000089.SZ,20190427,20190331,172959589.35,0.0843,0.0843,172959589.35
000089.SZ,20190330,20181231,668007718.91,0.3257,0.3257,668007718.91
000089.SZ,20190330,20181231,668007718.91,0.3257,0.3257,668007718.91
