ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000158.SZ,20260403,20251231,33446475.79,0.02,0.02,33446475.79
000158.SZ,20251029,20250930,-155352837.91,-0.0972,-0.0972,-155352837.91
000158.SZ,20250819,20250630,-92994423.25,-0.0582,-0.0582,-92994423.25
000158.SZ,20250430,20250331,-99762045.13,-0.06,-0.06,-99762045.13
000158.SZ,20250430,20250331,-99762045.13,-0.06,-0.06,-99762045.13
000158.SZ,20250429,20241231,-593467183.44,-0.37,-0.37,-593467183.44
000158.SZ,20241028,20240930,-284531814.05,-0.178,-0.178,-284531814.05
000158.SZ,20240829,20240630,-243618018.4,-0.1524,-0.1524,-243618018.4
000158.SZ,20240430,20240331,-131118498.43,-0.082,-0.082,-131118498.43
000158.SZ,20240429,20231231,-96215247.58,-0.06,-0.06,-96215247.58
000158.SZ,20231030,20230930,-130260531.43,-0.0815,-0.0815,-130260531.43
000158.SZ,20230830,20230630,-50218377.93,-0.0314,-0.0314,-50218377.93
000158.SZ,20230830,20230630,-50218377.93,-0.0314,-0.0314,-50218377.93
000158.SZ,20230428,20230331,-81748331.21,-0.0511,-0.0511,-81748331.21
000158.SZ,20230417,20221231,-207771637.99,-0.13,-0.13,-207771637.99
000158.SZ,20230417,20221231,-207771637.99,-0.13,-0.13,-207771637.99
000158.SZ,20221029,20220930,-135626388.7,-0.0848,-0.0848,-135626388.7
000158.SZ,20220826,20220630,-59533357.87,-0.0372,-0.0372,-59533357.87
000158.SZ,20220428,20220331,-86482586.43,-0.0541,-0.0541,-86482586.43
000158.SZ,20220428,20220331,-86482586.43,-0.0541,-0.0541,-86482586.43
000158.SZ,20220416,20211231,131004083.67,0.08,0.08,131004083.67
000158.SZ,20220416,20211231,131004083.67,0.08,0.08,131004083.67
000158.SZ,20211026,20210930,-33531669.65,-0.021,-0.021,-33531669.65
000158.SZ,20210830,20210630,-55447237.06,-0.0347,-0.0347,-55447237.06
000158.SZ,20210430,20210331,-88854636.27,-0.0556,-0.0556,-88854636.27
000158.SZ,20210428,20201231,101306491.87,0.06,0.06,101306491.87
000158.SZ,20210428,20201231,101306491.87,0.06,0.06,101306491.87
000158.SZ,20201029,20200930,-49201379.1,-0.0308,-0.0308,-49201379.1
000158.SZ,20201029,20200930,-49201379.1,-0.0308,-0.0308,-49201379.1
000158.SZ,20200829,20200630,-85516062.88,-0.0535,-0.0535,-85516062.88
000158.SZ,20200829,20200630,-85516062.88,-0.0535,-0.0535,-85516062.88
000158.SZ,20200425,20200331,-98949587.42,-0.0619,-0.0619,-98949587.42
000158.SZ,20200425,20200331,-98949587.42,-0.0619,-0.0619,-98949587.42
000158.SZ,20200425,20191231,101100814.74,0.06,0.06,101100814.74
000158.SZ,20200425,20191231,101100814.74,0.06,0.06,101100814.74
000158.SZ,20191031,20190930,41318720.19,0.0253,0.0253,41318720.19
000158.SZ,20190830,20190630,30078504.96,0.0184,0.0184,30078504.96
000158.SZ,20190830,20190630,30078504.96,0.0184,0.0184,30078504.96
000158.SZ,20190430,20190331,-14643881.52,-0.0089,-0.0089,-14643881.52
000158.SZ,20190430,20181231,185972590.91,0.11,0.11,185972590.91
000158.SZ,20190430,20181231,185972590.91,0.11,0.11,185972590.91
