ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000538.SZ,20260401,20251231,5153486838.91,2.89,2.89,5153486838.91
000538.SZ,20251031,20250930,4777119657.47,2.68,2.68,4777119657.47
000538.SZ,20251031,20250930,4777119657.47,2.68,2.68,4777119657.47
000538.SZ,20250830,20250630,3632911303.12,2.04,2.04,3632911303.12
000538.SZ,20250830,20250630,3632911303.12,2.04,2.04,3632911303.12
000538.SZ,20250429,20250331,1934639584.6,1.08,1.08,1934639584.6
000538.SZ,20250401,20241231,4749415499.55,2.66,2.66,4749415499.55
000538.SZ,20241030,20240930,4326728068.05,2.42,2.42,4326728068.05
000538.SZ,20240827,20240630,3188829903.1,1.79,1.79,3188829903.1
000538.SZ,20240427,20240331,1701931446.0,0.95,0.95,1701931446.0
000538.SZ,20240330,20231231,4093782074.02,2.29,2.29,4093782074.02
000538.SZ,20231031,20230930,4123477414.45,2.31,2.3,4123477414.45
000538.SZ,20230830,20230630,2828011615.3,1.58,1.58,2828011615.3
000538.SZ,20230427,20230331,1517988356.56,0.85,0.85,1517988356.56
000538.SZ,20230331,20221231,3001125887.45,1.9,1.9,3001125887.45
000538.SZ,20230331,20221231,3001125887.45,1.9,1.9,3001125887.45
000538.SZ,20221028,20220930,2304896295.31,1.53,1.52,2304896295.31
000538.SZ,20220830,20220630,1500494603.81,1.1,1.09,1500494603.81
000538.SZ,20220429,20220331,914368241.49,0.71,0.71,914368241.49
000538.SZ,20220429,20220331,914368241.49,0.71,0.71,914368241.49
000538.SZ,20220326,20211231,2803621556.87,2.21,2.18,2803621556.87
000538.SZ,20220326,20211231,2803621556.87,2.21,2.18,2803621556.87
000538.SZ,20211028,20210930,2450534047.88,1.92,1.91,2450534047.88
000538.SZ,20210828,20210630,1801667011.28,1.41,1.4,1801667011.28
000538.SZ,20210428,20210331,763157801.48,0.6,0.6,763157801.48
000538.SZ,20210327,20201231,5516072178.81,4.32,4.31,5516072178.81
000538.SZ,20210327,20201231,5516072178.81,4.32,4.31,5516072178.81
000538.SZ,20201030,20200930,4252918292.31,3.33,3.33,4252918292.31
000538.SZ,20201030,20200930,4252918292.31,3.33,3.33,4252918292.31
000538.SZ,20200829,20200630,2453671220.63,1.92,1.92,2453671220.63
000538.SZ,20200829,20200630,2453671220.63,1.92,1.92,2453671220.63
000538.SZ,20200429,20200331,1282090210.08,1.0,1.0,1282090210.08
000538.SZ,20200429,20200331,1282090210.08,1.0,1.0,1282090210.08
000538.SZ,20200327,20191231,4183727553.32,3.28,3.28,4183727553.32
000538.SZ,20200327,20191231,4183727553.32,3.28,3.28,4183727553.32
000538.SZ,20191029,20190930,3541872760.67,2.77,2.77,3541872760.67
000538.SZ,20191029,20190930,3541872760.67,2.77,2.77,3541872760.67
000538.SZ,20190829,20190630,2247004753.12,2.16,2.16,2247004753.12
000538.SZ,20190829,20190630,2247004753.12,2.16,2.16,2247004753.12
000538.SZ,20190430,20190331,846304197.83,0.81,0.81,846304197.83
000538.SZ,20190322,20181231,3306564317.09,3.18,3.18,3306564317.09
000538.SZ,20190322,20181231,3306564317.09,3.18,3.18,3306564317.09
