ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000100.SZ,20260328,20251231,4516782000.0,0.2333,0.2301,4516782000.0
000100.SZ,20251031,20250930,3046792403.0,0.1604,0.1584,3046792403.0
000100.SZ,20250830,20250630,1883500000.0,0.1014,0.1003,1883500000.0
000100.SZ,20250429,20250331,1012576836.0,0.0545,0.0539,1012576836.0
000100.SZ,20250429,20250331,1012576836.0,0.0545,0.0539,1012576836.0
000100.SZ,20250429,20241231,1564112000.0,0.0842,0.0833,1564112000.0
000100.SZ,20241030,20240930,1525319763.0,0.0821,0.0812,1525319763.0
000100.SZ,20240827,20240630,995213000.0,0.0535,0.053,995213000.0
000100.SZ,20240430,20240331,239970389.0,0.0129,0.0128,239970389.0
000100.SZ,20240430,20231231,2214934000.0,0.1195,0.1179,2214934000.0
000100.SZ,20231028,20230930,1611411994.0,0.087,0.0858,1611411994.0
000100.SZ,20230830,20230630,340493000.0,0.0184,0.0181,340493000.0
000100.SZ,20230830,20230630,340493000.0,0.0184,0.0181,340493000.0
000100.SZ,20230428,20230331,-548999154.0,-0.0326,-0.0322,-548999154.0
000100.SZ,20230331,20221231,261319000.0,0.0191,0.0185,261319000.0
000100.SZ,20230331,20221231,261319000.0,0.0191,0.0185,261319000.0
000100.SZ,20221025,20220930,280664134.0,0.0207,0.0205,280664134.0
000100.SZ,20220827,20220630,663521000.0,0.0489,0.0485,663521000.0
000100.SZ,20220428,20220331,1352533125.0,0.1008,0.0993,1352533125.0
000100.SZ,20220428,20211231,10057444000.0,0.7463,0.7354,10057444000.0
000100.SZ,20220428,20211231,10057444000.0,0.7463,0.7354,10057444000.0
000100.SZ,20211027,20210930,9101970170.0,0.6756,0.6487,9101970170.0
000100.SZ,20211027,20210930,9101970170.0,0.6756,0.6487,9101970170.0
000100.SZ,20210810,20210630,6783885000.0,0.5026,0.4835,6783885000.0
000100.SZ,20210428,20210331,2403729935.0,0.1781,0.1713,2403729935.0
000100.SZ,20210311,20201231,4388159000.0,0.3366,0.3226,4388159000.0
000100.SZ,20210311,20201231,4388159000.0,0.3366,0.3226,4388159000.0
000100.SZ,20201029,20200930,2025175746.0,0.1563,0.1497,2025175746.0
000100.SZ,20201029,20200930,2025175746.0,0.1563,0.1497,2025175746.0
000100.SZ,20200829,20200630,1208066000.0,0.0932,0.0893,1208066000.0
000100.SZ,20200829,20200630,1208066000.0,0.0932,0.0893,1208066000.0
000100.SZ,20200429,20200331,408125802.0,0.0316,0.0302,408125802.0
000100.SZ,20200429,20200331,408125802.0,0.0316,0.0302,408125802.0
000100.SZ,20200331,20191231,2617765000.0,0.1986,0.1935,2617765000.0
000100.SZ,20200331,20191231,2617765000.0,0.1986,0.1935,2617765000.0
000100.SZ,20191031,20190930,2577329981.0,0.1946,0.1902,2577329981.0
000100.SZ,20190813,20190630,2092349000.0,0.1569,0.1544,2092349000.0
000100.SZ,20190424,20190331,779088389.0,0.0578,0.0576,779088389.0
000100.SZ,20190320,20181231,3468211000.0,0.2566,0.2562,3468211000.0
000100.SZ,20190320,20181231,3468211000.0,0.2566,0.2562,3468211000.0
