ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000503.SZ,20251030,20250930,-138429304.65,-0.1414,-0.1414,-138429304.65
000503.SZ,20250828,20250630,-99090685.4,-0.1012,-0.1012,-99090685.4
000503.SZ,20250425,20250331,-45576538.97,-0.0465,-0.0465,-45576538.97
000503.SZ,20250425,20250331,-45576538.97,-0.0465,-0.0465,-45576538.97
000503.SZ,20250425,20241231,-10375438.31,-0.0106,-0.0106,-10375438.31
000503.SZ,20250425,20241231,-10375438.31,-0.0106,-0.0106,-10375438.31
000503.SZ,20241026,20240930,-30946674.76,-0.0316,-0.0316,-30946674.76
000503.SZ,20240829,20240630,-72981492.63,-0.0745,-0.0745,-72981492.63
000503.SZ,20240427,20240331,-40381786.35,-0.0412,-0.0412,-40381786.35
000503.SZ,20240427,20240331,-40381786.35,-0.0412,-0.0412,-40381786.35
000503.SZ,20240427,20231231,-79791984.63,-0.0876,-0.0876,-79791984.63
000503.SZ,20231028,20230930,-108545358.89,-0.1208,-0.1208,-108545358.89
000503.SZ,20230825,20230630,-84952868.7,-0.0937,-0.0937,-84952868.7
000503.SZ,20230427,20230331,-43865115.01,-0.0484,-0.0484,-43865115.01
000503.SZ,20230427,20221231,-84471751.01,-0.0931,-0.0931,-84471751.01
000503.SZ,20230427,20221231,-84471751.01,-0.0931,-0.0931,-84471751.01
000503.SZ,20221028,20220930,-116514666.36,-0.1284,-0.1284,-116514666.36
000503.SZ,20220810,20220630,-71961044.62,-0.0793,-0.0793,-71961044.62
000503.SZ,20220430,20220331,-49423957.16,-0.0545,-0.0545,-49423957.16
000503.SZ,20220430,20220331,-49423957.16,-0.0545,-0.0545,-49423957.16
000503.SZ,20220430,20211231,-175821833.4,-0.1952,-0.1952,-175821833.4
000503.SZ,20220430,20211231,-175821833.4,-0.1952,-0.1952,-175821833.4
000503.SZ,20211030,20210930,-127324268.01,-0.1417,-0.1417,-127324268.01
000503.SZ,20211030,20210930,-127324268.01,-0.1417,-0.1417,-127324268.01
000503.SZ,20210828,20210630,-95557067.54,-0.1063,-0.1063,-95557067.54
000503.SZ,20210424,20210331,-56262309.65,-0.0626,-0.0626,-56262309.65
000503.SZ,20210424,20201231,-242605400.28,-0.2699,-0.2699,-242605400.28
000503.SZ,20210424,20201231,-242605400.28,-0.2699,-0.2699,-242605400.28
000503.SZ,20201030,20200930,-162047679.19,-0.1803,-0.1803,-162047679.19
000503.SZ,20201030,20200930,-162047679.19,-0.1803,-0.1803,-162047679.19
000503.SZ,20200828,20200630,-119637777.35,-0.1331,-0.1331,-119637777.35
000503.SZ,20200828,20200630,-119637777.35,-0.1331,-0.1331,-119637777.35
000503.SZ,20200425,20200331,-71182370.62,-0.0792,-0.0792,-71182370.62
000503.SZ,20200425,20200331,-71182370.62,-0.0792,-0.0792,-71182370.62
000503.SZ,20200425,20191231,17427722.78,0.0194,0.0194,17427722.78
000503.SZ,20200425,20191231,17427722.78,0.0194,0.0194,17427722.78
000503.SZ,20191030,20190930,-146243736.28,-0.1627,-0.1627,-146243736.28
000503.SZ,20191030,20190930,-146243736.28,-0.1627,-0.1627,-146243736.28
000503.SZ,20190824,20190630,-111693207.26,-0.1243,-0.1243,-111693207.26
000503.SZ,20190427,20190331,-49764470.52,-0.0554,-0.0554,-49764470.52
000503.SZ,20190427,20181231,-187759869.23,-0.2089,-0.2089,-187759869.23
000503.SZ,20190427,20181231,-187759869.23,-0.2089,-0.2089,-187759869.23
