ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000001.SZ,20260321,20251231,42633000000.0,2.07,2.07,42633000000.0
000001.SZ,20251025,20250930,38339000000.0,1.87,1.87,38339000000.0
000001.SZ,20250823,20250630,24870000000.0,1.18,1.18,24870000000.0
000001.SZ,20250419,20250331,14096000000.0,0.62,0.62,14096000000.0
000001.SZ,20250315,20241231,44508000000.0,2.15,2.15,44508000000.0
000001.SZ,20241019,20240930,39729000000.0,1.94,1.94,39729000000.0
000001.SZ,20240816,20240630,25879000000.0,1.23,1.23,25879000000.0
000001.SZ,20240420,20240331,14932000000.0,0.66,0.66,14932000000.0
000001.SZ,20240315,20231231,46455000000.0,2.25,2.25,46455000000.0
000001.SZ,20231025,20230930,39635000000.0,1.94,1.94,39635000000.0
000001.SZ,20230824,20230630,25387000000.0,1.2,1.2,25387000000.0
000001.SZ,20230425,20230331,14602000000.0,0.65,0.65,14602000000.0
000001.SZ,20230425,20230331,14602000000.0,0.65,0.65,14602000000.0
000001.SZ,20230309,20221231,45516000000.0,2.2,2.2,45516000000.0
000001.SZ,20230309,20221231,45516000000.0,2.2,2.2,45516000000.0
000001.SZ,20221025,20220930,36659000000.0,1.78,1.78,36659000000.0
000001.SZ,20220818,20220630,22088000000.0,1.03,1.03,22088000000.0
000001.SZ,20220427,20220331,12850000000.0,0.56,0.56,12850000000.0
000001.SZ,20220310,20211231,36336000000.0,1.73,1.73,36336000000.0
000001.SZ,20220310,20211231,36336000000.0,1.73,1.73,36336000000.0
000001.SZ,20211021,20210930,29135000000.0,1.4,1.4,29135000000.0
000001.SZ,20210820,20210630,17583000000.0,0.8,0.8,17583000000.0
000001.SZ,20210421,20210331,10132000000.0,0.42,0.42,10132000000.0
000001.SZ,20210421,20210331,10132000000.0,0.42,0.42,10132000000.0
000001.SZ,20210202,20201231,28928000000.0,1.4,1.4,28928000000.0
000001.SZ,20210202,20201231,28928000000.0,1.4,1.4,28928000000.0
000001.SZ,20201022,20200930,22398000000.0,1.11,1.11,22398000000.0
000001.SZ,20201022,20200930,22398000000.0,1.11,1.11,22398000000.0
000001.SZ,20200828,20200630,13678000000.0,0.66,0.66,13678000000.0
000001.SZ,20200828,20200630,13678000000.0,0.66,0.66,13678000000.0
000001.SZ,20200421,20200331,8548000000.0,0.4,0.4,8548000000.0
000001.SZ,20200214,20191231,28195000000.0,1.54,1.45,28195000000.0
000001.SZ,20200214,20191231,28195000000.0,1.54,1.45,28195000000.0
000001.SZ,20191022,20190930,23621000000.0,1.32,1.32,23621000000.0
000001.SZ,20190808,20190630,15403000000.0,0.85,0.78,15403000000.0
000001.SZ,20190808,20190630,15403000000.0,0.85,0.78,15403000000.0
000001.SZ,20190424,20190331,7446000000.0,0.38,0.36,7446000000.0
000001.SZ,20190307,20181231,24818000000.0,1.39,1.39,24818000000.0
000001.SZ,20190307,20181231,24818000000.0,1.39,1.39,24818000000.0
