ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000025.SZ,20251028,20250930,123599905.63,0.2867,0.2867,123599905.63
000025.SZ,20251028,20250930,123599905.63,0.2867,0.2867,123599905.63
000025.SZ,20250822,20250630,84013429.35,0.1949,0.1949,84013429.35
000025.SZ,20250425,20250331,34228060.15,0.0794,0.0794,34228060.15
000025.SZ,20250425,20250331,34228060.15,0.0794,0.0794,34228060.15
000025.SZ,20250328,20241231,136629870.8,0.317,0.317,136629870.8
000025.SZ,20241024,20240930,108084248.41,0.2507,0.2507,108084248.41
000025.SZ,20240821,20240630,76662479.69,0.1778,0.1778,76662479.69
000025.SZ,20240425,20240331,35247571.82,0.0818,0.0818,35247571.82
000025.SZ,20240328,20231231,118255140.84,0.2743,0.2743,118255140.84
000025.SZ,20231026,20230930,73704767.28,0.171,0.171,73704767.28
000025.SZ,20230824,20230630,44139962.93,0.1024,0.1024,44139962.93
000025.SZ,20230427,20230331,25274084.85,0.0586,0.0586,25274084.85
000025.SZ,20230427,20221231,83496135.61,0.1937,0.1937,83496135.61
000025.SZ,20221028,20220930,62117600.47,0.1441,0.1441,62117600.47
000025.SZ,20220825,20220630,43480236.19,0.1009,0.1009,43480236.19
000025.SZ,20220429,20220331,33807359.53,0.0784,0.0784,33807359.53
000025.SZ,20220408,20211231,131020764.38,0.304,0.304,131020764.38
000025.SZ,20220408,20211231,131020764.38,0.304,0.304,131020764.38
000025.SZ,20211023,20210930,69985960.31,0.1624,0.1624,69985960.31
000025.SZ,20210820,20210630,44542715.32,0.1033,0.1033,44542715.32
000025.SZ,20210429,20210331,21691438.24,0.0503,0.0503,21691438.24
000025.SZ,20210416,20201231,57663828.89,0.1338,0.1338,57663828.89
000025.SZ,20210416,20201231,57663828.89,0.1338,0.1338,57663828.89
000025.SZ,20201030,20200930,39637872.26,0.092,0.092,39637872.26
000025.SZ,20201030,20200930,39637872.26,0.092,0.092,39637872.26
000025.SZ,20200827,20200630,25594985.78,0.0594,0.0594,25594985.78
000025.SZ,20200827,20200630,25594985.78,0.0594,0.0594,25594985.78
000025.SZ,20200428,20200331,5209071.29,0.0121,0.0121,5209071.29
000025.SZ,20200428,20200331,5209071.29,0.0121,0.0121,5209071.29
000025.SZ,20200403,20191231,219669708.47,0.5096,0.5096,219669708.47
000025.SZ,20200403,20191231,219669708.47,0.5096,0.5096,219669708.47
000025.SZ,20191031,20190930,64041189.83,0.1486,0.1486,64041189.83
000025.SZ,20190830,20190630,44779948.6,0.1039,0.1039,44779948.6
000025.SZ,20190830,20190630,44779948.6,0.1039,0.1039,44779948.6
000025.SZ,20190430,20190331,18017619.19,0.0606,0.0606,18017619.19
000025.SZ,20190402,20181231,86924058.72,0.2924,0.2924,86924058.72
000025.SZ,20190402,20181231,86924058.72,0.2924,0.2924,86924058.72
