ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000049.SZ,20251029,20250930,225613034.37,0.5866,0.5866,225613034.37
000049.SZ,20250826,20250630,97545269.94,0.2536,0.2536,97545269.94
000049.SZ,20250422,20250331,48661774.56,0.1265,0.1265,48661774.56
000049.SZ,20250422,20241231,413011992.42,1.0738,1.0738,413011992.42
000049.SZ,20241031,20240930,221154307.14,0.575,0.575,221154307.14
000049.SZ,20240828,20240630,107612749.06,0.2798,0.2798,107612749.06
000049.SZ,20240424,20240331,43856529.92,0.114,0.114,43856529.92
000049.SZ,20240326,20231231,561870597.3,1.7107,1.7107,561870597.3
000049.SZ,20231028,20230930,362523785.42,1.2109,1.2109,362523785.42
000049.SZ,20230831,20230630,175559322.83,0.5864,0.5864,175559322.83
000049.SZ,20230831,20230630,175559322.83,0.5864,0.5864,175559322.83
000049.SZ,20230428,20230331,73554204.39,0.2457,0.2457,73554204.39
000049.SZ,20230428,20221231,866209024.46,2.8868,2.8868,866209024.46
000049.SZ,20230428,20221231,866209024.46,2.8868,2.8868,866209024.46
000049.SZ,20221028,20220930,605865505.49,2.0176,2.0176,605865505.49
000049.SZ,20221028,20220930,605865505.49,2.0176,2.0176,605865505.49
000049.SZ,20220825,20220630,307438750.01,1.0238,1.0238,307438750.01
000049.SZ,20220426,20220331,154245630.36,0.5136,0.5136,154245630.36
000049.SZ,20220426,20220331,154245630.36,0.5136,0.5136,154245630.36
000049.SZ,20220330,20211231,793765412.59,2.6423,2.6423,793765412.59
000049.SZ,20220330,20211231,793765412.59,2.6423,2.6423,793765412.59
000049.SZ,20211029,20210930,491482195.65,1.6359,1.6359,491482195.65
000049.SZ,20211029,20210930,491482195.65,1.6359,1.6359,491482195.65
000049.SZ,20210820,20210630,268930591.72,0.8951,0.8951,268930591.72
000049.SZ,20210427,20210331,134873963.17,0.6509,0.6509,134873963.17
000049.SZ,20210323,20201231,669692211.27,3.2321,3.2321,669692211.27
000049.SZ,20210323,20201231,669692211.27,3.2321,3.2321,669692211.27
000049.SZ,20201030,20200930,368407443.08,1.778,1.778,368407443.08
000049.SZ,20201030,20200930,368407443.08,1.778,1.778,368407443.08
000049.SZ,20200818,20200630,173767974.87,0.8387,0.8387,173767974.87
000049.SZ,20200818,20200630,173767974.87,0.8387,0.8387,173767974.87
000049.SZ,20200430,20200331,47261563.55,0.2281,0.2281,47261563.55
000049.SZ,20200430,20200331,47261563.55,0.2281,0.2281,47261563.55
000049.SZ,20200417,20191231,502179819.24,2.4409,2.4409,502179819.24
000049.SZ,20200417,20191231,502179819.24,2.4409,2.4409,502179819.24
000049.SZ,20191029,20190930,338999194.31,1.6517,1.6517,338999194.31
000049.SZ,20191029,20190930,338999194.31,1.6517,1.6517,338999194.31
000049.SZ,20190813,20190630,170319218.86,0.8298,0.8298,170319218.86
000049.SZ,20190813,20190630,170319218.86,0.8298,0.8298,170319218.86
000049.SZ,20190430,20190331,67902017.61,0.3308,0.3308,67902017.61
000049.SZ,20190430,20181231,401369963.05,1.9556,1.9556,401369963.05
000049.SZ,20190430,20181231,401369963.05,1.9556,1.9556,401369963.05
