ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000429.SZ,20260314,20251231,1801337614.93,0.86,0.86,1801337614.93
000429.SZ,20260314,20251231,1801337614.93,0.86,0.86,1801337614.93
000429.SZ,20251029,20250930,1545171669.34,0.74,0.74,1545171669.34
000429.SZ,20250829,20250630,1057152854.14,0.51,0.51,1057152854.14
000429.SZ,20250829,20250630,1057152854.14,0.51,0.51,1057152854.14
000429.SZ,20250430,20250331,657482517.83,0.31,0.31,657482517.83
000429.SZ,20250430,20250331,657482517.83,0.31,0.31,657482517.83
000429.SZ,20250304,20241231,1562122219.95,0.75,0.75,1562122219.95
000429.SZ,20241025,20240930,1356400701.34,0.65,0.65,1356400701.34
000429.SZ,20240830,20240630,855465441.0,0.41,0.41,855465441.0
000429.SZ,20240429,20240331,420705862.42,0.2,0.2,420705862.42
000429.SZ,20240316,20231231,1633811033.68,0.78,0.78,1633811033.68
000429.SZ,20231028,20230930,1356248538.84,0.65,0.65,1356248538.84
000429.SZ,20231028,20230930,1356248538.84,0.65,0.65,1356248538.84
000429.SZ,20230829,20230630,885644187.99,0.42,0.42,885644187.99
000429.SZ,20230428,20230331,409848394.33,0.2,0.2,409848394.33
000429.SZ,20230321,20221231,1277069521.9,0.61,0.61,1277069521.9
000429.SZ,20230321,20221231,1277069521.9,0.61,0.61,1277069521.9
000429.SZ,20221028,20220930,1191719189.92,0.57,0.57,1191719189.92
000429.SZ,20221028,20220930,1191719189.92,0.57,0.57,1191719189.92
000429.SZ,20220827,20220630,773786851.68,0.37,0.37,773786851.68
000429.SZ,20220427,20220331,430950001.9,0.21,0.21,430950001.9
000429.SZ,20220427,20220331,430950001.9,0.21,0.21,430950001.9
000429.SZ,20220316,20211231,1700406981.99,0.81,0.81,1700406981.99
000429.SZ,20220316,20211231,1700406981.99,0.81,0.81,1700406981.99
000429.SZ,20211030,20210930,1394250004.35,0.67,0.67,1394250004.35
000429.SZ,20211030,20210930,1394250004.35,0.67,0.67,1394250004.35
000429.SZ,20210827,20210630,848860350.64,0.41,0.41,848860350.64
000429.SZ,20210427,20210331,399100166.26,0.19,0.19,399100166.26
000429.SZ,20210326,20201231,867842774.78,0.42,0.42,867842774.78
000429.SZ,20210326,20201231,867842774.78,0.42,0.42,867842774.78
000429.SZ,20201029,20200930,345202032.42,0.17,0.17,345202032.42
000429.SZ,20201029,20200930,345202032.42,0.17,0.17,345202032.42
000429.SZ,20200826,20200630,-5830257.18,-0.0028,-0.0028,-5830257.18
000429.SZ,20200826,20200630,-5830257.18,-0.0028,-0.0028,-5830257.18
000429.SZ,20200429,20200331,-70094226.94,-0.03,-0.03,-70094226.94
000429.SZ,20200429,20200331,-70094226.94,-0.03,-0.03,-70094226.94
000429.SZ,20200407,20191231,1258628101.71,0.6,0.6,1258628101.71
000429.SZ,20200407,20191231,1258628101.71,0.6,0.6,1258628101.71
000429.SZ,20191031,20190930,1107730568.06,0.53,0.53,1107730568.06
000429.SZ,20190829,20190630,736486112.3,0.35,0.35,736486112.3
000429.SZ,20190829,20190630,736486112.3,0.35,0.35,736486112.3
000429.SZ,20190427,20190331,354064646.18,0.17,0.17,354064646.18
000429.SZ,20190329,20181231,1677028179.18,0.8,0.8,1677028179.18
000429.SZ,20190329,20181231,1677028179.18,0.8,0.8,1677028179.18
