ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000068.SZ,20260326,20251231,-104510783.21,-0.1038,-0.1038,-104510783.21
000068.SZ,20251030,20250930,-100064039.76,-0.0994,-0.0994,-100064039.76
000068.SZ,20250829,20250630,-88775613.61,-0.0882,-0.0882,-88775613.61
000068.SZ,20250425,20250331,-17368173.77,-0.0173,-0.0173,-17368173.77
000068.SZ,20250315,20241231,13112776.37,0.013,0.013,13112776.37
000068.SZ,20241029,20240930,-75103283.52,-0.0746,-0.0746,-75103283.52
000068.SZ,20240828,20240630,-55587651.74,-0.0552,-0.0552,-55587651.74
000068.SZ,20240425,20240331,-23600029.85,-0.0234,-0.0234,-23600029.85
000068.SZ,20240425,20240331,-23600029.85,-0.0234,-0.0234,-23600029.85
000068.SZ,20240328,20231231,653879652.86,0.6495,0.6495,653879652.86
000068.SZ,20231027,20230930,382693314.12,0.3802,0.3802,382693314.12
000068.SZ,20230824,20230630,425364996.23,0.4225,0.4225,425364996.23
000068.SZ,20230824,20230630,425364996.23,0.4225,0.4225,425364996.23
000068.SZ,20230429,20230331,-26919587.25,-0.0267,-0.0267,-26919587.25
000068.SZ,20230429,20221231,-217657085.12,-0.2162,-0.2162,-217657085.12
000068.SZ,20230427,20221231,250833453.45,,,250833453.45
000068.SZ,20221028,20220930,-39922078.49,-0.0397,-0.0397,-39922078.49
000068.SZ,20220831,20220630,-26183842.6,-0.026,-0.026,-26183842.6
000068.SZ,20220429,20220331,-9727846.62,-0.0097,-0.0097,-9727846.62
000068.SZ,20220429,20220331,-9727846.62,-0.0097,-0.0097,-9727846.62
000068.SZ,20220305,20211231,-97740871.67,-0.0971,-0.0971,-97740871.67
000068.SZ,20220305,20211231,-97740871.67,-0.0971,-0.0971,-97740871.67
000068.SZ,20211028,20210930,-44715493.41,-0.0444,-0.0444,-44715493.41
000068.SZ,20210817,20210630,-44922104.08,-0.0446,-0.0446,-44922104.08
000068.SZ,20210427,20210331,-24532950.07,-0.0244,-0.0244,-24532950.07
000068.SZ,20210427,20201231,-166107336.06,-0.165,-0.165,-166107336.06
000068.SZ,20210427,20201231,-166107336.06,-0.165,-0.165,-166107336.06
000068.SZ,20201029,20200930,-77142443.31,-0.0766,-0.0766,-77142443.31
000068.SZ,20201029,20200930,-77142443.31,-0.0766,-0.0766,-77142443.31
000068.SZ,20200825,20200630,-50311569.8,-0.05,-0.05,-50311569.8
000068.SZ,20200825,20200630,-50311569.8,-0.05,-0.05,-50311569.8
000068.SZ,20200428,20200331,-26441984.73,-0.0263,-0.0263,-26441984.73
000068.SZ,20200428,20200331,-26441984.73,-0.0263,-0.0263,-26441984.73
000068.SZ,20200428,20191231,5999003.63,0.006,0.006,5999003.63
000068.SZ,20200428,20191231,5999003.63,0.006,0.006,5999003.63
000068.SZ,20191031,20190930,-71871883.49,-0.0714,-0.0714,-71871883.49
000068.SZ,20190827,20190630,-46264560.53,-0.046,-0.046,-46264560.53
000068.SZ,20190827,20190630,-46264560.53,-0.046,-0.046,-46264560.53
000068.SZ,20190430,20190331,-28607114.8,-0.0284,-0.0284,-28607114.8
000068.SZ,20190420,20181231,-132885591.79,-0.132,-0.132,-132885591.79
000068.SZ,20190420,20181231,-132885591.79,-0.132,-0.132,-132885591.79
