ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000062.SZ,20260327,20251231,462938895.43,0.4426,0.4426,462938895.43
000062.SZ,20251029,20250930,361078937.04,0.3452,0.3452,361078937.04
000062.SZ,20251029,20250930,361078937.04,0.3452,0.3452,361078937.04
000062.SZ,20250827,20250630,235621212.83,0.2253,0.2253,235621212.83
000062.SZ,20250429,20250331,105573529.29,0.1009,0.1009,105573529.29
000062.SZ,20250314,20241231,212965894.74,0.2036,0.2036,212965894.74
000062.SZ,20241030,20240930,266248705.44,0.2546,0.2546,266248705.44
000062.SZ,20240831,20240630,176558348.2,0.1688,0.1688,176558348.2
000062.SZ,20240430,20240331,57404668.56,0.0549,0.0549,57404668.56
000062.SZ,20240430,20240331,57404668.56,0.0549,0.0549,57404668.56
000062.SZ,20240418,20231231,467351812.75,0.4468,0.4468,467351812.75
000062.SZ,20231028,20230930,410503068.78,0.3925,0.3925,410503068.78
000062.SZ,20230825,20230630,266751686.41,0.255,0.255,266751686.41
000062.SZ,20230428,20230331,125305274.17,0.1198,0.1198,125305274.17
000062.SZ,20230315,20221231,952406473.47,0.9106,0.9106,952406473.47
000062.SZ,20230315,20221231,952406473.47,0.9106,0.9106,952406473.47
000062.SZ,20221028,20220930,697453567.69,0.6668,0.6668,697453567.69
000062.SZ,20220826,20220630,522061766.75,0.4991,0.4991,522061766.75
000062.SZ,20220826,20220630,522061766.75,0.4991,0.4991,522061766.75
000062.SZ,20220428,20220331,219643212.53,0.21,0.21,219643212.53
000062.SZ,20220428,20220331,219643212.53,0.21,0.21,219643212.53
000062.SZ,20220311,20211231,883433133.98,0.8447,0.8447,883433133.98
000062.SZ,20220311,20211231,883433133.98,0.8447,0.8447,883433133.98
000062.SZ,20211027,20210930,709143575.73,0.678,0.678,709143575.73
000062.SZ,20211027,20210930,709143575.73,0.678,0.678,709143575.73
000062.SZ,20210826,20210630,433557445.46,0.4145,0.4145,433557445.46
000062.SZ,20210428,20210331,226422082.8,0.2165,0.2165,226422082.8
000062.SZ,20210310,20201231,624503761.85,0.5971,0.5971,624503761.85
000062.SZ,20210310,20201231,624503761.85,0.5971,0.5971,624503761.85
000062.SZ,20201028,20200930,461752669.11,0.4415,0.4415,461752669.11
000062.SZ,20201028,20200930,461752669.11,0.4415,0.4415,461752669.11
000062.SZ,20200820,20200630,282030802.54,0.2697,0.2697,282030802.54
000062.SZ,20200820,20200630,282030802.54,0.2697,0.2697,282030802.54
000062.SZ,20200428,20200331,112896271.07,0.1079,0.1079,112896271.07
000062.SZ,20200428,20200331,112896271.07,0.1079,0.1079,112896271.07
000062.SZ,20200326,20191231,630032131.15,0.6024,0.6024,630032131.15
000062.SZ,20200326,20191231,630032131.15,0.6024,0.6024,630032131.15
000062.SZ,20191024,20190930,488364891.47,0.4669,0.4669,488364891.47
000062.SZ,20191024,20190930,488364891.47,0.4669,0.4669,488364891.47
000062.SZ,20190828,20190630,342291100.67,0.3273,0.3273,342291100.67
000062.SZ,20190828,20190630,342291100.67,0.3273,0.3273,342291100.67
000062.SZ,20190424,20190331,117944178.23,0.1635,0.1635,117944178.23
000062.SZ,20190328,20181231,685569918.31,0.9504,0.9504,685569918.31
000062.SZ,20190328,20181231,685569918.31,0.9504,0.9504,685569918.31
