ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000026.SZ,20260314,20251231,87317829.63,0.2153,0.2152,87317829.63
000026.SZ,20251025,20250930,125018278.31,0.3083,0.3083,125018278.31
000026.SZ,20250823,20250630,82445500.03,0.2034,0.2034,82445500.03
000026.SZ,20250425,20250331,45306381.34,0.1118,0.1118,45306381.34
000026.SZ,20250314,20241231,220350184.99,0.5385,0.5378,220350184.99
000026.SZ,20241026,20240930,197622948.56,0.4824,0.4818,197622948.56
000026.SZ,20240821,20240630,147138482.34,0.3568,0.3564,147138482.34
000026.SZ,20240425,20240331,75499096.3,0.1828,0.1825,75499096.3
000026.SZ,20240425,20240331,75499096.3,0.1828,0.1825,75499096.3
000026.SZ,20240314,20231231,333178102.37,0.8082,0.8075,333178102.37
000026.SZ,20231021,20230930,265557992.81,0.6439,0.6439,265557992.81
000026.SZ,20230823,20230630,187395067.23,0.4517,0.4517,187395067.23
000026.SZ,20230425,20230331,103189489.23,0.2505,0.2505,103189489.23
000026.SZ,20230318,20221231,266681451.84,0.6398,0.6398,266681451.84
000026.SZ,20230318,20221231,266681451.84,0.6398,0.6398,266681451.84
000026.SZ,20221026,20220930,229801374.46,0.5524,0.5524,229801374.46
000026.SZ,20220820,20220630,140692784.29,0.3351,0.3351,140692784.29
000026.SZ,20220423,20220331,86354073.76,0.2083,0.2083,86354073.76
000026.SZ,20220423,20220331,86354073.76,0.2083,0.2083,86354073.76
000026.SZ,20220310,20211231,387840282.95,0.9036,0.9036,387840282.95
000026.SZ,20220310,20211231,387840282.95,0.9036,0.9036,387840282.95
000026.SZ,20211026,20210930,342579405.96,0.7995,0.7995,342579405.96
000026.SZ,20210820,20210630,233544726.55,0.5421,0.5421,233544726.55
000026.SZ,20210413,20210331,118222042.23,0.278,0.278,118222042.23
000026.SZ,20210310,20201231,294115156.04,0.6764,0.6764,294115156.04
000026.SZ,20210310,20201231,294115156.04,0.6764,0.6764,294115156.04
000026.SZ,20201022,20200930,214787284.13,0.494,0.494,214787284.13
000026.SZ,20201022,20200930,214787284.13,0.494,0.494,214787284.13
000026.SZ,20200730,20200630,77738906.3,0.1775,0.1775,77738906.3
000026.SZ,20200730,20200630,77738906.3,0.1775,0.1775,77738906.3
000026.SZ,20200410,20200331,-12974795.53,-0.0294,-0.0294,-12974795.53
000026.SZ,20200410,20200331,-12974795.53,-0.0294,-0.0294,-12974795.53
000026.SZ,20200320,20191231,215909014.15,0.4943,0.4943,215909014.15
000026.SZ,20200320,20191231,215909014.15,0.4943,0.4943,215909014.15
000026.SZ,20191018,20190930,178730765.38,0.4039,0.4039,178730765.38
000026.SZ,20191018,20190930,178730765.38,0.4039,0.4039,178730765.38
000026.SZ,20190815,20190630,123495460.9,0.2788,0.2788,123495460.9
000026.SZ,20190815,20190630,123495460.9,0.2788,0.2788,123495460.9
000026.SZ,20190423,20190331,64359084.46,0.1467,0.1453,64359084.46
000026.SZ,20190315,20181231,183835095.29,0.419,0.419,183835095.29
000026.SZ,20190315,20181231,183835095.29,0.419,0.419,183835095.29
