ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000501.SZ,20260327,20251231,180432436.16,0.24,0.24,180432436.16
000501.SZ,20251031,20250930,127829222.91,0.17,0.17,127829222.91
000501.SZ,20250827,20250630,165246835.46,0.21,0.21,165246835.46
000501.SZ,20250430,20250331,142558450.11,0.19,0.19,142558450.11
000501.SZ,20250329,20241231,215989859.65,0.28,0.28,215989859.65
000501.SZ,20241029,20240930,124128734.67,0.16,0.16,124128734.67
000501.SZ,20240830,20240630,153677712.01,0.2,0.2,153677712.01
000501.SZ,20240430,20240331,138606060.91,0.18,0.18,138606060.91
000501.SZ,20240330,20231231,209077636.9,0.27,0.27,209077636.9
000501.SZ,20231031,20230930,118507977.13,0.15,0.15,118507977.13
000501.SZ,20231031,20230930,118507977.13,0.15,0.15,118507977.13
000501.SZ,20230830,20230630,117043859.59,0.15,0.15,117043859.59
000501.SZ,20230830,20230630,117043859.59,0.15,0.15,117043859.59
000501.SZ,20230429,20230331,131860206.61,0.17,0.17,131860206.61
000501.SZ,20230331,20221231,304704941.93,0.4,0.4,304704941.93
000501.SZ,20230331,20221231,304704941.93,0.4,0.4,304704941.93
000501.SZ,20221029,20220930,331775117.02,0.43,0.43,331775117.02
000501.SZ,20220831,20220630,268068234.08,0.35,0.35,268068234.08
000501.SZ,20220428,20220331,175822497.56,0.23,0.23,175822497.56
000501.SZ,20220428,20220331,175822497.56,0.23,0.23,175822497.56
000501.SZ,20220331,20211231,752423725.14,0.98,0.98,752423725.14
000501.SZ,20220331,20211231,752423725.14,0.98,0.98,752423725.14
000501.SZ,20211030,20210930,548052333.21,0.71,0.71,548052333.21
000501.SZ,20211030,20210930,548052333.21,0.71,0.71,548052333.21
000501.SZ,20210828,20210630,452310634.06,0.59,0.59,452310634.06
000501.SZ,20210429,20210331,267187751.75,0.35,0.35,267187751.75
000501.SZ,20210330,20201231,547427555.72,0.71,0.71,547427555.72
000501.SZ,20210330,20201231,547427555.72,0.71,0.71,547427555.72
000501.SZ,20201030,20200930,202020566.18,0.26,0.26,202020566.18
000501.SZ,20201030,20200930,202020566.18,0.26,0.26,202020566.18
000501.SZ,20200829,20200630,-42370930.26,-0.06,-0.06,-42370930.26
000501.SZ,20200829,20200630,-42370930.26,-0.06,-0.06,-42370930.26
000501.SZ,20200430,20200331,-224853689.39,-0.29,-0.29,-224853689.39
000501.SZ,20200430,20200331,-224853689.39,-0.29,-0.29,-224853689.39
000501.SZ,20200430,20191231,1225003589.07,1.6,1.6,1225003589.07
000501.SZ,20200430,20191231,1225003589.07,1.6,1.6,1225003589.07
000501.SZ,20191029,20190930,818018473.98,1.07,1.07,818018473.98
000501.SZ,20191029,20190930,818018473.98,1.07,1.07,818018473.98
000501.SZ,20190830,20190630,599886909.85,0.79,0.79,599886909.85
000501.SZ,20190830,20190630,599886909.85,0.79,0.79,599886909.85
000501.SZ,20190427,20190331,294949490.0,0.39,0.38,294949490.0
000501.SZ,20190420,20181231,1049946243.15,1.39,1.38,1049946243.15
000501.SZ,20190420,20181231,1049946243.15,1.39,1.38,1049946243.15
