ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000030.SZ,20251029,20250930,439834273.53,0.2557,0.2557,439834273.53
000030.SZ,20250828,20250630,303891058.22,0.1767,0.1767,303891058.22
000030.SZ,20250429,20250331,163285259.53,0.09,0.09,163285259.53
000030.SZ,20250418,20241231,676188915.08,0.39,0.39,676188915.08
000030.SZ,20241030,20240930,443930262.2,0.2581,0.2581,443930262.2
000030.SZ,20241030,20240930,443930262.2,0.2581,0.2581,443930262.2
000030.SZ,20240828,20240630,316779377.45,0.1842,0.1842,316779377.45
000030.SZ,20240422,20240331,162854830.26,0.09,0.09,162854830.26
000030.SZ,20240422,20231231,604140594.64,0.35,0.35,604140594.64
000030.SZ,20231030,20230930,382188237.93,0.2222,0.2222,382188237.93
000030.SZ,20230829,20230630,223682671.11,0.1301,0.1301,223682671.11
000030.SZ,20230428,20230331,81870997.61,0.05,0.05,81870997.61
000030.SZ,20230420,20221231,500961522.21,0.29,0.29,500961522.21
000030.SZ,20230420,20221231,500961522.21,0.29,0.29,500961522.21
000030.SZ,20221027,20220930,291333671.56,0.1694,0.1694,291333671.56
000030.SZ,20220827,20220630,112585171.85,0.0655,0.0655,112585171.85
000030.SZ,20220430,20220331,23860427.65,0.01,0.01,23860427.65
000030.SZ,20220430,20220331,23860427.65,0.01,0.01,23860427.65
000030.SZ,20220420,20211231,841441486.54,0.48,0.48,841441486.54
000030.SZ,20220420,20211231,841441486.54,0.48,0.48,841441486.54
000030.SZ,20211029,20210930,644332749.34,0.37,0.37,644332749.34
000030.SZ,20211029,20210930,644332749.34,0.37,0.37,644332749.34
000030.SZ,20210826,20210630,497102148.13,0.2854,0.2854,497102148.13
000030.SZ,20210429,20210331,219215833.85,0.13,0.13,219215833.85
000030.SZ,20210429,20201231,901325550.29,0.52,0.52,901325550.29
000030.SZ,20210429,20201231,901325550.29,0.52,0.52,901325550.29
000030.SZ,20201029,20200930,694233249.2,0.3986,0.3986,694233249.2
000030.SZ,20201029,20200930,694233249.2,0.3986,0.3986,694233249.2
000030.SZ,20200827,20200630,435731718.39,0.2501,0.2501,435731718.39
000030.SZ,20200827,20200630,435731718.39,0.2501,0.2501,435731718.39
000030.SZ,20200423,20200331,118864144.35,0.0682,0.0682,118864144.35
000030.SZ,20200423,20200331,118864144.35,0.0682,0.0682,118864144.35
000030.SZ,20200423,20191231,890996344.6,0.5,0.5,890996344.6
000030.SZ,20200423,20191231,890996344.6,0.5,0.5,890996344.6
000030.SZ,20191030,20190930,617131640.72,0.3409,0.3409,617131640.72
000030.SZ,20191030,20190930,617131640.72,0.3409,0.3409,617131640.72
000030.SZ,20190828,20190630,423754627.42,0.234,0.234,423754627.42
000030.SZ,20190828,20190630,423754627.42,0.234,0.234,423754627.42
000030.SZ,20190430,20190331,203614495.7,0.1125,0.1125,203614495.7
000030.SZ,20190430,20181231,881637741.83,0.49,0.49,881637741.83
000030.SZ,20190430,20181231,881637741.83,0.49,0.49,881637741.83
