ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000521.SZ,20260403,20251231,410409936.09,0.3996,0.3996,410409936.09
000521.SZ,20251023,20250930,488406410.91,0.4743,0.4743,488406410.91
000521.SZ,20250821,20250630,417187345.27,0.4051,0.4051,417187345.27
000521.SZ,20250422,20250331,181668589.37,0.1764,0.1764,181668589.37
000521.SZ,20250422,20250331,181668589.37,0.1764,0.1764,181668589.37
000521.SZ,20250403,20241231,699270051.82,0.679,0.679,699270051.82
000521.SZ,20241023,20240930,530440364.03,0.515,0.515,530440364.03
000521.SZ,20240817,20240630,415033415.88,0.403,0.403,415033415.88
000521.SZ,20240420,20240331,155536230.57,0.151,0.151,155536230.57
000521.SZ,20240330,20231231,741038108.54,0.7195,0.7195,741038108.54
000521.SZ,20231024,20230930,498774154.38,0.4843,0.4843,498774154.38
000521.SZ,20230818,20230630,358054844.74,0.3477,0.3477,358054844.74
000521.SZ,20230818,20230630,358054844.74,0.3477,0.3477,358054844.74
000521.SZ,20230420,20230331,122540351.1,0.119,0.119,122540351.1
000521.SZ,20230331,20221231,244538734.49,0.2366,0.2366,244538734.49
000521.SZ,20230331,20221231,244538734.49,0.2366,0.2366,244538734.49
000521.SZ,20221025,20220930,162198444.3,0.1567,0.1567,162198444.3
000521.SZ,20220818,20220630,60375199.25,0.0582,0.0582,60375199.25
000521.SZ,20220420,20220331,5147648.23,0.005,0.005,5147648.23
000521.SZ,20220331,20211231,51898388.84,0.0497,0.0497,51898388.84
000521.SZ,20220331,20211231,51898388.84,0.0497,0.0497,51898388.84
000521.SZ,20211020,20210930,62259854.3,0.0596,0.0596,62259854.3
000521.SZ,20210818,20210630,37157511.54,0.0356,0.0356,37157511.54
000521.SZ,20210420,20210331,5297826.42,0.0051,0.0051,5297826.42
000521.SZ,20210331,20201231,-85565716.91,-0.0819,-0.0819,-85565716.91
000521.SZ,20210331,20201231,-85565716.91,-0.0819,-0.0819,-85565716.91
000521.SZ,20201020,20200930,-123555526.37,-0.1183,-0.1183,-123555526.37
000521.SZ,20201020,20200930,-123555526.37,-0.1183,-0.1183,-123555526.37
000521.SZ,20200815,20200630,-210130580.93,-0.2012,-0.2012,-210130580.93
000521.SZ,20200815,20200630,-210130580.93,-0.2012,-0.2012,-210130580.93
000521.SZ,20200418,20200331,-270008124.67,-0.2585,-0.2585,-270008124.67
000521.SZ,20200418,20200331,-270008124.67,-0.2585,-0.2585,-270008124.67
000521.SZ,20200328,20191231,56441479.14,0.054,0.054,56441479.14
000521.SZ,20200328,20191231,56441479.14,0.054,0.054,56441479.14
000521.SZ,20191018,20190930,80752019.41,0.0773,0.0773,80752019.41
000521.SZ,20191018,20190930,80752019.41,0.0773,0.0773,80752019.41
000521.SZ,20190816,20190630,54334022.57,0.052,0.052,54334022.57
000521.SZ,20190816,20190630,54334022.57,0.052,0.052,54334022.57
000521.SZ,20190420,20190331,60526575.53,0.0579,0.0579,60526575.53
000521.SZ,20190329,20181231,38658256.97,0.037,0.037,38658256.97
000521.SZ,20190329,20181231,38658256.97,0.037,0.037,38658256.97
