ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000407.SZ,20260325,20251231,155774876.81,0.18,0.18,155774876.81
000407.SZ,20251028,20250930,120077732.31,0.1364,0.1364,120077732.31
000407.SZ,20250820,20250630,88442642.31,0.1,0.1,88442642.31
000407.SZ,20250426,20250331,27444445.45,0.0312,0.0312,27444445.45
000407.SZ,20250426,20250331,27444445.45,0.0312,0.0312,27444445.45
000407.SZ,20250322,20241231,117241568.5,0.13,0.13,117241568.5
000407.SZ,20241026,20240930,109727926.91,0.1247,0.1247,109727926.91
000407.SZ,20240817,20240630,82062848.49,0.09,0.09,82062848.49
000407.SZ,20240425,20240331,19950797.07,0.0227,0.0227,19950797.07
000407.SZ,20240323,20231231,153392954.89,0.17,0.17,153392954.89
000407.SZ,20231028,20230930,101955302.36,0.1158,0.1158,101955302.36
000407.SZ,20231028,20230930,101955302.36,0.1158,0.1158,101955302.36
000407.SZ,20230819,20230630,81250736.48,0.09,0.09,81250736.48
000407.SZ,20230429,20230331,22715927.41,0.0258,0.0258,22715927.41
000407.SZ,20230318,20221231,151715746.93,0.17,0.17,151715746.93
000407.SZ,20230318,20221231,151715746.93,0.17,0.17,151715746.93
000407.SZ,20221027,20220930,141493742.89,0.1608,0.1608,141493742.89
000407.SZ,20220819,20220630,90260940.11,0.1,0.1,90260940.11
000407.SZ,20220430,20220331,30852412.31,0.0351,0.0351,30852412.31
000407.SZ,20220430,20220331,30852412.31,0.0351,0.0351,30852412.31
000407.SZ,20220319,20211231,110033081.9,0.13,0.13,110033081.9
000407.SZ,20220319,20211231,110033081.9,0.13,0.13,110033081.9
000407.SZ,20211023,20210930,188766464.17,0.21,0.21,188766464.17
000407.SZ,20210826,20210630,176750481.2,0.2,0.2,176750481.2
000407.SZ,20210428,20210331,151190181.06,0.17,0.17,151190181.06
000407.SZ,20210428,20201231,142314776.28,0.16,0.16,142314776.28
000407.SZ,20210428,20201231,142314776.28,0.16,0.16,142314776.28
000407.SZ,20201023,20200930,126853922.74,0.144,0.144,126853922.74
000407.SZ,20201023,20200930,126853922.74,0.144,0.144,126853922.74
000407.SZ,20200822,20200630,78016729.24,0.089,0.089,78016729.24
000407.SZ,20200822,20200630,78016729.24,0.089,0.089,78016729.24
000407.SZ,20200428,20200331,19198668.85,0.02,0.02,19198668.85
000407.SZ,20200428,20200331,19198668.85,0.02,0.02,19198668.85
000407.SZ,20200328,20191231,133427291.24,0.15,0.15,133427291.24
000407.SZ,20200328,20191231,133427291.24,0.15,0.15,133427291.24
000407.SZ,20191029,20190930,115745827.6,0.13,0.13,115745827.6
000407.SZ,20191029,20190930,115745827.6,0.13,0.13,115745827.6
000407.SZ,20190816,20190630,85218473.8,0.1,0.1,85218473.8
000407.SZ,20190816,20190630,85218473.8,0.1,0.1,85218473.8
000407.SZ,20190427,20190331,34332377.29,0.04,0.04,34332377.29
000407.SZ,20190418,20181231,102530653.04,0.12,0.12,102530653.04
000407.SZ,20190418,20181231,102530653.04,0.12,0.12,102530653.04
