ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000042.SZ,20251028,20250930,61506722.93,0.0925,0.0925,61506722.93
000042.SZ,20251028,20250930,61506722.93,0.0925,0.0925,61506722.93
000042.SZ,20250822,20250630,189495896.19,0.285,0.285,189495896.19
000042.SZ,20250429,20250331,138754958.09,0.2087,0.2087,138754958.09
000042.SZ,20250426,20241231,-2024703774.39,-3.0454,-3.0454,-2024703774.39
000042.SZ,20241030,20240930,-518648358.32,-0.7801,-0.7801,-518648358.32
000042.SZ,20240821,20240630,-415535979.99,-0.625,-0.625,-415535979.99
000042.SZ,20240430,20240331,85845683.73,0.1291,0.1291,85845683.73
000042.SZ,20240424,20231231,-1844825335.86,-2.7749,-2.7749,-1844825335.86
000042.SZ,20231024,20230930,-106064438.56,-0.1595,-0.1595,-106064438.56
000042.SZ,20230818,20230630,-19699745.34,-0.0296,-0.0296,-19699745.34
000042.SZ,20230818,20230630,-19699745.34,-0.0296,-0.0296,-19699745.34
000042.SZ,20230428,20230331,60892455.65,0.0916,0.0916,60892455.65
000042.SZ,20230412,20221231,79662991.66,0.1198,0.1198,79662991.66
000042.SZ,20230412,20221231,79662991.66,0.1198,0.1198,79662991.66
000042.SZ,20221027,20220930,289162306.68,0.4349,0.4349,289162306.68
000042.SZ,20220818,20220630,258389548.42,0.3887,0.3887,258389548.42
000042.SZ,20220428,20220331,36325367.51,0.0546,0.0546,36325367.51
000042.SZ,20220428,20220331,36325367.51,0.0546,0.0546,36325367.51
000042.SZ,20220413,20211231,205929030.96,0.3097,0.3097,205929030.96
000042.SZ,20220413,20211231,205929030.96,0.3097,0.3097,205929030.96
000042.SZ,20211027,20210930,332498437.12,0.5001,0.5001,332498437.12
000042.SZ,20211027,20210930,332498437.12,0.5001,0.5001,332498437.12
000042.SZ,20210817,20210630,277553640.12,0.4175,0.4175,277553640.12
000042.SZ,20210427,20210331,-125101867.03,-0.1882,-0.1882,-125101867.03
000042.SZ,20210413,20201231,281350353.66,0.4232,0.4232,281350353.66
000042.SZ,20210413,20201231,281350353.66,0.4232,0.4232,281350353.66
000042.SZ,20201028,20200930,98117946.17,0.1476,0.1476,98117946.17
000042.SZ,20201028,20200930,98117946.17,0.1476,0.1476,98117946.17
000042.SZ,20200821,20200630,155283413.91,0.2336,0.2336,155283413.91
000042.SZ,20200821,20200630,155283413.91,0.2336,0.2336,155283413.91
000042.SZ,20200428,20200331,-74853319.97,-0.1126,-0.1126,-74853319.97
000042.SZ,20200428,20200331,-74853319.97,-0.1126,-0.1126,-74853319.97
000042.SZ,20200428,20191231,787168958.4,1.184,1.184,787168958.4
000042.SZ,20200428,20191231,787168958.4,1.184,1.184,787168958.4
000042.SZ,20191029,20190930,926133792.63,1.393,1.393,926133792.63
000042.SZ,20191029,20190930,926133792.63,1.393,1.393,926133792.63
000042.SZ,20190816,20190630,202102536.82,0.304,0.304,202102536.82
000042.SZ,20190816,20190630,202102536.82,0.304,0.304,202102536.82
000042.SZ,20190427,20190331,231879742.8,0.3488,0.3488,231879742.8
000042.SZ,20190413,20181231,446690331.69,0.6719,0.6719,446690331.69
000042.SZ,20190413,20181231,446690331.69,0.6719,0.6719,446690331.69
