ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings
000096.SZ,20251031,20250930,30672539.12,0.0581,0.0581,30672539.12
000096.SZ,20251031,20250930,30672539.12,0.0581,0.0581,30672539.12
000096.SZ,20250827,20250630,9325424.13,0.0177,0.0177,9325424.13
000096.SZ,20250430,20250331,14497239.68,0.0275,0.0275,14497239.68
000096.SZ,20250429,20241231,96956971.85,0.184,0.184,96956971.85
000096.SZ,20241030,20240930,66913061.93,0.1267,0.1267,66913061.93
000096.SZ,20240827,20240630,22391013.5,0.0424,0.0424,22391013.5
000096.SZ,20240430,20240331,6871176.35,0.013,0.013,6871176.35
000096.SZ,20240430,20231231,88145803.49,0.167,0.167,88145803.49
000096.SZ,20231031,20230930,60205452.64,0.114,0.114,60205452.64
000096.SZ,20230831,20230630,26458502.26,0.0501,0.0501,26458502.26
000096.SZ,20230429,20230331,10043963.09,0.019,0.019,10043963.09
000096.SZ,20230418,20221231,55143624.22,0.104,0.104,55143624.22
000096.SZ,20230418,20221231,55143624.22,0.104,0.104,55143624.22
000096.SZ,20221029,20220930,61009323.68,0.1155,0.1155,61009323.68
000096.SZ,20220824,20220630,35303727.46,0.067,0.067,35303727.46
000096.SZ,20220430,20220331,9379824.21,0.0178,0.0178,9379824.21
000096.SZ,20220430,20220331,9379824.21,0.0178,0.0178,9379824.21
000096.SZ,20220412,20211231,67704378.87,0.128,0.128,67704378.87
000096.SZ,20220412,20211231,67704378.87,0.128,0.128,67704378.87
000096.SZ,20211030,20210930,97619901.09,0.18,0.18,97619901.09
000096.SZ,20211030,20210930,97619901.09,0.18,0.18,97619901.09
000096.SZ,20210827,20210630,41959146.33,0.079,0.079,41959146.33
000096.SZ,20210428,20210331,12174971.99,0.0231,0.0231,12174971.99
000096.SZ,20210408,20201231,130053676.6,0.246,0.246,130053676.6
000096.SZ,20210408,20201231,130053676.6,0.246,0.246,130053676.6
000096.SZ,20201031,20200930,121134371.98,0.23,0.23,121134371.98
000096.SZ,20201031,20200930,121134371.98,0.23,0.23,121134371.98
000096.SZ,20200821,20200630,27606294.65,0.05,0.05,27606294.65
000096.SZ,20200821,20200630,27606294.65,0.05,0.05,27606294.65
000096.SZ,20200430,20200331,1836762.87,0.0035,0.0035,1836762.87
000096.SZ,20200430,20200331,1836762.87,0.0035,0.0035,1836762.87
000096.SZ,20200331,20191231,124873051.45,0.24,0.24,124873051.45
000096.SZ,20200331,20191231,124873051.45,0.24,0.24,124873051.45
000096.SZ,20191030,20190930,105803422.64,0.2,0.2,105803422.64
000096.SZ,20191030,20190930,105803422.64,0.2,0.2,105803422.64
000096.SZ,20190823,20190630,35498544.7,0.07,0.07,35498544.7
000096.SZ,20190823,20190630,35498544.7,0.07,0.07,35498544.7
000096.SZ,20190426,20190331,10323277.41,0.0196,0.0196,10323277.41
000096.SZ,20190404,20181231,107730577.9,0.2,0.2,107730577.9
000096.SZ,20190404,20181231,107730577.9,0.2,0.2,107730577.9
