ts_code,event_type,industry,report_period,announcement_date,event_trading_date,earnings_surprise,ES_std,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,consensus_source_v2,positive_revision_dummy,size,beta,book_to_market,turnover20,CAR3,CAR5,CAR20
000415.SZ,guidance_initial,多元金融,2020-09-30,2020-10-16,2020-10-19,-210.024,-0.5271482829716793,-253.7665,-43.7425,cross_sectional_90d_median,fallback_zero,0,2838695.2684,0.8994507858632426,1.0165700925078784,,-0.007442978292226369,0.02255983763424037,-0.04013017330212101
000631.SZ,guidance_initial,综合类,2020-12-31,2020-10-17,2020-10-19,-67.125,-9.504402971465137,-67.125,0.0,fallback_zero,fallback_zero,0,749800.0277,0.4762800274680322,0.7260055176419341,,-0.01820921202934009,-0.06537028454514963,-0.05296819917445763
000550.SZ,guidance_initial,汽车整车,2020-12-31,2020-10-27,2020-10-28,195.0,1.5016816111658968,195.0,0.0,fallback_zero,firm_hist_mid_same_q,0,1651328.382,1.036271168255184,0.7085163667280714,,0.2646670592867149,0.3657736752431016,0.2794494517169367
000545.SZ,guidance_initial,化工原料,2020-12-31,2020-10-29,2020-10-30,-280.0,-5.063653927610511,-280.0,0.0,fallback_zero,fallback_zero,0,299997.2612,0.7377421956371475,0.30404378230465184,,0.0034716389241976724,-0.006431669511050073,0.42948360845496025
000558.SZ,guidance_initial,旅游景点,2020-12-31,2020-10-29,2020-10-30,-407.345,-9.504402971465137,-407.345,0.0,fallback_zero,firm_hist_mid_same_q,0,590464.5686,0.9283426568483562,0.17761358388689566,,0.049933826675422024,0.024266308310492972,0.021982002381631217
000757.SZ,guidance_initial,汽车服务,2020-12-31,2020-10-29,2020-10-30,-72.29499999999999,-0.9870542737403755,-72.29499999999999,0.0,fallback_zero,firm_hist_mid_same_q,0,254105.5773,0.8851944766453216,0.6265664160401002,,-0.029246009011497313,-0.04408015277410411,0.02360488470216088
000786.SZ,guidance_initial,其他建材,2020-12-31,2020-10-29,2020-10-30,484.84,0.07134543366775467,484.84,0.0,fallback_zero,fallback_zero,0,4352617.5594,0.8286182299453948,0.6241028521500342,,-0.00655477884622712,0.02935776640921621,0.0993101091989476
000555.SZ,guidance_initial,软件服务,2020-12-31,2020-10-31,2020-11-02,104.9,0.07846987836950575,37.775,-67.125,cross_sectional_90d_median,fallback_zero,0,1590512.3323,1.1791004942977343,0.3576282097131822,,0.02437716152322567,0.009579312815841687,-0.05550985155662985
000726.SZ,guidance_initial,纺织,2020-12-31,2020-10-31,2020-11-02,-28.58,-1.8497048668287004,-95.705,-67.125,cross_sectional_90d_median,firm_hist_mid_same_q,0,569815.3481,0.5771795921586843,1.6852039096730704,,-0.08894510286237867,-0.10240123983896854,-0.09977583139386675
000661.SZ,guidance_initial,生物制药,2020-12-31,2021-01-06,2021-01-07,142.125,1.372658968208526,75.0,-67.125,cross_sectional_90d_median,firm_hist_mid_same_q,0,3561294.6282,1.1659344953658561,0.6460365656696169,,-0.04152563282793237,-0.07121072814258944,-0.04499469596254992
000420.SZ,guidance_initial,化纤,2020-12-31,2021-01-09,2021-01-11,-361.0325,-2.0235687991178986,-416.79,-55.7575,cross_sectional_90d_median,firm_hist_mid_same_q,0,1231893.0398,0.46813980822114665,0.35905353488205094,,-0.05779293590820623,-0.008661245005149434,0.07502005215104836
000591.SZ,guidance_initial,新型电力,2020-12-31,2021-01-09,2021-01-11,64.4475,0.00893237530083057,8.69,-55.7575,cross_sectional_90d_median,firm_hist_mid_same_q,0,2092451.6729,1.383378945263605,1.151808339092375,,-0.03937977274160809,-0.011624984270470207,-0.283620461415663
000100.SZ,guidance_initial,元器件,2020-12-31,2021-01-12,2021-01-13,120.7575,0.16683755562613536,65.0,-55.7575,cross_sectional_90d_median,industry_hist_median,0,9006773.4396,1.5590276563906738,0.682081713389264,,0.10826450918590236,0.09438738812513671,0.06260684672998972
000568.SZ,guidance_initial,白酒,2020-12-31,2021-01-12,2021-01-13,80.7575,0.05193241453971262,25.0,-55.7575,cross_sectional_90d_median,fallback_zero,0,15168361.9287,1.2269702170580643,0.31433690629616823,,-0.04731735363557943,-0.10012399109190859,0.12557430010815743
000650.SZ,guidance_initial,中成药,2020-12-31,2021-01-13,2021-01-14,14.340000000000002,-0.0072913110013756504,-3.51,-17.85,cross_sectional_90d_median,fallback_zero,0,824563.6198,0.6727348744281489,0.7702973347712216,,0.015514029306852705,0.01638268193936868,-0.08438431701572996
000786.SZ,guidance_upward_revision,其他建材,2020-12-31,2021-01-13,2021-01-14,61.204999999999984,0.010181649987603424,546.045,484.84,prior_guidance_same_period,prior_guidance_same_period,1,4352617.5594,1.0076225938892638,0.6241028521500342,,0.04363423127379125,0.07515745141281341,0.0963387985455048
000050.SZ,guidance_initial,元器件,2020-12-31,2021-01-14,2021-01-15,84.3,0.20646250724408147,86.89,2.59,cross_sectional_90d_median,industry_hist_median,0,2037472.811,1.1670141013752335,1.337255950788981,,-0.0010287355842162442,0.0014725810140066575,-0.09018197081329218
000301.SZ,guidance_initial,化纤,2020-12-31,2021-01-15,2021-01-18,-87.465,-1.4252964764600098,-78.775,8.69,cross_sectional_90d_median,firm_hist_mid_same_q,0,7629360.2636,1.0352023503182282,0.4380969070358363,,0.2585108206079859,0.27416259374098445,0.2583883093167784
000536.SZ,guidance_initial,元器件,2020-12-31,2021-01-15,2021-01-18,118.365,1.066092097257198,127.05499999999999,8.69,cross_sectional_90d_median,firm_hist_mid_same_q,0,1175563.9413,0.33409549553630563,0.04865043688092319,,-0.06938250537077559,-0.12964724216575413,-0.2089543143990376
000612.SZ,guidance_initial,铝,2020-12-31,2021-01-15,2021-01-18,425.81,0.577333840156909,434.5,8.69,cross_sectional_90d_median,firm_hist_mid_same_q,0,1636889.768,1.5176369655631143,0.4392901071867861,,0.16905111168054868,0.16180871223241838,0.13094204160883235
000680.SZ,guidance_initial,工程机械,2020-12-31,2021-01-16,2021-01-18,50.0,0.15579724361913785,75.0,25.0,cross_sectional_90d_median,fallback_zero,0,1770168.2822,0.846914441188978,0.3487236713628121,,0.01258819010210625,0.008377247834719909,-0.0037984693299803265
000799.SZ,guidance_initial,白酒,2020-12-31,2021-01-16,2021-01-18,33.6,0.12172957968108637,58.6,25.0,cross_sectional_90d_median,fallback_zero,0,1426113.2932,1.7304304012687903,0.26381047855220807,,-0.024173770696069706,-0.04958885106892788,-0.11148952785066671
000570.SZ,guidance_initial,农用机械,2020-12-31,2021-01-19,2021-01-20,64.755,0.3453505566890889,102.53,37.775,cross_sectional_90d_median,firm_hist_mid_same_q,0,475636.7497,0.7463544381868228,0.7239032865209208,,-0.05753345756160762,-0.025301073623260853,-0.11988000855281153
000639.SZ,guidance_initial,食品,2020-12-31,2021-01-19,2021-01-20,110.095,0.8519049368102161,147.87,37.775,cross_sectional_90d_median,firm_hist_mid_same_q,0,239633.0371,0.9042683017248739,1.2118274357731458,,-0.03040007607591639,-0.05274287373862408,-0.11134346838189757
000690.SZ,guidance_initial,火力发电,2020-12-31,2021-01-19,2021-01-20,66.03,0.2409375219029533,103.805,37.775,cross_sectional_90d_median,firm_hist_mid_same_q,0,1027019.0709,0.7614277583869259,1.222344456667889,,-0.014369076797848665,0.05278075903625811,-0.1327274847282289
000791.SZ,guidance_initial,水力发电,2020-12-31,2021-01-19,2021-01-20,-39.555,0.821625892753347,-1.7800000000000002,37.775,cross_sectional_90d_median,firm_hist_mid_same_q,0,2637241.7102,0.5836805263494901,0.5706785367802317,,-0.06588299776864522,-0.0577390056548205,0.009557152045890811
000401.SZ,guidance_initial,水泥,2020-12-31,2021-01-20,2021-01-21,-52.33,-0.07801475592401026,6.27,58.6,cross_sectional_90d_median,firm_hist_mid_same_q,0,1270627.8383,0.5919081615676183,2.14638334406525,,-0.04800498591700372,-0.03561565674610828,0.08354674902701317
000557.SZ,guidance_initial,铁路,2020-12-31,2021-01-20,2021-01-21,215.95000000000002,0.5346865007877304,274.55,58.6,cross_sectional_90d_median,firm_hist_mid_same_q,0,682519.376,0.3740378680400125,0.9280742459396752,,-0.04440445876186114,-0.07502754618036928,0.053992705373464754
000629.SZ,guidance_initial,小金属,2020-12-31,2021-01-20,2021-01-21,-143.1,-1.5167572490879613,-84.5,58.6,cross_sectional_90d_median,firm_hist_mid_same_q,0,3196086.0587,0.5853268377482486,0.3842902159711014,,-0.046227738175376704,-0.033803496826065926,0.09695140606138902
000037.SZ,guidance_initial,火力发电,2020-12-31,2021-01-21,2021-01-22,108.83250000000001,0.08454597781807467,157.02,48.1875,cross_sectional_90d_median,industry_hist_median,0,606379.1716,1.1167823926060123,0.2766481312418735,,-0.09405894030282233,-0.11242866884079247,-0.09518164441018012
000045.SZ,guidance_initial,元器件,2020-12-31,2021-01-21,2021-01-22,39.82249999999999,-0.5464488590133354,88.00999999999999,48.1875,cross_sectional_90d_median,firm_hist_mid_same_q,0,615930.5684,1.1493032652347945,0.4837695321948624,,-0.03703800099803807,-0.035661355443687266,0.00795530532101377
000157.SZ,guidance_initial,工程机械,2020-12-31,2021-01-21,2021-01-22,17.662499999999994,-1.3367258418750263,65.85,48.1875,cross_sectional_90d_median,firm_hist_mid_same_q,0,7091798.8935,1.3548187754850225,0.8117542008279893,,0.006247219427568708,0.05791893338835767,0.25368071402297243
000530.SZ,guidance_initial,机械基件,2020-12-31,2021-01-21,2021-01-22,-127.98750000000001,-2.874866178972238,-79.80000000000001,48.1875,cross_sectional_90d_median,fallback_zero,0,510986.7792,0.37348426845383476,0.6227813414710096,,-0.059214050813945665,-0.028357845987431247,0.0027814124885729256
000663.SZ,guidance_initial,林业,2020-12-31,2021-01-21,2021-01-22,67.70249999999999,0.41342326027337767,115.88999999999999,48.1875,cross_sectional_90d_median,firm_hist_mid_same_q,0,215814.3985,0.15075192206028773,0.464101731099457,,0.06611754152803943,0.07428705289711651,0.08007569728285863
000728.SZ,guidance_initial,证券,2020-12-31,2021-01-21,2021-01-22,1.8125,0.10386482907942524,50.0,48.1875,cross_sectional_90d_median,fallback_zero,0,3425565.6444,1.0079313392896563,1.0860121633362294,,-0.056728106343609995,-0.035873434181001154,-0.050388234290637185
000816.SZ,guidance_initial,农用机械,2020-12-31,2021-01-21,2021-01-22,57.53985,1.4740142632391273,105.72735,48.1875,cross_sectional_90d_median,firm_hist_mid_same_q,0,470279.3284,1.512200773172234,0.41893590280687054,,-0.04399756476498724,-0.04419412317705657,0.01125700345814866
000009.SZ,guidance_initial,电气设备,2020-12-31,2021-01-22,2021-01-25,72.435,0.19199413655331757,137.435,65.0,cross_sectional_90d_median,firm_hist_mid_same_q,0,2305817.2847,1.1633672903169954,0.4370820402989641,,-0.07353637295555991,-0.07274441727022952,0.2891401060579155
000014.SZ,guidance_initial,全国地产,2020-12-31,2021-01-23,2021-01-25,-154.29500000000002,0.005608432799400801,-83.87,70.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,322647.6166,0.964161895007474,0.45660015524405273,,-0.029048640922599827,-0.025652940531730176,0.03934985672791551
000049.SZ,guidance_initial,电气设备,2020-12-31,2021-01-22,2021-01-25,-33.575,0.016815715827958943,31.424999999999997,65.0,cross_sectional_90d_median,firm_hist_mid_same_q,0,1050063.1978,1.1502905051356491,0.6344775077723495,,-0.09028729030293724,-0.10781104183247127,-0.10439235517032426
000159.SZ,guidance_initial,石油贸易,2020-12-31,2021-01-22,2021-01-25,98.02000000000001,0.4209864889269566,163.02,65.0,cross_sectional_90d_median,firm_hist_mid_same_q,0,303793.5476,0.8875036946497608,0.676544212164265,,-0.10264715989624239,-0.08232116751997588,-0.031199689921796628
000550.SZ,guidance_upward_revision,汽车整车,2020-12-31,2021-01-22,2021-01-25,77.57,1.0213372624816406,272.57,195.0,prior_guidance_same_period,prior_guidance_same_period,1,1651328.382,0.812187647484086,0.7085163667280714,,-0.024246443084058752,-0.07124013106643301,0.0651731243857641
000589.SZ,guidance_initial,汽车配件,2020-12-31,2021-01-22,2021-01-25,661.55,6.921100788434516,726.55,65.0,cross_sectional_90d_median,firm_hist_mid_same_q,0,718236.5208,0.7649864571217612,1.231830500123183,,-0.045751964502659045,-0.06375869126741374,0.0267149244849643
000607.SZ,guidance_initial,广告包装,2020-12-31,2021-01-23,2021-01-25,-2021.835,-9.504402971465137,-1951.41,70.425,cross_sectional_90d_median,fallback_zero,0,416238.6497,0.5149812006876346,0.3724117384179949,,0.013173322041391228,0.03191850890802439,0.08191544039206415
000700.SZ,guidance_initial,汽车配件,2020-12-31,2021-01-23,2021-01-25,-158.26,-1.5214072276679136,-87.83500000000001,70.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,1096110.3745,1.1854207975351299,0.3391209983722192,,-0.021923901229999303,-0.04390967926801248,-0.08911221908269758
000735.SZ,guidance_initial,农业综合,2020-12-31,2021-01-23,2021-01-25,145.83999999999997,1.4864502437247626,216.265,70.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,799150.4231,0.3477448786989289,0.5281783129984683,,-0.003002414042564388,-0.0008993130336038026,0.05270186598412234
000027.SZ,guidance_initial,火力发电,2020-12-31,2021-01-25,2021-01-26,66.76,0.009235425449980997,132.185,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,3192208.6336,0.7386194086644141,1.0256410256410258,,0.06873094249205877,0.11054651459550922,0.02474602249184319
000400.SZ,guidance_initial,电气设备,2020-12-31,2021-01-26,2021-01-27,-9.644999999999996,-2.039975827833954,55.78,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,2652492.3364,1.0480419758585668,0.4626844954425577,,-0.02546218046906962,-0.025645274259370424,0.1301749074019641
000410.SZ,guidance_initial,机床制造,2020-12-31,2021-01-26,2021-01-27,10.149999999999991,1.8420194291598004,75.57499999999999,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,1780177.062,-0.07463527061018889,0.331928170743851,,-0.02211912682113532,-0.05067124730606794,0.20564742468381175
000513.SZ,guidance_initial,化学制药,2020-12-31,2021-01-26,2021-01-27,-32.925,0.02596620726985631,32.5,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,3046409.5037,1.1770022508609523,0.4558924093913837,,-0.04941044144729673,-0.0339250896542735,-0.0012316598341792825
000531.SZ,guidance_initial,火力发电,2020-12-31,2021-01-26,2021-01-27,22.075000000000003,-1.1787708980395752,87.5,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,695656.0898,1.1623731051788404,0.9697439875872771,,-0.053828914682998726,-0.08265775040258057,-0.008228008092229136
000619.SZ,guidance_initial,其他建材,2020-12-31,2021-01-26,2021-01-27,144.90999999999997,1.40558694509031,210.33499999999998,65.425,cross_sectional_90d_median,fallback_zero,0,259407.2726,0.7254920947217173,0.9671179883945841,,0.00885282931356873,-0.03788484061607507,0.06840450772683038
000635.SZ,guidance_initial,化工原料,2020-12-31,2021-01-26,2021-01-27,-34.275,-0.40126173466497256,31.15,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,322795.4372,0.453892742889897,0.47810288774144194,,0.08334878323297851,0.024708398294456077,0.24953846355732476
000657.SZ,guidance_initial,小金属,2020-12-31,2021-01-26,2021-01-27,9.315000000000012,0.15525714650792485,74.74000000000001,65.425,cross_sectional_90d_median,fallback_zero,0,11825956.836,1.1898593371567863,0.08220506876454002,,-0.04685436889679545,-0.05334697393101913,0.13545467416772136
000739.SZ,guidance_initial,化学制药,2020-12-31,2021-01-26,2021-01-27,-18.14999999999999,-0.9343423814958003,47.275000000000006,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,2092149.0983,0.8238001580978758,0.3029660375071955,,-0.030628081340072725,-0.010322236294917646,0.13161818476367462
000042.SZ,guidance_initial,全国地产,2020-12-31,2021-01-27,2021-01-28,-133.52499999999998,-1.1690284150996735,-68.1,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,592364.5448,0.4282158220382783,0.5564830272676684,,-0.018553622255616013,-0.048487321225655466,0.010448839765013311
000068.SZ,guidance_initial,环境保护,2020-12-31,2021-01-27,2021-01-28,-2998.76,-9.504402971465137,-2933.335,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,333208.2546,0.8915272070481688,0.18112660749864154,,0.01971362948501827,-0.05318014006967975,0.04149442333817698
000404.SZ,guidance_initial,家用电器,2020-12-31,2021-01-27,2021-01-28,226.39499999999998,0.7289856893768539,291.82,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,496245.133,0.42067983625319494,0.856898029134533,,-0.0121961977257679,-0.06570053026468514,0.019134098055323172
000503.SZ,guidance_initial,软件服务,2020-12-31,2021-01-27,2021-01-28,-1599.9211,-9.504402971465137,-1534.4961,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,757941.4133,0.557951854250904,0.16579073892932342,,-0.036651455521315476,-0.03326476570701053,0.03938836836977697
000520.SZ,guidance_initial,水运,2020-12-31,2021-01-27,2021-01-28,-131.20499999999998,-4.725586028702177,-65.78,65.425,cross_sectional_90d_median,fallback_zero,0,426087.1346,0.3802435191359781,0.09452421237700037,,0.0590565410268757,0.027535024578090768,0.016981065768992165
000683.SZ,guidance_initial,化工原料,2020-12-31,2021-01-27,2021-01-28,-155.39999999999998,-4.608669127572457,-89.975,65.425,cross_sectional_90d_median,industry_hist_median,0,3218776.131,0.7582018685624248,0.45142650776453597,,-0.013098377320952252,-0.03522720549732583,0.29448017441339264
000701.SZ,guidance_initial,商贸代理,2020-12-31,2021-01-27,2021-01-28,34.9761,6.921100788434516,100.4011,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,392299.7932,0.3750336184501478,,,0.024759006278927752,-0.02596907211663579,0.06672473950270219
000819.SZ,guidance_initial,石油加工,2020-12-31,2021-01-27,2021-01-28,-120.64999999999999,-0.4733366927888007,-55.224999999999994,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,546497.1644,0.5297089303617013,0.38818368852140833,,-0.02627110026177797,-0.042188801607652586,0.023082962017894282
000025.SZ,guidance_initial,综合类,2020-12-31,2021-01-28,2021-01-29,-133.575,-1.6299601042972147,-71.775,61.8,cross_sectional_90d_median,firm_hist_mid_same_q,0,702194.0033,0.5160740009291042,0.2573870071038814,,-0.03012703554914106,-0.10973779593895883,-0.006059974877785486
000516.SZ,guidance_initial,医疗保健,2020-12-31,2021-01-28,2021-01-29,51.94000000000001,0.06988277116271617,113.74000000000001,61.8,cross_sectional_90d_median,firm_hist_mid_same_q,0,1052281.4739,0.46861552513078947,0.31717838112154273,,0.08206618954657488,0.04564978445681909,-0.042582536627911394
000532.SZ,guidance_initial,多元金融,2020-12-31,2021-01-28,2021-01-29,61.974999999999994,0.25711738438611714,123.77499999999999,61.8,cross_sectional_90d_median,fallback_zero,0,475697.5092,0.9624411335861526,0.34223134839151265,,-0.04507809371548696,-0.08604134418574329,0.03141321585223772
000533.SZ,guidance_initial,电气设备,2020-12-31,2021-01-28,2021-01-29,1002.7,1.550541900526075,1064.5,61.8,cross_sectional_90d_median,firm_hist_mid_same_q,0,1083890.304,0.6014940108343514,0.0893854748603352,,-0.015454907676062472,-0.06501605835115366,0.06081356291965673
000576.SZ,guidance_initial,电气设备,2020-12-31,2021-01-28,2021-01-29,602.2,1.2746395689456145,664.0,61.8,cross_sectional_90d_median,industry_hist_median,0,422889.2494,1.009250467972202,0.39050296782255545,,-0.035245573324458185,-0.0793244123033592,0.05170843404168442
000626.SZ,guidance_initial,商贸代理,2020-12-31,2021-01-28,2021-01-29,-241.60845,-0.9321506513520617,-179.80845,61.8,cross_sectional_90d_median,firm_hist_mid_same_q,0,428099.7001,0.7546360328654629,0.5009016229212583,,-0.03468980253305584,-0.02842827718654507,0.07496760645282224
000637.SZ,guidance_initial,石油加工,2020-12-31,2021-01-28,2021-01-29,-141.695,-1.527379358190744,-79.89500000000001,61.8,cross_sectional_90d_median,firm_hist_mid_same_q,0,229784.9074,0.49681328081732357,0.2414584087890861,,-0.04667602217817565,-0.10613268499131824,0.048407105578717476
000679.SZ,guidance_initial,百货,2020-12-31,2021-01-28,2021-01-29,45.787250000000014,1.6143113872872057,107.58725000000001,61.8,cross_sectional_90d_median,firm_hist_mid_same_q,0,245916.0,0.27232309767571167,0.08027163922714466,,-0.03279549473950946,-0.03442093153960803,0.08553768858365182
000733.SZ,guidance_initial,元器件,2020-12-31,2021-01-28,2021-01-29,28.200000000000003,0.06786527932049645,90.0,61.8,cross_sectional_90d_median,industry_hist_median,0,2602933.8174,1.1175668702341937,0.5875095470301392,,-0.04532013649680397,-0.10369313671660642,-0.12496819729927872
