ts_code,event_type,industry,report_period,announcement_date,event_trading_date,earnings_surprise,ES_std,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,consensus_source_v2,positive_revision_dummy,size,beta,book_to_market,turnover20,CAR20,CAR60
000620.SZ,guidance_initial,全国地产,2020-09-30,2020-10-15,2020-10-16,-550.4231,-1.047909086684632,-504.45809999999994,45.965,cross_sectional_90d_median,fallback_zero,0,1696954.5466,0.6264783657621992,0.2635462787265444,,-0.14788061092706264,-0.5629883805606446
000625.SZ,guidance_initial,汽车整车,2020-09-30,2020-10-15,2020-10-16,185.54,0.5323267030256527,231.505,45.965,cross_sectional_90d_median,fallback_zero,0,10061617.9737,0.9500857544457006,0.7685804319422028,,0.06692103665910637,0.3606264377191677
000626.SZ,guidance_initial,商贸代理,2020-09-30,2020-10-15,2020-10-16,-224.20925,-0.37203835565930615,-178.24425,45.965,cross_sectional_90d_median,fallback_zero,0,428099.7001,1.1694743316082572,0.5009016229212583,,0.2440192376619751,0.6063016948436433
000628.SZ,guidance_initial,建筑工程,2020-09-30,2020-10-15,2020-10-16,79.6,1.192515238153741,125.565,45.965,cross_sectional_90d_median,fallback_zero,0,2059428.88,0.709837355180206,0.1073617985248489,,-0.059227643124476516,-0.09835477515986994
000631.SZ,guidance_initial,综合类,2020-09-30,2020-10-15,2020-10-16,-112.11,-0.13740278238917164,-66.145,45.965,cross_sectional_90d_median,fallback_zero,0,749800.0277,0.4777274609462384,0.7260055176419341,,-0.06230818908158789,-0.08914360372395419
000633.SZ,guidance_initial,小金属,2020-09-30,2020-10-15,2020-10-16,258.9,0.708633425224018,304.865,45.965,cross_sectional_90d_median,fallback_zero,0,262257.44,0.5626544889793962,0.07492151970810576,,0.0290269845405495,0.182717284610148
000635.SZ,guidance_initial,化工原料,2020-09-30,2020-10-15,2020-10-16,-89.815,-0.22680882225214147,-43.85,45.965,cross_sectional_90d_median,fallback_zero,0,322795.4372,0.836202720692891,0.47810288774144194,,0.03745750416490719,-0.21023390383972976
000659.SZ,guidance_initial,广告包装,2020-09-30,2020-10-15,2020-10-16,-130.6233,-0.1758603971930941,-84.6583,45.965,cross_sectional_90d_median,fallback_zero,0,538709.3559,0.940816522313221,0.031557388689200744,,0.00042549125533549587,0.1685872105127387
000663.SZ,guidance_initial,林业,2020-09-30,2020-10-15,2020-10-16,-128.785,-1.2775531711624113,-82.82,45.965,cross_sectional_90d_median,fallback_zero,0,215814.3985,0.44326662070116923,0.464101731099457,,-0.0259652656499985,-0.17054027786622497
000676.SZ,guidance_initial,互联网,2020-09-30,2020-10-15,2020-10-16,-172.90455,-0.263691093283383,-126.93955,45.965,cross_sectional_90d_median,fallback_zero,0,975076.8524,0.909910690369658,0.4380393359323667,,-0.038641549224781975,-0.15226772901142113
000678.SZ,guidance_initial,汽车配件,2020-09-30,2020-10-15,2020-10-16,-166.2861,-0.02976866014113368,-120.3211,45.965,cross_sectional_90d_median,fallback_zero,0,580030.0878,0.5943062038628436,0.13747027205366838,,-0.06312769937324772,-0.2463386734828942
000679.SZ,guidance_initial,百货,2020-09-30,2020-10-15,2020-10-16,73.40379999999999,2.387618613886086,119.3688,45.965,cross_sectional_90d_median,fallback_zero,0,245916.0,0.4069493253027736,0.08027163922714466,,-0.07837432534116931,-0.4302456563251462
000695.SZ,guidance_initial,化工原料,2020-09-30,2020-10-15,2020-10-16,-354.7950000000001,-0.7846244893934337,-308.83000000000004,45.965,cross_sectional_90d_median,fallback_zero,0,343224.9179,0.5734971043996199,0.04013356450266487,,-0.004554030097183637,-0.40161359899273896
000701.SZ,guidance_initial,商贸代理,2020-09-30,2020-10-15,2020-10-16,114.96709999999999,0.33430370119785935,160.9321,45.965,cross_sectional_90d_median,fallback_zero,0,392299.7932,0.8177202746493728,,,-0.10772707083042493,-0.3903629462473982
000702.SZ,guidance_initial,饲料,2020-09-30,2020-10-15,2020-10-16,-130.965,-1.039587294352535,-85.0,45.965,cross_sectional_90d_median,fallback_zero,0,233971.8399,0.8604113459119581,0.15045965424371455,,-0.0674115825880163,-0.11003298571842259
000707.SZ,guidance_initial,化工原料,2020-09-30,2020-10-15,2020-10-16,-2107.7502,-4.0590587088490695,-2061.7852,45.965,cross_sectional_90d_median,industry_hist_median,0,343813.7095,0.5525467463403615,0.8281573498964803,,-0.12977746928729977,-0.3896955063818497
000710.SZ,guidance_initial,医疗保健,2020-09-30,2020-10-15,2020-10-16,-96.505,-0.10498656923348303,-50.54,45.965,cross_sectional_90d_median,fallback_zero,0,364834.1519,0.7911605036198535,0.44393145698304176,,-0.2010709366671702,-0.546160519267264
000712.SZ,guidance_initial,证券,2020-09-30,2020-10-15,2020-10-16,14.034999999999997,0.5395926075812761,60.0,45.965,cross_sectional_90d_median,fallback_zero,0,945280.0,1.268921521854072,0.26832671460770635,,-0.08319929869011826,-0.1357752233368218
000716.SZ,guidance_initial,食品,2020-09-30,2020-10-15,2020-10-16,-224.705,-0.3712959909931293,-178.74,45.965,cross_sectional_90d_median,fallback_zero,0,389241.0539,0.9449600109281195,0.6543646119617851,,-0.10679375359782256,-0.17012827145284887
000720.SZ,guidance_initial,电气设备,2020-09-30,2020-10-15,2020-10-16,-173.65295,-3.266089260277376,-127.68795,45.965,cross_sectional_90d_median,fallback_zero,0,627009.2539,0.615586122795567,0.37602466721816946,,-0.10271846181207903,-0.2557262267858818
000726.SZ,guidance_initial,纺织,2020-09-30,2020-10-15,2020-10-16,-129.805,-0.17416054540038023,-83.84,45.965,cross_sectional_90d_median,fallback_zero,0,569815.3481,0.5782400454062395,1.6852039096730704,,-0.15787988792474003,-0.334205601556007
000727.SZ,guidance_initial,元器件,2020-09-30,2020-10-15,2020-10-16,1.3242999999999938,-0.08074265056272144,47.2893,45.965,cross_sectional_90d_median,industry_hist_median,0,1236571.7855,0.37305588547121704,0.18711174313299903,,-0.135406855355435,-0.1853901371325585
000735.SZ,guidance_initial,农业综合,2020-09-30,2020-10-15,2020-10-16,291.68999999999994,1.4763722117922324,337.655,45.965,cross_sectional_90d_median,fallback_zero,0,799150.4231,0.6766162839376539,0.5281783129984683,,-0.10609383263129427,-0.2891862445542337
000750.SZ,guidance_initial,证券,2020-09-30,2020-10-15,2020-10-16,12.034999999999997,0.12048320173213327,58.0,45.965,cross_sectional_90d_median,fallback_zero,0,2484221.8716,1.2858062008757842,0.9080177971488241,,-0.08160953862172397,-0.1285833311240982
000755.SZ,guidance_initial,路桥,2020-09-30,2020-10-15,2020-10-16,-226.75,-0.3755440625024778,-180.785,45.965,cross_sectional_90d_median,fallback_zero,0,755664.7509,0.3764156032717996,0.7204610951008646,,-0.04652201575542785,-0.2679079277372811
000758.SZ,guidance_initial,铅锌,2020-09-30,2020-10-15,2020-10-16,94.035,0.29082152142239065,140.0,45.965,cross_sectional_90d_median,fallback_zero,0,1365441.792,1.331472552166775,0.4364715638776133,,-0.009620932392085097,-0.07897783411635384
000762.SZ,guidance_initial,小金属,2020-09-30,2020-10-15,2020-10-16,-182.01525,-0.02633301819245685,-136.05025,45.965,cross_sectional_90d_median,fallback_zero,0,1932760.1996,0.828454962086189,0.1512538947877908,,0.16544022814008733,0.28908480331034836
000766.SZ,guidance_initial,化学制药,2020-09-30,2020-10-15,2020-10-16,-237.571,-0.398022488811847,-191.606,45.965,cross_sectional_90d_median,fallback_zero,0,2216172.3632,0.7579162098658642,0.10383676859976118,,-0.17285807318697863,-0.40610443200070145
000786.SZ,guidance_upward_revision,其他建材,2020-09-30,2020-10-15,2020-10-16,3359.3600000000006,0.39877895340643554,18558.02,15198.66,prior_guidance_same_period,prior_guidance_same_period,1,4352617.5594,0.7926235575757317,0.6241028521500342,,0.028946177693246214,0.04381249329547249
000796.SZ,guidance_initial,旅游服务,2020-09-30,2020-10-15,2020-10-16,-226.925,-1.1117997555908286,-180.96,45.965,cross_sectional_90d_median,fallback_zero,0,885291.4816,1.7965307778376867,0.09366891784299215,,-0.05945033336815325,-0.4900016688732446
000797.SZ,guidance_initial,全国地产,2020-09-30,2020-10-15,2020-10-16,-196.04999999999998,-0.1694762416088981,-150.08499999999998,45.965,cross_sectional_90d_median,industry_hist_median,0,439811.1808,0.7944444078475587,1.0751532093323297,,-0.08531006071670513,-0.2621521951725455
000800.SZ,guidance_initial,汽车整车,2020-09-30,2020-10-15,2020-10-16,1.1749999999999972,0.7644781192977674,47.14,45.965,cross_sectional_90d_median,fallback_zero,0,3499030.7732,0.9630389801623694,0.7565441065214101,,-0.003871516059911921,-0.18172300038897174
000801.SZ,guidance_initial,家用电器,2020-09-30,2020-10-15,2020-10-16,731.7035999999999,1.615448324388718,777.6686,45.965,cross_sectional_90d_median,fallback_zero,0,1430985.2607,0.9037215615252776,0.21715526601520085,,-0.05696038882163416,-0.1286484063378809
000802.SZ,guidance_initial,影视音像,2020-09-30,2020-10-15,2020-10-16,-240.78295,-0.38704277893072914,-194.81795,45.965,cross_sectional_90d_median,fallback_zero,0,282780.6007,0.8634857596288761,0.27562636090515696,,-0.12108664913939107,-0.5857985547359187
000807.SZ,guidance_initial,铝,2020-09-30,2020-10-15,2020-10-16,49.035,1.001197221098071,95.0,45.965,cross_sectional_90d_median,fallback_zero,0,12630300.869,1.641062544334238,0.253613999492772,,0.29066446766612675,0.24230502342330493
000809.SZ,guidance_initial,电气设备,2020-09-30,2020-10-15,2020-10-16,-78.87695000000001,-0.39371407183680335,-32.911950000000004,45.965,cross_sectional_90d_median,industry_hist_median,0,290326.5351,0.6830728437047333,0.9198785760279643,,-0.034996537852810344,-0.27386885901571023
000812.SZ,guidance_initial,广告包装,2020-09-30,2020-10-15,2020-10-16,-110.965,-0.1350242778032528,-65.0,45.965,cross_sectional_90d_median,fallback_zero,0,302532.4748,0.8784776546473851,0.5140595280933532,,-0.028051257949024334,-0.13369104596271397
000415.SZ,guidance_initial,多元金融,2020-09-30,2020-10-16,2020-10-19,-210.024,-0.5271482829716793,-253.7665,-43.7425,cross_sectional_90d_median,fallback_zero,0,2838695.2684,0.8994507858632426,1.0165700925078784,,-0.04013017330212101,-0.38021536991669896
000631.SZ,guidance_initial,综合类,2020-12-31,2020-10-17,2020-10-19,-67.125,-9.504402971465137,-67.125,0.0,fallback_zero,fallback_zero,0,749800.0277,0.4762800274680322,0.7260055176419341,,-0.05296819917445763,-0.0775883665017
000550.SZ,guidance_initial,汽车整车,2020-12-31,2020-10-27,2020-10-28,195.0,1.5016816111658968,195.0,0.0,fallback_zero,firm_hist_mid_same_q,0,1651328.382,1.036271168255184,0.7085163667280714,,0.2794494517169367,0.18819481363756418
000545.SZ,guidance_initial,化工原料,2020-12-31,2020-10-29,2020-10-30,-280.0,-5.063653927610511,-280.0,0.0,fallback_zero,fallback_zero,0,299997.2612,0.7377421956371475,0.30404378230465184,,0.42948360845496025,0.10711510212966542
000558.SZ,guidance_initial,旅游景点,2020-12-31,2020-10-29,2020-10-30,-407.345,-9.504402971465137,-407.345,0.0,fallback_zero,firm_hist_mid_same_q,0,590464.5686,0.9283426568483562,0.17761358388689566,,0.021982002381631217,-0.2144182496348781
000757.SZ,guidance_initial,汽车服务,2020-12-31,2020-10-29,2020-10-30,-72.29499999999999,-0.9870542737403755,-72.29499999999999,0.0,fallback_zero,firm_hist_mid_same_q,0,254105.5773,0.8851944766453216,0.6265664160401002,,0.02360488470216088,-0.21804410598956714
000786.SZ,guidance_initial,其他建材,2020-12-31,2020-10-29,2020-10-30,484.84,0.07134543366775467,484.84,0.0,fallback_zero,fallback_zero,0,4352617.5594,0.8286182299453948,0.6241028521500342,,0.0993101091989476,0.2085328609937659
000555.SZ,guidance_initial,软件服务,2020-12-31,2020-10-31,2020-11-02,104.9,0.07846987836950575,37.775,-67.125,cross_sectional_90d_median,fallback_zero,0,1590512.3323,1.1791004942977343,0.3576282097131822,,-0.05550985155662985,-0.31265819609382456
000726.SZ,guidance_initial,纺织,2020-12-31,2020-10-31,2020-11-02,-28.58,-1.8497048668287004,-95.705,-67.125,cross_sectional_90d_median,firm_hist_mid_same_q,0,569815.3481,0.5771795921586843,1.6852039096730704,,-0.09977583139386675,-0.34656339868932146
000661.SZ,guidance_initial,生物制药,2020-12-31,2021-01-06,2021-01-07,142.125,1.372658968208526,75.0,-67.125,cross_sectional_90d_median,firm_hist_mid_same_q,0,3561294.6282,1.1659344953658561,0.6460365656696169,,-0.04499469596254992,-0.03160506338491154
000420.SZ,guidance_initial,化纤,2020-12-31,2021-01-09,2021-01-11,-361.0325,-2.0235687991178986,-416.79,-55.7575,cross_sectional_90d_median,firm_hist_mid_same_q,0,1231893.0398,0.46813980822114665,0.35905353488205094,,0.07502005215104836,0.4497821723840789
000591.SZ,guidance_initial,新型电力,2020-12-31,2021-01-09,2021-01-11,64.4475,0.00893237530083057,8.69,-55.7575,cross_sectional_90d_median,firm_hist_mid_same_q,0,2092451.6729,1.383378945263605,1.151808339092375,,-0.283620461415663,0.04450638626400598
000100.SZ,guidance_initial,元器件,2020-12-31,2021-01-12,2021-01-13,120.7575,0.16683755562613536,65.0,-55.7575,cross_sectional_90d_median,industry_hist_median,0,9006773.4396,1.5590276563906738,0.682081713389264,,0.06260684672998972,0.22023745992333627
000568.SZ,guidance_initial,白酒,2020-12-31,2021-01-12,2021-01-13,80.7575,0.05193241453971262,25.0,-55.7575,cross_sectional_90d_median,fallback_zero,0,15168361.9287,1.2269702170580643,0.31433690629616823,,0.12557430010815743,0.05220424850932097
000650.SZ,guidance_initial,中成药,2020-12-31,2021-01-13,2021-01-14,14.340000000000002,-0.0072913110013756504,-3.51,-17.85,cross_sectional_90d_median,fallback_zero,0,824563.6198,0.6727348744281489,0.7702973347712216,,-0.08438431701572996,0.3318901873052557
000786.SZ,guidance_upward_revision,其他建材,2020-12-31,2021-01-13,2021-01-14,61.204999999999984,0.010181649987603424,546.045,484.84,prior_guidance_same_period,prior_guidance_same_period,1,4352617.5594,1.0076225938892638,0.6241028521500342,,0.0963387985455048,0.06195603786092552
000050.SZ,guidance_initial,元器件,2020-12-31,2021-01-14,2021-01-15,84.3,0.20646250724408147,86.89,2.59,cross_sectional_90d_median,industry_hist_median,0,2037472.811,1.1670141013752335,1.337255950788981,,-0.09018197081329218,-0.039582717348439406
000301.SZ,guidance_initial,化纤,2020-12-31,2021-01-15,2021-01-18,-87.465,-1.4252964764600098,-78.775,8.69,cross_sectional_90d_median,firm_hist_mid_same_q,0,7629360.2636,1.0352023503182282,0.4380969070358363,,0.2583883093167784,0.40820488662926036
000536.SZ,guidance_initial,元器件,2020-12-31,2021-01-15,2021-01-18,118.365,1.066092097257198,127.05499999999999,8.69,cross_sectional_90d_median,firm_hist_mid_same_q,0,1175563.9413,0.33409549553630563,0.04865043688092319,,-0.2089543143990376,-0.002453277927512265
000612.SZ,guidance_initial,铝,2020-12-31,2021-01-15,2021-01-18,425.81,0.577333840156909,434.5,8.69,cross_sectional_90d_median,firm_hist_mid_same_q,0,1636889.768,1.5176369655631143,0.4392901071867861,,0.13094204160883235,0.33356812073709763
000680.SZ,guidance_initial,工程机械,2020-12-31,2021-01-16,2021-01-18,50.0,0.15579724361913785,75.0,25.0,cross_sectional_90d_median,fallback_zero,0,1770168.2822,0.846914441188978,0.3487236713628121,,-0.0037984693299803265,0.232089137983978
000799.SZ,guidance_initial,白酒,2020-12-31,2021-01-16,2021-01-18,33.6,0.12172957968108637,58.6,25.0,cross_sectional_90d_median,fallback_zero,0,1426113.2932,1.7304304012687903,0.26381047855220807,,-0.11148952785066671,0.06937579919550316
000570.SZ,guidance_initial,农用机械,2020-12-31,2021-01-19,2021-01-20,64.755,0.3453505566890889,102.53,37.775,cross_sectional_90d_median,firm_hist_mid_same_q,0,475636.7497,0.7463544381868228,0.7239032865209208,,-0.11988000855281153,0.0677316580951938
000639.SZ,guidance_initial,食品,2020-12-31,2021-01-19,2021-01-20,110.095,0.8519049368102161,147.87,37.775,cross_sectional_90d_median,firm_hist_mid_same_q,0,239633.0371,0.9042683017248739,1.2118274357731458,,-0.11134346838189757,-0.10798559573404468
000690.SZ,guidance_initial,火力发电,2020-12-31,2021-01-19,2021-01-20,66.03,0.2409375219029533,103.805,37.775,cross_sectional_90d_median,firm_hist_mid_same_q,0,1027019.0709,0.7614277583869259,1.222344456667889,,-0.1327274847282289,-0.08681827787228208
000791.SZ,guidance_initial,水力发电,2020-12-31,2021-01-19,2021-01-20,-39.555,0.821625892753347,-1.7800000000000002,37.775,cross_sectional_90d_median,firm_hist_mid_same_q,0,2637241.7102,0.5836805263494901,0.5706785367802317,,0.009557152045890811,0.17464662262757452
000401.SZ,guidance_initial,水泥,2020-12-31,2021-01-20,2021-01-21,-52.33,-0.07801475592401026,6.27,58.6,cross_sectional_90d_median,firm_hist_mid_same_q,0,1270627.8383,0.5919081615676183,2.14638334406525,,0.08354674902701317,0.06630604040078403
000557.SZ,guidance_initial,铁路,2020-12-31,2021-01-20,2021-01-21,215.95000000000002,0.5346865007877304,274.55,58.6,cross_sectional_90d_median,firm_hist_mid_same_q,0,682519.376,0.3740378680400125,0.9280742459396752,,0.053992705373464754,0.0387452096239806
000629.SZ,guidance_initial,小金属,2020-12-31,2021-01-20,2021-01-21,-143.1,-1.5167572490879613,-84.5,58.6,cross_sectional_90d_median,firm_hist_mid_same_q,0,3196086.0587,0.5853268377482486,0.3842902159711014,,0.09695140606138902,0.20818855011903456
000037.SZ,guidance_initial,火力发电,2020-12-31,2021-01-21,2021-01-22,108.83250000000001,0.08454597781807467,157.02,48.1875,cross_sectional_90d_median,industry_hist_median,0,606379.1716,1.1167823926060123,0.2766481312418735,,-0.09518164441018012,-0.07286705402588117
000045.SZ,guidance_initial,元器件,2020-12-31,2021-01-21,2021-01-22,39.82249999999999,-0.5464488590133354,88.00999999999999,48.1875,cross_sectional_90d_median,firm_hist_mid_same_q,0,615930.5684,1.1493032652347945,0.4837695321948624,,0.00795530532101377,0.20740925011487124
000157.SZ,guidance_initial,工程机械,2020-12-31,2021-01-21,2021-01-22,17.662499999999994,-1.3367258418750263,65.85,48.1875,cross_sectional_90d_median,firm_hist_mid_same_q,0,7091798.8935,1.3548187754850225,0.8117542008279893,,0.25368071402297243,0.17817423813064348
000530.SZ,guidance_initial,机械基件,2020-12-31,2021-01-21,2021-01-22,-127.98750000000001,-2.874866178972238,-79.80000000000001,48.1875,cross_sectional_90d_median,fallback_zero,0,510986.7792,0.37348426845383476,0.6227813414710096,,0.0027814124885729256,0.11686211084158027
000663.SZ,guidance_initial,林业,2020-12-31,2021-01-21,2021-01-22,67.70249999999999,0.41342326027337767,115.88999999999999,48.1875,cross_sectional_90d_median,firm_hist_mid_same_q,0,215814.3985,0.15075192206028773,0.464101731099457,,0.08007569728285863,0.31274391492318426
000728.SZ,guidance_initial,证券,2020-12-31,2021-01-21,2021-01-22,1.8125,0.10386482907942524,50.0,48.1875,cross_sectional_90d_median,fallback_zero,0,3425565.6444,1.0079313392896563,1.0860121633362294,,-0.050388234290637185,-0.03160508307463902
000816.SZ,guidance_initial,农用机械,2020-12-31,2021-01-21,2021-01-22,57.53985,1.4740142632391273,105.72735,48.1875,cross_sectional_90d_median,firm_hist_mid_same_q,0,470279.3284,1.512200773172234,0.41893590280687054,,0.01125700345814866,0.03807379822767359
000009.SZ,guidance_initial,电气设备,2020-12-31,2021-01-22,2021-01-25,72.435,0.19199413655331757,137.435,65.0,cross_sectional_90d_median,firm_hist_mid_same_q,0,2305817.2847,1.1633672903169954,0.4370820402989641,,0.2891401060579155,0.4297166087855069
000014.SZ,guidance_initial,全国地产,2020-12-31,2021-01-23,2021-01-25,-154.29500000000002,0.005608432799400801,-83.87,70.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,322647.6166,0.964161895007474,0.45660015524405273,,0.03934985672791551,0.14191574486257919
000049.SZ,guidance_initial,电气设备,2020-12-31,2021-01-22,2021-01-25,-33.575,0.016815715827958943,31.424999999999997,65.0,cross_sectional_90d_median,firm_hist_mid_same_q,0,1050063.1978,1.1502905051356491,0.6344775077723495,,-0.10439235517032426,0.0102692028835042
000159.SZ,guidance_initial,石油贸易,2020-12-31,2021-01-22,2021-01-25,98.02000000000001,0.4209864889269566,163.02,65.0,cross_sectional_90d_median,firm_hist_mid_same_q,0,303793.5476,0.8875036946497608,0.676544212164265,,-0.031199689921796628,0.16715897658747314
000550.SZ,guidance_upward_revision,汽车整车,2020-12-31,2021-01-22,2021-01-25,77.57,1.0213372624816406,272.57,195.0,prior_guidance_same_period,prior_guidance_same_period,1,1651328.382,0.812187647484086,0.7085163667280714,,0.0651731243857641,0.3654193542330234
000589.SZ,guidance_initial,汽车配件,2020-12-31,2021-01-22,2021-01-25,661.55,6.921100788434516,726.55,65.0,cross_sectional_90d_median,firm_hist_mid_same_q,0,718236.5208,0.7649864571217612,1.231830500123183,,0.0267149244849643,0.05528918287147435
000607.SZ,guidance_initial,广告包装,2020-12-31,2021-01-23,2021-01-25,-2021.835,-9.504402971465137,-1951.41,70.425,cross_sectional_90d_median,fallback_zero,0,416238.6497,0.5149812006876346,0.3724117384179949,,0.08191544039206415,0.10922856183474206
000700.SZ,guidance_initial,汽车配件,2020-12-31,2021-01-23,2021-01-25,-158.26,-1.5214072276679136,-87.83500000000001,70.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,1096110.3745,1.1854207975351299,0.3391209983722192,,-0.08911221908269758,-0.028549398334913968
000735.SZ,guidance_initial,农业综合,2020-12-31,2021-01-23,2021-01-25,145.83999999999997,1.4864502437247626,216.265,70.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,799150.4231,0.3477448786989289,0.5281783129984683,,0.05270186598412234,0.07016292036419211
000027.SZ,guidance_initial,火力发电,2020-12-31,2021-01-25,2021-01-26,66.76,0.009235425449980997,132.185,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,3192208.6336,0.7386194086644141,1.0256410256410258,,0.02474602249184319,0.569661864496164
000400.SZ,guidance_initial,电气设备,2020-12-31,2021-01-26,2021-01-27,-9.644999999999996,-2.039975827833954,55.78,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,2652492.3364,1.0480419758585668,0.4626844954425577,,0.1301749074019641,0.08309780486274601
000410.SZ,guidance_initial,机床制造,2020-12-31,2021-01-26,2021-01-27,10.149999999999991,1.8420194291598004,75.57499999999999,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,1780177.062,-0.07463527061018889,0.331928170743851,,0.20564742468381175,0.2371567381983151
000513.SZ,guidance_initial,化学制药,2020-12-31,2021-01-26,2021-01-27,-32.925,0.02596620726985631,32.5,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,3046409.5037,1.1770022508609523,0.4558924093913837,,-0.0012316598341792825,0.26823290662903904
000531.SZ,guidance_initial,火力发电,2020-12-31,2021-01-26,2021-01-27,22.075000000000003,-1.1787708980395752,87.5,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,695656.0898,1.1623731051788404,0.9697439875872771,,-0.008228008092229136,0.017537454031135533
000619.SZ,guidance_initial,其他建材,2020-12-31,2021-01-26,2021-01-27,144.90999999999997,1.40558694509031,210.33499999999998,65.425,cross_sectional_90d_median,fallback_zero,0,259407.2726,0.7254920947217173,0.9671179883945841,,0.06840450772683038,0.10708689691673773
000635.SZ,guidance_initial,化工原料,2020-12-31,2021-01-26,2021-01-27,-34.275,-0.40126173466497256,31.15,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,322795.4372,0.453892742889897,0.47810288774144194,,0.24953846355732476,0.3295837705389275
000657.SZ,guidance_initial,小金属,2020-12-31,2021-01-26,2021-01-27,9.315000000000012,0.15525714650792485,74.74000000000001,65.425,cross_sectional_90d_median,fallback_zero,0,11825956.836,1.1898593371567863,0.08220506876454002,,0.13545467416772136,0.26017502513642726
000739.SZ,guidance_initial,化学制药,2020-12-31,2021-01-26,2021-01-27,-18.14999999999999,-0.9343423814958003,47.275000000000006,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,2092149.0983,0.8238001580978758,0.3029660375071955,,0.13161818476367462,0.33900574099084446
000042.SZ,guidance_initial,全国地产,2020-12-31,2021-01-27,2021-01-28,-133.52499999999998,-1.1690284150996735,-68.1,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,592364.5448,0.4282158220382783,0.5564830272676684,,0.010448839765013311,0.02977623892284574
000068.SZ,guidance_initial,环境保护,2020-12-31,2021-01-27,2021-01-28,-2998.76,-9.504402971465137,-2933.335,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,333208.2546,0.8915272070481688,0.18112660749864154,,0.04149442333817698,0.06154015284195055
000404.SZ,guidance_initial,家用电器,2020-12-31,2021-01-27,2021-01-28,226.39499999999998,0.7289856893768539,291.82,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,496245.133,0.42067983625319494,0.856898029134533,,0.019134098055323172,0.000501377414158127
000503.SZ,guidance_initial,软件服务,2020-12-31,2021-01-27,2021-01-28,-1599.9211,-9.504402971465137,-1534.4961,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,757941.4133,0.557951854250904,0.16579073892932342,,0.03938836836977697,0.17576408522224213
000520.SZ,guidance_initial,水运,2020-12-31,2021-01-27,2021-01-28,-131.20499999999998,-4.725586028702177,-65.78,65.425,cross_sectional_90d_median,fallback_zero,0,426087.1346,0.3802435191359781,0.09452421237700037,,0.016981065768992165,0.10733263372540414
000683.SZ,guidance_initial,化工原料,2020-12-31,2021-01-27,2021-01-28,-155.39999999999998,-4.608669127572457,-89.975,65.425,cross_sectional_90d_median,industry_hist_median,0,3218776.131,0.7582018685624248,0.45142650776453597,,0.29448017441339264,0.4567320879530017
000701.SZ,guidance_initial,商贸代理,2020-12-31,2021-01-27,2021-01-28,34.9761,6.921100788434516,100.4011,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,392299.7932,0.3750336184501478,,,0.06672473950270219,0.14510921710961003
000819.SZ,guidance_initial,石油加工,2020-12-31,2021-01-27,2021-01-28,-120.64999999999999,-0.4733366927888007,-55.224999999999994,65.425,cross_sectional_90d_median,firm_hist_mid_same_q,0,546497.1644,0.5297089303617013,0.38818368852140833,,0.023082962017894282,0.05716334480438737
000025.SZ,guidance_initial,综合类,2020-12-31,2021-01-28,2021-01-29,-133.575,-1.6299601042972147,-71.775,61.8,cross_sectional_90d_median,firm_hist_mid_same_q,0,702194.0033,0.5160740009291042,0.2573870071038814,,-0.006059974877785486,-0.011697205137173832
000516.SZ,guidance_initial,医疗保健,2020-12-31,2021-01-28,2021-01-29,51.94000000000001,0.06988277116271617,113.74000000000001,61.8,cross_sectional_90d_median,firm_hist_mid_same_q,0,1052281.4739,0.46861552513078947,0.31717838112154273,,-0.042582536627911394,0.4547155187756916
000532.SZ,guidance_initial,多元金融,2020-12-31,2021-01-28,2021-01-29,61.974999999999994,0.25711738438611714,123.77499999999999,61.8,cross_sectional_90d_median,fallback_zero,0,475697.5092,0.9624411335861526,0.34223134839151265,,0.03141321585223772,0.11701237954148139
000533.SZ,guidance_initial,电气设备,2020-12-31,2021-01-28,2021-01-29,1002.7,1.550541900526075,1064.5,61.8,cross_sectional_90d_median,firm_hist_mid_same_q,0,1083890.304,0.6014940108343514,0.0893854748603352,,0.06081356291965673,0.1539656997888105
000576.SZ,guidance_initial,电气设备,2020-12-31,2021-01-28,2021-01-29,602.2,1.2746395689456145,664.0,61.8,cross_sectional_90d_median,industry_hist_median,0,422889.2494,1.009250467972202,0.39050296782255545,,0.05170843404168442,0.12759210017783243
000626.SZ,guidance_initial,商贸代理,2020-12-31,2021-01-28,2021-01-29,-241.60845,-0.9321506513520617,-179.80845,61.8,cross_sectional_90d_median,firm_hist_mid_same_q,0,428099.7001,0.7546360328654629,0.5009016229212583,,0.07496760645282224,0.2535901783246323
