ts_code,event_type,report_period,announcement_date,event_trading_date,earnings_surprise,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,positive_revision_dummy,CAR20,CAR60,size,beta,book_to_market,turnover20
000525.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,65.44,115.44,50.0,cross_sectional_90d_median,0,0.1413425608699908,-0.14574287263091643,766257.2221,0.48115319940153645,0.34372529474444025,
000526.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,188.98,238.98,50.0,cross_sectional_90d_median,0,0.05502873134622671,-0.20813565663031225,393367.6599,0.8770563663817861,0.25351755609075927,
000539.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,2.0875000000000057,56.96000000000001,54.8725,cross_sectional_90d_median,0,0.08107423110426222,0.1253694427916499,2929658.4642,0.25961676316353155,0.8002560819462228,
000548.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,8.0,58.0,50.0,cross_sectional_90d_median,0,0.08738026827281638,0.12639334478027844,264584.3798,0.43870940277749315,0.776156473144986,
000560.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-107.1,-57.099999999999994,50.0,cross_sectional_90d_median,0,0.009636485936900547,0.11800778568381759,697228.2519,0.12892137019890107,1.3504388926401079,
000564.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-302.395,-252.39499999999998,50.0,cross_sectional_90d_median,0,-0.09769445918606118,0.047402765072992153,3394915.9106,0.3257560677491515,0.46360686138154844,
000566.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-217.695,-167.695,50.0,cross_sectional_90d_median,0,-0.051188442663810244,-0.015235498543538619,718740.2798,0.42654665335696174,0.011377496222671256,
000571.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-8.0,42.0,50.0,cross_sectional_90d_median,0,-0.003279115122636723,-0.031991555226656365,477464.401,-0.2754447582687559,0.029717858649977117,
000572.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-1470.482,-1420.482,50.0,cross_sectional_90d_median,0,0.20802066046775194,0.5179610096794147,958823.0364,0.0895384813474009,0.17536168347216136,
000573.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-330.3674,-280.3674,50.0,cross_sectional_90d_median,0,0.01828129749427024,0.13372693431635177,316587.1796,0.7331165425052608,0.5046681806712087,
000586.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,107.6225,162.495,54.8725,cross_sectional_90d_median,0,0.1252260095503091,0.11535394787840461,409125.6,0.735427152033168,0.08277117907544593,
000590.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-101.7,-51.7,50.0,cross_sectional_90d_median,0,0.03545098125988784,0.17071781137068737,277547.1985,0.2699694043529831,0.1973048162105637,
000592.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-1002.491,-952.491,50.0,cross_sectional_90d_median,0,0.2018882789639867,0.38326204745473375,2146208.571,0.4333840105754712,0.08936790083737722,
000597.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-142.815,-92.815,50.0,cross_sectional_90d_median,0,0.00022069984133527443,0.07953060009495454,779190.1927,0.31493619613780593,0.7096728408203818,
000599.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,38.06774999999999,88.06774999999999,50.0,cross_sectional_90d_median,0,0.00897069047524041,0.05287163079404296,1234444.8413,0.4037696600584218,0.5054334091483447,
000610.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,163.07,213.07,50.0,cross_sectional_90d_median,0,0.11912707748716407,0.15564255241394181,228461.7245,0.26793003059172976,0.06843221788818175,
000620.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-303.03335000000004,-248.16085,54.8725,cross_sectional_90d_median,0,0.1270357171536395,0.2619769355981458,1696954.5466,-0.017826621988317817,0.2635462787265444,
000625.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,178.45999999999998,228.45999999999998,50.0,cross_sectional_90d_median,0,0.014005374570836794,0.07795121365041571,10061617.9737,0.9780052162063573,0.7685804319422028,
000628.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,65.0975,119.97,54.8725,cross_sectional_90d_median,0,0.09006483697563357,0.07143264826977319,2059428.88,0.47254607762647355,0.1073617985248489,
000633.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,464.4734000000001,514.4734000000001,50.0,cross_sectional_90d_median,0,0.08887312680806174,0.14568328659752441,262257.44,0.8124428692818126,0.07492151970810576,
000655.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-24.0475,30.825000000000003,54.8725,cross_sectional_90d_median,0,0.17251257415653404,0.35610682909569336,511992.5978,1.0692513197366564,0.6899406651028012,
000659.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-1146.1397000000002,-1096.1397000000002,50.0,cross_sectional_90d_median,0,0.16671883739785512,0.20129876688365225,538709.3559,0.6938909345379543,0.031557388689200744,
000665.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-708.645,-658.645,50.0,cross_sectional_90d_median,0,-0.04302891330390883,-0.0406703179320909,548106.0566,0.06786755585140374,0.7323324789454413,
000676.SZ,guidance_initial,2021-03-31,2021-01-30,2021-02-01,125.0139,125.0139,0.0,fallback_zero,0,0.1742555782233806,0.30414761856538414,975076.8524,0.5856646097602153,0.4380393359323667,
000678.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-826.772,-776.772,50.0,cross_sectional_90d_median,0,0.09471391721682983,0.09397787968450104,580030.0878,0.4266085188947636,0.13747027205366838,
000692.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-772.5270499999999,-722.5270499999999,50.0,cross_sectional_90d_median,0,0.07738961742152954,0.4667161459526627,226986.8478,0.31560482083675795,,
000695.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-240.02555,-190.02555,50.0,cross_sectional_90d_median,0,0.17234026496124383,0.20094944736006234,343224.9179,0.6031468500590399,0.04013356450266487,
000702.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,197.4425,252.315,54.8725,cross_sectional_90d_median,0,0.02560701663147152,-0.01144612838685008,233971.8399,0.5264306537173652,0.15045965424371455,
000705.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-107.5,-57.5,50.0,cross_sectional_90d_median,0,0.02854857542956053,0.24857132113938327,299374.4643,0.7384803949692882,0.6738998584810297,
000707.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-4145.992749999999,-4095.99275,50.0,cross_sectional_90d_median,0,0.3155531274824933,0.3862351281321209,343813.7095,0.113353887475462,0.8281573498964803,
000710.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-101.36,-51.36,50.0,cross_sectional_90d_median,0,0.19355438754340928,-0.0224955592210581,364834.1519,0.995462090802731,0.44393145698304176,
000716.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-128.2775,-73.405,54.8725,cross_sectional_90d_median,0,0.06483199215664409,0.1038929999132519,389241.0539,0.8682992145347371,0.6543646119617851,
000720.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-100.8775,-46.004999999999995,54.8725,cross_sectional_90d_median,0,0.07641825762198613,0.17513535289379076,627009.2539,0.21273441674357804,0.37602466721816946,
000721.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,66.9668,116.9668,50.0,cross_sectional_90d_median,0,0.11545836685206652,0.12209687325810023,474627.1327,0.2679082614687146,0.04586293403534198,
000725.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,108.0,158.0,50.0,cross_sectional_90d_median,0,0.028958428401080486,0.19515181106091734,14928864.2098,1.615400793944033,0.8907098957869422,
000726.SZ,guidance_upward_revision,2020-12-31,2021-01-30,2021-02-01,7.515000000000001,-88.19,-95.705,prior_guidance_same_period,1,0.1596363334681628,0.08603907862044442,569815.3481,0.25092553702427184,1.6852039096730704,
000727.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,58.24680000000001,113.11930000000001,54.8725,cross_sectional_90d_median,0,0.22479718252864306,0.22627696196323982,1236571.7855,0.12093776365071107,0.18711174313299903,
000737.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,239.41999999999996,289.41999999999996,50.0,cross_sectional_90d_median,0,0.2973110013027564,0.47230587796271106,2674221.8747,0.3306738302156691,0.24896058953867603,
000755.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-187.375,-137.375,50.0,cross_sectional_90d_median,0,0.11076462019063299,0.16521677261259632,755664.7509,0.1259637045630766,0.7204610951008646,
000757.SZ,guidance_upward_revision,2020-12-31,2021-01-30,2021-02-01,13.15999999999999,-59.135,-72.29499999999999,prior_guidance_same_period,1,0.053155740370358584,0.08527408889990054,254105.5773,0.6426518243715329,0.6265664160401002,
000758.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,51.885000000000005,101.885,50.0,cross_sectional_90d_median,0,0.16454541266305106,0.17999442677983965,1365441.792,1.2215966280857706,0.4364715638776133,
000759.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,366.8725,421.745,54.8725,cross_sectional_90d_median,0,-0.016890528193575786,-0.023115358946310414,368329.756,0.2748487195706952,0.3290014805066623,
000762.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-208.16845,-153.29595,54.8725,cross_sectional_90d_median,0,-0.08210471584330055,0.1358358795888704,1932760.1996,1.1870469255738227,0.1512538947877908,
000766.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,34.32825,84.32825,50.0,cross_sectional_90d_median,0,0.34152263858155285,0.4951365122818387,2216172.3632,0.4641873333196366,0.10383676859976118,
000767.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,138.6775,193.55,54.8725,cross_sectional_90d_median,0,0.053132456237759376,0.054062191457209904,1178468.8699,0.3904099386743506,0.5322546306152863,
000778.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-30.0,20.0,50.0,cross_sectional_90d_median,0,0.07796326471460274,0.21199746274576522,1771542.4814,0.4593157654070638,1.4887598630340926,
000782.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,141.2625,196.135,54.8725,cross_sectional_90d_median,0,0.4236745803534626,0.2943601306679778,398903.8567,0.41967339906629647,0.4309973278165676,
000785.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-104.83,-54.83,50.0,cross_sectional_90d_median,0,0.0046158230245570454,0.03807100089568389,1637713.8381,0.39188484673027846,1.1720581340834506,
000796.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-392.7326,-342.7326,50.0,cross_sectional_90d_median,0,0.25533367595940965,0.18687477699300747,885291.4816,0.3363274099643755,0.09366891784299215,
000798.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-817.3299999999999,-767.3299999999999,50.0,cross_sectional_90d_median,0,0.21714147570812464,0.17451356294114437,379761.3431,0.9059408873653774,0.11404329083320029,
000800.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-12.965000000000003,37.035,50.0,cross_sectional_90d_median,0,0.09230313084031809,0.08321672628278867,3499030.7732,0.6168105838440525,0.7565441065214101,
000801.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,10.930000000000007,60.93000000000001,50.0,cross_sectional_90d_median,0,0.06711071507047524,0.15895833173037216,1430985.2607,0.6713511117862881,0.21715526601520085,
000802.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,18.991699999999994,68.9917,50.0,cross_sectional_90d_median,0,0.14087424952785738,0.07414417960725739,282780.6007,0.13412438596825602,0.27562636090515696,
000803.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,77.8255,127.8255,50.0,cross_sectional_90d_median,0,-0.03110241740454072,-0.1650944832987118,386559.5108,0.4080699339772638,0.379794910748196,
000807.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,30.0,80.0,50.0,cross_sectional_90d_median,0,0.3038149874480588,0.6998163853586712,12630300.869,1.3248708905485511,0.253613999492772,
000809.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-26.457500000000003,28.415,54.8725,cross_sectional_90d_median,0,0.04559073632630101,0.09279838168596258,290326.5351,0.16040212411960791,0.9198785760279643,
000811.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-100.5,-50.5,50.0,cross_sectional_90d_median,0,0.0856317467388334,0.20390551498824735,1911512.5991,0.6890332357451645,0.33366700033366703,
000812.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-29.872500000000002,25.0,54.8725,cross_sectional_90d_median,0,0.1291376940548307,0.15481711988863947,302532.4748,0.5479348440590854,0.5140595280933532,
000831.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,144.3975,199.27,54.8725,cross_sectional_90d_median,0,0.18151987321793323,0.050791754832398894,5485450.3514,1.064164256669233,0.08811892530158702,
000833.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-83.75999999999999,-33.76,50.0,cross_sectional_90d_median,0,0.10445133291833257,0.16265190207294838,1961091.0303,0.5932341217312102,0.2008233758409479,
000837.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,101.25,151.25,50.0,cross_sectional_90d_median,0,0.09885854196892281,0.3554571354911575,1116252.1082,0.2764287954314718,0.4372349263259149,
000839.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-31359.8902,-31309.8902,50.0,cross_sectional_90d_median,0,0.05060516959361522,0.03644176072527888,1262184.0853,0.2775380884106411,0.1215111121912099,
000852.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-120.5,-70.5,50.0,cross_sectional_90d_median,0,0.17457741298994406,0.13479997159596044,656749.8023,0.47318099334217284,0.47760053491259913,
000868.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,132.565,182.565,50.0,cross_sectional_90d_median,0,0.0824616892234486,0.06284421022710837,268398.4755,0.42926355189249465,0.2588326646822829,
000882.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-93.91499999999999,-43.915,50.0,cross_sectional_90d_median,0,0.06192699779184779,0.10762669451264775,459875.1271,0.23297817263289172,1.7452006980802794,
000889.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,47.199,102.0715,54.8725,cross_sectional_90d_median,0,0.3079381297980743,0.26951748198583514,470018.1402,0.6816252066864038,0.5002501250625312,
000892.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-22.57,27.43,50.0,cross_sectional_90d_median,0,0.16554822838373487,0.2631717081365192,240340.2159,0.24165896969836226,1.0423181154888472,
000901.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-517.271,-467.27099999999996,50.0,cross_sectional_90d_median,0,-0.06084461069681173,-0.07360831985775748,662507.167,1.3229432529803318,0.7356186552890982,
000902.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,0.0,50.0,50.0,cross_sectional_90d_median,0,0.0020473771344359896,-0.04564786432405124,2477301.1217,0.8406950488119255,0.2730524533762936,
000905.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,7.627499999999998,62.5,54.8725,cross_sectional_90d_median,0,0.06038590366165014,0.08781144048470552,409500.4469,0.6479137062656443,0.8502678343678259,
000917.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-1590.0036,-1540.0036,50.0,cross_sectional_90d_median,0,0.11072916827289218,0.25252229443101204,585450.7676,0.2670454908334177,1.795977011494253,
000925.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-114.5,-64.5,50.0,cross_sectional_90d_median,0,0.17418629250140633,0.22528003813076322,327724.0967,0.5404453699656435,0.7335142668524903,
000933.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-127.5755,-77.5755,50.0,cross_sectional_90d_median,0,0.33879700600635654,0.7278020821920985,1490616.4884,1.4669667315044075,0.4510193036261952,
000955.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,3942.415,3992.415,50.0,cross_sectional_90d_median,0,-0.020993416365655496,-0.1153582309513946,380106.87,0.6667139669159077,0.21734405564007825,
000959.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,1.769999999999996,51.769999999999996,50.0,cross_sectional_90d_median,0,0.13781128510460622,0.4705443152428541,1978231.7104,0.7042562579682542,1.4347202295552368,
000965.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-107.4425,-52.57,54.8725,cross_sectional_90d_median,0,0.01800810462122775,-0.007690029821619107,307423.1579,0.5047163881797521,1.752541184717841,
000968.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-127.60249999999999,-72.72999999999999,54.8725,cross_sectional_90d_median,0,0.0909591280492484,0.14759661130169627,558249.0348,0.32256595595103676,0.8121497604158207,
000977.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,10.435000000000002,60.435,50.0,cross_sectional_90d_median,0,0.24432343019229633,0.10097484481802116,4150374.3401,0.8998009273318451,0.2819999436000113,
000978.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-647.1048,-597.1048,50.0,cross_sectional_90d_median,0,0.13213173111088689,0.4329105017466766,155563.2,0.40458865881581907,0.9365049634763064,
000981.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,43.03,93.03,50.0,cross_sectional_90d_median,0,0.012649825057784923,-0.14228722560281964,866017.8246,0.1346430910218245,0.7691124442393478,
000993.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-230.7125,-175.84,54.8725,cross_sectional_90d_median,0,0.15513531682881004,0.3667533298737779,264237.9895,0.3058722497950405,0.7519362358072035,
000995.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-115.2925,-60.42,54.8725,cross_sectional_90d_median,0,0.058769298174520715,0.06094740601716411,333527.04,,0.03104568061445611,
001896.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,164.55,214.55,50.0,cross_sectional_90d_median,0,0.14485523317950916,0.2510545241638922,2602982.949,0.3567313509491589,0.13480540839298472,
001914.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-2.8924999999999983,51.980000000000004,54.8725,cross_sectional_90d_median,0,-0.09881333313747546,0.13416129252712664,1043182.6594,1.1554993068031765,1.0280662074637608,
002011.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-458.41315,-408.41315,50.0,cross_sectional_90d_median,0,0.06407866222798847,0.2917619117029724,1308956.7553,0.40392942415961847,0.4900039200313603,
002012.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,38.057500000000005,92.93,54.8725,cross_sectional_90d_median,0,0.12750772509439373,0.13049004234679873,332014.0837,0.7624374340641036,0.46888920148168994,
002031.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-896.0425499999999,-846.0425499999999,50.0,cross_sectional_90d_median,0,0.06692760340681386,0.06780084615584675,1365824.7111,0.2593555842832772,0.15559116864526767,
002036.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-87.5,-37.5,50.0,cross_sectional_90d_median,0,0.1305880066279222,0.1748682368508867,976163.0057,0.7524902302810947,0.22218272307145398,
002042.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-246.94395,-196.94395,50.0,cross_sectional_90d_median,0,0.23455095104957183,0.43800680636510164,836735.2267,0.14242728129587173,0.6884207627702053,
002044.SZ,guidance_upward_revision,2020-12-31,2021-01-30,2021-02-01,66.945,169.25,102.305,prior_guidance_same_period,1,0.23548076044139513,-0.05122938563048812,2098040.1027,0.8148906497496544,0.3769175681278505,
002059.SZ,guidance_upward_revision,2020-12-31,2021-01-30,2021-02-01,187.95999999999998,68.955,-119.005,prior_guidance_same_period,1,0.20182720619368483,0.23574363724409614,534565.5813,0.31526483915894904,0.20414829332026785,
002061.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-23.372500000000002,31.5,54.8725,cross_sectional_90d_median,0,0.14923860798244476,0.1252037655285371,1042976.8167,0.5724248919893155,1.5121729925903524,
002069.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,53.185,103.185,50.0,cross_sectional_90d_median,0,0.15062123777849726,0.12556866407476683,267378.1849,0.6830186599907061,0.006777492219438932,
002074.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,142.66,192.66,50.0,cross_sectional_90d_median,0,-0.031170377102261265,-0.0025511553029618217,7216544.7123,1.657434093658665,0.3942906710827222,
002094.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-1772.50505,-1722.50505,50.0,cross_sectional_90d_median,0,0.11124352227161989,0.3524507472046073,440792.6363,0.43989115149977365,0.3507295173961841,
002099.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-110.43,-60.43,50.0,cross_sectional_90d_median,0,0.11496412354573123,0.4733055753081657,1146050.3991,0.447881401307947,0.4467676361524371,
002103.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-1785.9850000000001,-1735.9850000000001,50.0,cross_sectional_90d_median,0,0.00317011601187173,0.10572007096347528,441309.4592,0.48422103629631263,0.2804813059209604,
002114.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-617.42815,-567.42815,50.0,cross_sectional_90d_median,0,0.07944552197993167,0.13003328664809793,284911.2302,0.7357879208470357,0.2966830831305999,
002115.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-138.965,-88.965,50.0,cross_sectional_90d_median,0,0.05974877799148421,0.05526219874063382,1013739.165,0.6058904669249306,0.20462451401677922,
002121.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,59.25999999999999,109.25999999999999,50.0,cross_sectional_90d_median,0,0.09524951789850548,0.0158724779494143,1267203.1329,0.3942069629417662,0.028129553471468196,
002125.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-114.7,-64.7,50.0,cross_sectional_90d_median,0,0.22605677536495145,0.1601273875596985,899570.606,0.7486534744303907,0.339236040436936,
002131.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,1403.915,1453.915,50.0,cross_sectional_90d_median,0,0.018762402174054067,-0.21286624689598949,5451281.8559,0.42783157132435745,0.24221872350732712,
002137.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-106.92500000000001,-56.925000000000004,50.0,cross_sectional_90d_median,0,0.02685280885084191,-0.03324559960669431,482216.5531,0.6291269880578286,0.31352876626430476,
002148.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,106.39499999999998,156.39499999999998,50.0,cross_sectional_90d_median,0,0.08439073859098194,0.09687044075595379,433215.1808,0.6477653003440673,0.2809462268921728,
002153.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-141.5,-91.5,50.0,cross_sectional_90d_median,0,0.027097579853132606,-0.10393851579366868,2663693.1888,1.2601528011786933,0.2577585318074028,
002157.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,205.18,255.18,50.0,cross_sectional_90d_median,0,-0.0323689411103197,-0.14318864126976089,3163555.6054,1.0742222959234033,0.3711125955614934,
002158.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-2.5,47.5,50.0,cross_sectional_90d_median,0,0.019568788294538383,0.32313430373958596,1322372.7957,1.0340953397005208,0.330742516950554,
002159.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,69.105,119.105,50.0,cross_sectional_90d_median,0,0.18256023485073516,0.18833546880106522,314177.9479,0.5645908833169887,0.46511627906976744,
002160.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-109.3725,-54.5,54.8725,cross_sectional_90d_median,0,0.11899278710801957,0.3632770940314675,531882.301,1.2289990902341448,0.6999370056694897,
002161.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-206.62,-156.62,50.0,cross_sectional_90d_median,0,0.06161069520936386,0.1670017695165549,542981.9316,0.5850491620750963,0.3094921234254588,
002163.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,113.565,163.565,50.0,cross_sectional_90d_median,0,-0.09662032658718374,-0.031525421428117706,1094220.4378,1.0682475799774036,0.06436828960580859,
002164.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,6519.4175,6574.29,54.8725,cross_sectional_90d_median,0,0.23718917905536033,-0.09262655739484607,685971.8851,1.0764720039718403,0.20882494205107857,
002167.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-27.7504,22.2496,50.0,cross_sectional_90d_median,0,0.09260750922520794,0.08363696763577239,1003201.9235,0.9183711317854113,0.1745474856434693,
002170.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,90.97750000000002,145.85000000000002,54.8725,cross_sectional_90d_median,0,0.14051986673043576,0.08282287727529652,1345877.8176,0.5569568379195426,0.2792282132186636,
002172.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-41.7269,8.2731,50.0,cross_sectional_90d_median,0,0.22729897190067175,0.6994341982996928,296338.4233,0.8582152094268046,0.05936832106388031,
002175.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-719.8334,-669.8334,50.0,cross_sectional_90d_median,0,0.2248631664066191,0.5546759009136267,342177.2348,0.36001695022925284,0.23640661938534277,
002176.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,45.76965,100.64215,54.8725,cross_sectional_90d_median,0,-0.136441805515288,0.34084869926801015,1924735.2554,0.35723352969503414,0.1764041772509173,
002178.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-1124.27145,-1074.27145,50.0,cross_sectional_90d_median,0,0.14336148912667707,0.21365681150594648,437261.9426,0.3744054778325645,0.09972774326089774,
002182.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-121.44,-71.44,50.0,cross_sectional_90d_median,0,0.10289456150456318,0.11645470552714329,1655300.102,1.0584451705675306,0.3248124208269724,
002186.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-719.54215,-664.66965,54.8725,cross_sectional_90d_median,0,0.06130415844438415,0.12647366796408593,327178.4128,0.6527638871341136,0.2643754130865829,
002189.SZ,guidance_initial,2020-12-31,2021-01-30,2021-02-01,-4.825000000000003,45.175,50.0,cross_sectional_90d_median,0,0.05255758837098041,0.04950589150302882,521092.5496,0.9347894642236452,0.1010070401907013,
002190.SZ,guidance_initial,2020-12-31,2021-01-29,2021-02-01,-136.10750000000002,-81.235,54.8725,cross_sectional_90d_median,0,0.08051785774572946,0.014074799393680759,1135378.3706,0.8371431662926103,0.3395931673854722,
000523.SZ,guidance_initial,2020-12-31,2021-02-01,2021-02-02,-5037.8075,-5005.5,32.307500000000005,cross_sectional_90d_median,0,0.18496751784609494,0.1795057945551378,592856.3129,0.32558784216465103,0.3236664940445365,
002125.SZ,guidance_initial,2021-03-31,2021-02-01,2021-02-02,304.515,304.515,0.0,fallback_zero,0,0.169688777519839,0.09428315343981533,899570.606,0.8220338603289042,0.339236040436936,
002098.SZ,guidance_initial,2020-12-31,2021-02-10,2021-02-18,212.16999999999996,244.03499999999997,31.865000000000002,cross_sectional_90d_median,0,0.17922068479405487,0.15486854985151807,322916.0,0.32598285603501326,0.4504910352283989,
000818.SZ,guidance_initial,2021-03-31,2021-02-24,2021-02-25,115.12,115.12,0.0,fallback_zero,0,-0.009042454549655996,-0.017862742359589352,990000.0585,0.8486342172593616,0.2333068918855863,
002191.SZ,guidance_initial,2021-03-31,2021-02-27,2021-03-01,-105.0139,20.0,125.0139,cross_sectional_90d_median,0,0.004943941282310314,0.1093854710350558,538609.9474,0.5178495993665313,1.2406947890818858,
000630.SZ,guidance_initial,2020-12-31,2021-03-03,2021-03-04,-31.090000000000003,1.14,32.230000000000004,cross_sectional_90d_median,0,0.009956271179472332,0.048901145095367596,8474785.9943,0.7290707508016387,0.4183225266680611,
