ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000510.SZ,20251031,20250930,-0.121,-0.121,1.9434,1.9434,0.2944,0.11,0.4779,3055702.54,-81550215.67,131884751.96,0.7166,0.3535,0.2886,16.5391,1.5862,1.182,0.4896,-72921847.77,-49908759.22,,-290651693.6,-223970121.37,481578726.68,220845709.51,482849142.22,343951187.26,855278684.75,-262345660.1,42801931.03,1825731911.8,381267581.05,-0.121,1.9032,-0.0022,0.5879,-0.1461,-0.077,-0.4482,-0.3453,-5.833,10.4638,89.5362,14.52,-5.833,0.743,12.2727,1.5043,-1.4074,105.7857,-5.3511,-3.9598,-6.165,-6.16,-6.405,-1.9387,-2.8558,-2.9553,-8.22,-2.5849,46.8829,1.8826,2.0219,26.2357,73.7643,33.8301,26.4469,67.6076,78.0937,21.9063,-0.0015,0.8826,1.0414,2.5564,0.7216,1.7713,2.4866,-0.0012,96.527,-3.8077,-3.0491,1333363224.95,-5.3991,0.6905,102.1427,-0.9239,-0.9909,-0.4057,-4.9557,-116.8459,-116.8459,98.8445,-180.5309,-163.9102,-129.3813,-111.7,98.8585,-153.0162,-5.9312,-3.5283,-5.9295,-16.8199,-16.8199,-17.8061,67.6815,-9.3413
000510.SZ,20250830,20250630,-0.1034,-0.1034,1.2583,1.2583,0.2944,0.11,0.4955,2224596.28,-69260611.39,78095567.52,0.8193,0.4495,0.3542,9.979,0.9409,0.7619,0.3119,-63401277.0,-47278376.0,13849329.94,-73344389.4,-28121317.17,558427332.12,241530883.45,477245476.38,262266977.43,897654922.07,-178393831.38,35186865.36,1812373666.82,392726079.07,-0.1034,1.9214,0.0318,0.6056,-0.0022,-0.0729,-0.1131,-0.0434,-7.7313,9.5698,90.4302,14.9903,-7.7313,0.7715,12.641,1.5778,-2.1737,107.7692,-7.2332,-5.7935,-5.2407,-5.24,-5.4146,-1.8069,-2.4113,-2.7579,-10.4814,-3.6138,48.8913,1.9566,2.0455,30.9529,69.0471,34.3622,26.3326,68.757,77.2771,22.7229,0.0209,0.9566,0.9757,2.6111,0.7028,1.8809,3.4227,0.0161,103.3136,-4.8226,-2.5621,1303324361.41,-7.2911,0.7396,106.2488,-2.4075,-2.4748,-1.0797,15.7553,-8.159,-8.159,140.5096,-14.3998,-15.0617,-15.1581,-11.41,143.1108,-12.1016,-5.0316,-0.3162,-5.0302,-16.2729,-16.2729,-20.2601,21.0306,2.7265
000510.SZ,20250429,20250331,-0.0566,-0.0566,0.5719,0.5719,0.2944,0.11,0.5423,1376619.28,-38054118.88,28058003.45,0.899,0.5207,0.4036,5.2324,0.4124,0.3481,0.1414,-35584499.81,-26906019.9,,-263937900.95,-240337900.95,534863127.86,243277062.47,483709417.66,270561476.31,927547910.41,-98005128.4,124678142.51,1846534312.1,423084594.58,-0.0566,1.9672,-0.0764,0.6524,-0.1084,-0.0415,-0.407,-0.3706,-9.3876,7.5647,92.4353,16.5073,-9.3876,0.8097,13.9658,1.7317,,109.5939,-8.8923,-7.2541,-2.8345,-2.83,-2.9408,-1.0259,-1.3276,-1.5437,-11.338,-4.1036,48.0764,1.9259,2.0268,33.2494,66.7506,35.3395,26.1955,69.0933,76.9263,23.0737,-0.051,0.9259,1.0111,2.6376,0.7351,1.9176,3.4282,-0.0392,109.291,-5.3104,-1.3985,1241082795.63,-8.9171,0.8097,109.5939,-2.8345,-2.9408,-1.3276,-13.3526,45.3668,45.3668,58.022,48.0815,47.7628,41.9061,42.45,55.3386,44.9614,-2.7679,0.1548,-2.7669,-10.9273,-10.9273,-10.9273,-8.7412,5.5511
000510.SZ,20250429,20241231,-0.1005,-0.1005,3.1411,3.1411,0.2944,0.11,0.5989,3316352.36,-65858626.86,258493596.19,0.9655,0.6169,0.4781,29.7029,2.3082,1.9032,0.7827,-68889353.2,-36395584.53,79006254.54,-125776485.9,-119076485.9,582852182.33,214534506.54,426044662.25,127458317.83,960873147.76,-33081283.95,44521124.63,1823232187.54,459762094.18,-0.0964,2.0232,-0.163,0.7089,0.0433,-0.0561,-0.1939,-0.1836,-2.9682,12.6892,87.3108,14.1715,-2.9682,0.5484,12.6114,1.0118,-0.9356,103.3817,-2.6691,-1.7866,-4.8437,-4.92,-5.1006,-1.3984,-2.3232,-2.1807,-4.8437,-1.3984,46.6848,1.8756,2.0157,35.3336,64.6664,36.6659,23.3675,71.9676,78.3894,21.6106,-0.1102,0.8756,1.0725,3.0798,0.7854,2.2553,7.5387,-0.0864,78.2102,-2.3232,-2.403,1188435876.23,-2.7745,0.7412,106.7658,-2.1186,-2.0449,-1.1119,3.4148,65.3448,65.3448,18.008,65.9036,67.0366,64.594,62.36,12.7452,65.7239,-2.9733,1.3843,3.2966,-21.3255,-21.3255,-15.9645,-210.0706,3.2966
000510.SZ,20241031,20240930,-0.0558,-0.0558,2.3364,2.3364,0.2944,0.11,0.641,4301794.69,-38521894.55,154851107.4,1.0003,0.6033,0.4349,20.2689,1.7731,1.4515,0.592,-33581055.33,-11851953.99,,-362228128.75,-375278128.75,532344355.57,193335254.71,385980321.45,161660644.52,1012442681.71,239016.99,113328392.33,1808887942.79,487090518.82,-0.0528,2.0993,-0.1904,0.7511,0.0427,-0.0183,-0.5585,-0.5786,-2.099,10.2195,89.7805,11.7239,-2.099,0.482,10.2728,0.9691,-0.1341,102.2162,-1.5867,-0.7822,-2.6005,-2.7,-2.9274,-0.463,-1.2425,-0.822,-3.4673,-0.6173,43.8599,1.7813,1.9452,34.3251,65.6749,39.9454,21.338,75.2682,78.2392,21.7608,-0.142,0.7813,1.2248,3.5274,0.9107,2.623,6.2628,-0.1111,79.2083,-1.6567,-1.3369,1140033788.11,-1.7017,0.6179,95.7892,1.8638,1.837,0.9761,-14.0034,61.1421,61.1421,14.427,69.4164,69.4744,60.8835,57.13,8.891,61.2893,0.6762,-1.9448,7.184,-23.017,-23.017,-9.9971,131.0021,1.0484
000510.SZ,20240830,20240630,-0.0956,-0.0956,1.6,1.6,0.173,0.1171,0.6431,3957552.74,-62169726.73,64114182.33,0.8479,0.4859,0.3715,13.9733,1.2103,0.9272,0.3874,-56344166.58,-42764447.25,15101774.5,-106062556.82,-107112556.82,553597439.84,207448617.34,414828920.11,178618615.02,861080151.5,-138427657.63,-18299540.23,1686600092.26,463098444.69,-0.0956,1.9913,-0.0785,0.7602,0.0502,-0.0702,-0.1741,-0.1758,-5.758,6.578,93.422,11.6316,-5.758,0.4066,10.271,0.954,-0.2128,105.7809,-5.2939,-4.3876,-4.6883,-4.69,-5.007,-1.6995,-2.2304,-2.7027,-9.3766,-3.399,48.0411,1.9246,2.0265,31.5204,68.4796,35.1799,24.5956,71.9234,77.3837,22.6163,-0.0525,0.9246,1.0316,2.9242,0.7323,2.0757,4.8208,-0.0407,76.9386,-4.4608,-2.3135,1136484173.98,-5.3055,0.4111,98.2563,0.4065,0.3265,0.3116,11.3002,0.2088,0.2088,14.2077,3.5545,6.8485,0.2765,-4.14,14.2658,-13.1438,-4.5032,-5.3075,-4.5031,-28.7348,-28.7348,-12.6096,118.7776,-11.8613
000510.SZ,20240427,20240331,-0.1036,-0.1036,0.6836,0.6836,0.173,0.1171,0.635,2988198.63,-66123063.72,-4934613.97,0.7888,0.418,0.3295,5.0443,0.5275,0.3959,0.1665,-66078294.81,-58488160.39,,-286370468.98,-326370468.98,597886799.11,189404839.61,367392599.63,232168687.99,857498565.11,-197996783.62,6407011.02,1630341095.56,458175753.59,-0.1036,1.9842,-0.182,0.7521,-0.1972,-0.096,-0.4701,-0.5358,-15.2977,-1.185,101.185,14.3214,-15.2977,0.4006,12.7185,1.2024,0.2678,115.8686,-15.2558,-14.0458,-5.0936,-5.09,-5.3347,-2.3384,-2.5468,-3.4838,-20.3744,-9.3536,47.7609,1.9143,2.0179,30.5885,69.4115,35.4685,22.5347,74.1399,81.1923,18.8077,-0.1183,0.9143,1.0468,3.29,0.7426,2.334,3.6934,-0.096,89.0106,-10.1872,-2.5241,1117037299.09,-15.205,0.4006,115.8686,-5.0936,-5.3347,-2.5468,-26.6304,-159.6491,-159.6491,40.8322,-185.6793,-177.5465,-159.968,-163.15,40.8152,-203.2907,-4.8437,-6.4687,-4.8437,-42.8679,-42.8679,-42.8679,21.4335,-14.2842
000510.SZ,20240427,20231231,-0.29,-0.29,4.2505,4.2505,0.173,0.1171,0.7386,-1678387.89,-174964673.47,180491629.15,0.814,0.5048,0.4259,47.9238,3.1278,2.4649,1.0607,-186500903.47,-150903811.3,-46929440.23,57421370.42,183921370.42,639185336.28,197811776.03,420985306.57,96612790.35,915814838.58,-191796144.43,-124399238.25,1747840126.51,521310618.68,-0.29,2.0852,-0.1988,0.8558,-0.3505,-0.2477,0.0943,0.3019,-6.8708,6.9707,93.0293,11.9355,-6.8708,0.3302,10.7666,0.8387,-1.4802,107.2027,-6.1587,-5.828,-13.0678,-13.06,-12.9436,-6.1816,-7.2877,-9.0074,-13.0678,-6.1816,48.6678,1.9481,1.8059,32.4647,67.5353,35.4303,24.086,72.676,81.953,18.047,-0.1175,0.9481,1.0098,3.0174,0.728,2.1754,9.4792,-0.0963,48.4415,-7.2877,-7.236,1152914293.42,-6.6219,0.5698,123.3694,-6.8123,-6.5027,-3.4661,3.8706,-1461.5023,-1461.5023,-523.1975,-382.0548,-437.5265,-1458.8773,-2774.04,-523.9763,-1632.8922,-11.3699,12.3972,-11.3521,-14.7925,-14.7925,-46.2168,-221.9922,-11.3521
000510.SZ,20231028,20230930,-0.1436,-0.1436,3.6382,3.6382,0.1544,0.1171,0.8855,2373682.0,-89856125.42,139683340.7,0.7177,0.5087,0.4226,37.3525,2.9052,2.1013,0.9038,-99342082.66,-70858613.98,,-33989038.14,78660961.86,632503902.2,179829108.06,378891478.25,158296631.59,903738558.38,-279033719.22,-143833013.34,1794725548.0,610774965.84,-0.1436,2.2118,-0.2225,1.0026,-0.4636,-0.1163,-0.0558,0.1291,-3.9672,6.3024,93.6976,9.4775,-3.9672,0.2898,8.4876,0.7,-0.6847,104.4823,-3.5469,-3.1971,-6.2923,-6.3,-6.463,-2.8895,-3.5855,-4.1866,-8.3897,-3.8527,45.6923,1.8414,1.7638,27.2056,72.7944,34.6651,21.1114,75.0751,82.965,17.035,-0.1372,0.8414,1.1311,3.5561,0.7587,2.3852,5.7091,-0.1138,35.541,-4.7807,-3.5674,1189667666.91,-3.8113,0.2994,104.8064,-2.1375,-2.2144,-1.1575,-12.325,-1316.9492,-1316.9492,-119.2118,-271.2981,-304.7712,-1321.4009,-1302.11,-119.2647,-1383.1068,-5.9889,13.3635,-5.9694,-5.5013,-5.5013,23.2743,19.6751,-4.8091
000510.SZ,20230826,20230630,-0.0958,-0.0958,2.5754,2.5754,0.1544,0.1171,0.9333,1325474.54,-59699046.82,95081344.92,0.7169,0.464,0.3502,26.3751,2.1105,1.4858,0.6461,-68222893.95,-45106798.71,8650643.6,133949874.32,130949874.32,681689434.18,176884988.67,254926138.48,86870286.03,930417935.57,-264715461.7,-179456354.92,1700121867.34,639883836.98,-0.0958,2.2593,-0.0915,1.0504,-0.5129,-0.074,0.2199,0.215,-3.6987,6.0604,93.9396,8.8137,-3.6987,0.2859,7.7678,0.76,-0.9685,104.3485,-3.41,-2.8751,-4.1554,-4.16,-4.2497,-1.8577,-2.3899,-2.7502,-8.3108,-3.7154,43.5183,1.7705,1.7285,26.1965,73.8035,36.363,14.9946,80.9534,83.9698,16.0302,-0.0596,0.7705,1.236,5.3988,0.8356,3.6498,10.7104,-0.0501,35.2467,-4.7798,-2.4041,1197135021.48,-3.5384,0.3205,104.7242,-2.4467,-2.4814,-1.3878,17.9734,-213.6418,-213.6418,64.767,-155.4912,-160.4901,-213.7327,-212.19,64.7514,-218.6644,-3.9699,11.2605,-3.9514,-13.8045,-13.8045,-26.0503,-40.5872,-4.156
