ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000035.SZ,20251031,20250930,0.13,0.13,1.5764,1.5764,3.2243,0.1189,1.4716,10480973.98,302866718.87,1246349050.35,0.7612,0.7209,0.5587,1.6433,0.6267,1.5191,0.1277,371020609.38,739404469.75,,-1395165009.4763,-113152824.1063,4187814121.51,5495845944.66,11580806467.84,8968721206.81,-4383448792.45,-2220092815.67,276268896.88,22723945946.09,3977487137.53,0.1253,4.3722,0.1987,1.5905,0.3884,0.2957,-0.5579,-0.0452,8.2846,31.615,68.385,21.4356,8.2846,0.7515,11.0617,9.6224,0.0659,90.5886,10.7743,18.7558,2.8896,2.89,2.793,2.3957,1.0582,2.6122,3.8528,3.1943,65.6157,2.9083,2.8462,21.8349,78.1651,-13.526,50.963,48.1165,43.7173,56.2827,0.0534,1.9083,0.5142,0.9441,-0.2061,-0.3785,-0.4887,0.0234,239.2993,1.4109,1.0153,6132290535.43,10.8592,0.5534,91.2973,0.9346,0.9506,0.3471,10.3762,-13.3333,-13.3333,-55.2578,-25.5158,-25.9424,-13.787,-14.84,-55.6674,-13.6982,1.6743,10.5307,1.6753,-7.6648,-7.6648,-15.7454,9.6921,-0.1029
000035.SZ,20250822,20250630,0.09,0.09,1.0304,1.0304,3.2243,0.1189,1.4309,12226013.13,199318487.64,795772874.91,0.7773,0.7381,0.571,1.0629,0.4048,0.9906,0.0842,252186250.17,488085914.59,1009031792.69,271590377.021,2062300114.791,4375248745.31,5667222859.34,10816103368.94,8091954329.96,-4477266264.45,-2069446645.33,124278070.77,21834110699.45,3875683945.48,0.0846,4.3392,0.142,1.5498,0.5918,0.1952,0.1086,0.8247,8.3451,30.8826,69.1174,20.3331,8.3451,0.8564,11.1503,8.3263,-0.0193,90.2131,10.8897,18.9418,1.9583,1.96,1.8451,1.5951,0.7028,1.761,3.9166,3.1902,65.4354,2.8931,2.8325,22.6614,77.3386,-14.0456,49.5376,49.6991,44.553,55.447,0.0382,1.8931,0.5202,1.0033,-0.2146,-0.4139,-0.5533,0.017,245.8038,1.4056,0.6914,5721512312.07,10.9362,0.7153,90.5026,0.9739,0.9805,0.3228,2.7366,-40.0,-40.0,-33.892,-25.6373,-30.1142,-41.2491,-41.78,-34.4813,-41.4225,0.9069,8.7196,0.9069,-2.7207,-2.7207,-1.9009,-11.9167,0.2961
000035.SZ,20250429,20250331,0.04,0.04,0.4823,0.4823,3.2243,0.1189,1.4222,12940242.2,92656986.72,415378891.98,0.6668,0.6297,0.4492,0.4908,0.2148,0.4607,0.0404,122000265.72,263287846.94,,-518032876.8585,-458517083.8485,4713450367.86,5131771652.12,9477478110.76,8259299198.79,-4682459569.11,-2858319531.55,-210568924.16,20547935291.09,3853795422.67,0.0422,4.361,0.127,1.541,0.011,0.1053,-0.2071,-0.1833,9.4953,34.4421,65.5579,23.2292,9.4953,1.0167,10.7189,11.4936,-0.1136,89.8841,12.3705,21.8311,0.9751,0.98,0.8556,0.8818,0.3836,0.9726,3.9004,3.5272,63.5758,2.7454,2.7569,18.8235,81.1765,-15.4063,46.1237,53.0754,44.4005,55.5995,0.037,1.7454,0.5644,1.1507,-0.2423,-0.4941,-0.5669,0.0164,267.3528,1.5344,0.3537,5699299978.91,12.5344,1.0167,89.8841,0.9751,0.8556,0.3836,26.339,-50.0,-50.0,-15.894,-28.2441,-33.9696,-47.6287,-50.25,-16.6337,-48.402,1.4139,3.6601,1.4141,-3.6359,-3.6359,-3.6359,282.6338,1.4987
000035.SZ,20250429,20250331,0.04,0.04,3.386,3.386,22.6382,0.8347,9.9851,12940242.2,92656986.72,415378891.98,0.6668,0.6297,0.4492,0.4908,0.2148,0.4607,0.0404,122000265.72,263287846.94,,,,4713450367.86,5131771652.12,9477478110.76,8259299198.79,-4682459569.11,-2858319531.55,-210568924.16,20547935291.09,3853795422.67,0.2965,30.619,0.8918,10.8198,0.077,0.7392,,,9.4953,34.4421,65.5579,23.2292,9.4953,1.0167,10.7189,11.4936,-0.1136,89.8841,12.3705,21.8311,0.9751,0.98,0.8556,0.8818,0.3836,0.9726,3.9004,3.5272,63.5758,2.7454,2.7569,18.8235,81.1765,-15.4063,46.1237,53.0754,44.4005,55.5995,0.037,1.7454,0.5644,1.1507,-0.2423,-0.4941,-0.5669,0.0164,267.3528,1.5344,0.3537,5699299978.91,12.5344,1.0167,89.8841,0.9751,0.8556,0.3836,26.339,-50.0,-50.0,490.596,-28.2441,-33.9696,-47.6287,-50.25,-16.6337,-48.402,612.0366,3.6601,1.4141,-3.6359,-3.6359,-3.6359,282.6338,1.4987
000035.SZ,20250429,20241231,0.12,0.12,2.2662,2.2662,3.2243,0.1189,1.3799,27624073.06,252355235.6,1662612588.89,0.6479,0.615,0.4546,2.3339,1.0426,2.1247,0.1974,355768938.49,921228744.59,1714276315.13,-530949425.8246,874473279.4554,4148424576.2,4705710329.67,9533316269.86,8089084700.41,-4517520412.32,-2992648602.8,-86812021.88,20465872989.43,3748198193.75,0.112,4.3002,0.262,1.4988,-0.0263,0.3684,-0.2123,0.3497,5.4772,29.3368,70.6632,19.7759,5.4772,0.833,10.4873,8.4556,-0.4575,93.7225,8.6208,16.2551,2.616,2.6,2.3579,3.2081,1.081,3.1431,2.616,3.2081,62.713,2.6819,2.6831,18.7785,81.2215,-15.4076,46.5815,52.5451,46.219,53.781,0.0771,1.6819,0.5848,1.128,-0.2457,-0.4739,-0.5585,0.0356,203.9597,1.081,0.975,5215462839.93,8.1215,1.0956,112.1904,-0.7694,-0.9522,-0.2483,-33.296,-14.2857,-14.2857,37.5328,14.3627,9.5008,-16.9928,-20.17,36.2937,-17.7869,1.8956,4.2966,0.9658,6.4562,6.4562,-10.9019,-142.3446,0.9658
000035.SZ,20241031,20240930,0.1522,0.1522,1.6917,1.6917,3.2392,0.1109,1.4074,7795330.03,355662311.64,1409201126.65,0.666,0.616,0.5035,1.6248,0.7843,1.6138,0.1486,526169238.21,892998206.28,,-1715756923.7613,-273876439.1013,4346089737.78,4705826120.07,9195568565.39,7864297653.26,-4218171763.8,-2769675935.23,-155588990.68,20314297404.9,3831676526.77,0.144,4.3368,0.4441,1.5182,0.0453,0.3538,-0.6798,-0.1085,8.9771,33.0061,66.9939,19.1385,8.9771,0.7471,9.592,8.7994,-0.0218,87.6761,13.3565,20.9157,3.3659,3.37,3.2938,3.1072,1.3336,3.007,4.4879,4.1429,62.1377,2.6411,2.6615,18.8031,81.1969,-14.364,45.2665,53.8795,45.4389,54.5611,0.1352,1.6411,0.5998,1.1903,-0.2312,-0.4587,-0.5364,0.0614,209.0212,1.7781,1.2647,5084974229.73,13.5393,0.82,89.347,0.0311,0.1225,0.0333,35.7045,11.6654,11.6654,1550.9294,46.0461,44.885,11.6368,30.58,1549.9533,7.4735,2.7629,4.4609,2.763,13.709,13.709,18.5854,13.8607,3.8737
000035.SZ,20240814,20240630,0.15,0.15,1.0496,1.0496,3.2407,0.1109,1.406,17733672.57,342336342.96,909850573.83,0.6707,0.6289,0.5327,1.0101,0.4876,0.9931,0.0937,353519403.46,597285185.9,1009607913.74,201138052.1629,829081222.8229,4066481753.56,4549044949.52,8843500181.11,7291127807.19,-3770175809.84,-2699644339.36,-120400340.73,19830875206.98,3828288900.62,0.1427,4.287,0.2148,1.5169,0.0002,0.2367,0.0797,0.3285,14.1063,34.349,65.651,19.4074,14.1063,0.7025,10.6503,8.0546,-0.0326,86.6538,14.2456,22.5489,3.3541,3.35,3.1889,2.1121,1.3213,2.8458,6.7082,4.2242,61.3752,2.589,2.6343,19.3292,80.6708,-13.2536,44.5946,54.5579,46.9562,53.0438,0.0661,1.589,0.6197,1.2234,-0.2159,-0.4263,-0.5171,0.031,221.7258,2.6426,1.2733,4825154317.75,15.2229,0.7225,88.3717,1.4695,1.4476,0.5764,11.5257,114.2857,114.2857,1479.4118,84.4958,98.6086,118.9281,147.53,1477.4077,116.2376,1.5829,1.189,1.5807,10.9183,10.9183,9.8989,-18.5099,1.2442
000035.SZ,20240814,20240630,0.15,0.15,1.0496,1.0496,3.2407,0.1109,1.406,17733672.57,342336342.96,909850573.83,0.6707,0.6289,0.5327,1.0101,0.4876,0.9931,0.0937,353519403.46,597285185.9,1009607913.74,201138052.1629,829081222.8229,4171981753.56,4549044949.52,8738000181.11,7185627807.19,-3770175809.84,-2699644339.36,-225900340.73,19725375206.98,3828288900.62,0.1427,4.287,0.2148,1.5169,0.0002,0.2367,0.0797,0.3285,14.1063,34.349,65.651,19.4074,14.1063,0.7025,10.6503,8.0546,-0.0326,86.6538,14.2456,22.5489,3.3541,3.35,3.1889,2.1121,1.3213,2.8611,6.7082,4.2242,61.3752,2.589,2.6343,19.3292,80.6708,-13.2536,44.2983,54.8497,46.9562,53.0438,0.0661,1.589,0.6197,1.2382,-0.2159,-0.4315,-0.5247,0.031,221.7258,2.6426,1.2733,4825154317.75,15.2229,0.7225,88.3717,1.4695,1.4476,0.5764,11.5257,114.2857,114.2857,1479.4118,84.4958,98.6086,118.9281,147.53,1477.4077,116.2376,1.5829,1.189,1.5807,10.9183,10.9183,9.8989,-18.5099,1.2442
000035.SZ,20240430,20240331,0.08,0.08,0.4959,0.4959,3.2407,0.1109,1.3631,15372858.62,186259165.05,458836882.81,0.7103,0.6707,0.5525,0.4918,0.2284,0.4597,0.0444,191035276.05,334046085.24,,-1240239885.9284,-789046057.5984,3943123671.02,4684563043.53,8703976287.89,7047883686.58,-3684868657.91,-2281180758.02,-6286441.17,19629836871.74,3719999593.92,0.0799,4.2575,0.151,1.474,0.0475,0.1324,-0.4914,-0.3126,16.7976,36.6622,63.3378,20.4441,16.7976,0.68,10.3022,9.4619,-0.1036,84.7358,16.6128,26.6911,1.8848,1.93,1.7411,1.1852,0.7459,1.5854,7.5392,4.7408,61.3347,2.5863,2.6346,19.7927,80.2073,-13.0403,44.3405,54.7374,45.4319,54.5681,0.0484,1.5863,0.62,1.2345,-0.2126,-0.4234,-0.5228,0.022,228.371,2.9836,0.7154,4666276182.31,18.2926,0.68,84.7358,1.8848,1.7411,0.7459,30.4455,300.0,300.0,313.2768,213.8969,251.3578,339.1617,329.35,313.1151,323.7057,0.8838,0.5171,0.8817,12.0791,12.0791,12.0791,465.8139,3.6478
000035.SZ,20240430,20231231,0.14,0.14,2.1094,2.1094,3.2407,0.1109,1.2832,21169916.85,316125356.57,1469571046.62,0.6689,0.6296,0.5013,2.234,0.9401,2.2849,0.1951,348992613.08,745541367.43,1552051706.29,-824446581.3808,1168078900.5492,4189277243.97,4856471380.34,8229847231.19,6850454108.2,-3538655307.45,-2656168353.95,-202936075.27,19066405583.88,3518367570.27,0.1336,4.2202,0.1905,1.3941,-0.1424,0.2954,-0.3267,0.4628,7.2196,27.6047,72.3953,19.2284,7.2196,0.9786,11.5088,6.741,0.0062,93.4445,8.0248,14.0044,3.2212,3.22,3.019,2.7319,1.4084,3.6814,3.2212,2.7319,61.4524,2.5942,2.6062,19.0869,80.9131,-12.5876,43.1641,55.8624,46.4349,53.5651,0.0599,1.5942,0.6165,1.2942,-0.2048,-0.43,-0.5166,0.0278,201.8184,1.4084,1.236,4520692218.56,7.8957,1.0165,98.7481,0.1107,0.4129,0.0792,26.3178,180.0,180.0,-19.0395,83.5696,67.8199,173.1465,-24.41,-19.0396,163.9201,3.4946,6.2128,3.4959,-20.6222,-20.6222,-44.7592,-80.2374,3.4959
