ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000061.SZ,20251028,20250930,0.1555,,2.6186,2.6186,2.2423,0.2125,0.7782,47781668.84,216066809.66,1081443902.87,0.611,0.508,0.4496,12.7963,1.0549,3.0764,0.2293,444770010.61,675501164.27,,-1075715043.0195,-1263249796.6395,3966030838.75,2055215188.6,6884404597.45,3937882891.35,5349410706.42,-3605403381.44,-1249755700.08,17879146279.47,1966615867.85,0.1329,4.2324,0.3327,0.9908,0.6517,0.3403,-0.5419,-0.6364,7.3169,20.8055,79.1945,10.9425,7.3169,2.1079,6.5688,2.2658,,91.4432,10.7196,12.9957,3.5867,4.11,2.9372,2.9794,1.6775,2.7642,4.7823,3.9725,53.9977,2.1738,3.082,23.6933,76.3067,22.3821,38.5052,46.9881,71.8151,28.1849,0.0712,1.1738,0.651,1.2203,0.4145,0.777,1.3584,0.0512,84.0662,2.2367,1.1638,12387131833.39,10.834,2.8742,92.6703,0.9926,0.8185,0.4664,0.2251,-16.3079,,19.1619,-12.994,-13.4133,-16.3082,-14.47,38.6859,-37.4542,13.7987,11.4558,33.1106,36.1073,36.1073,20.9741,-38.6602,34.6539
000061.SZ,20251028,20250930,,,2.6186,2.6186,2.2423,0.2125,0.7782,,,1081443902.87,0.611,0.508,0.4496,12.7963,1.0549,3.0764,0.2293,444770010.61,675501164.27,,,,3966030838.75,2055215188.6,6884404597.45,3937882891.35,5349410706.42,-3605403381.44,-1249755700.08,17879146279.47,1966615867.85,0.1329,4.2324,0.3327,0.9908,0.6517,0.3403,,,7.3169,20.8055,79.1945,10.9425,7.3169,2.1079,6.5688,2.2658,,91.4432,10.7196,12.9957,3.5867,,,2.9794,1.6775,2.7642,4.7823,3.9725,53.9977,2.1738,3.082,23.6933,76.3067,22.3821,38.5052,46.9881,71.8151,28.1849,0.0712,1.1738,0.651,1.2203,0.4145,0.777,1.3584,0.0512,84.0662,2.2367,1.1638,12387131833.39,10.834,2.8742,92.6703,0.9926,,0.4664,0.2251,-16.3079,,19.1619,-12.994,-13.4133,-16.3082,,38.6859,-37.4542,13.7987,11.4558,33.1106,36.1073,36.1073,20.9741,-38.6602,34.6539
000061.SZ,20250820,20250630,0.1123,,2.0571,2.0571,1.6448,0.2486,0.8671,34914634.92,155575799.32,721277060.32,0.4323,0.3416,0.2828,8.7076,0.8398,2.6046,0.1595,319649367.17,483395443.57,772219927.1,-342225052.0217,-589502822.7017,4305937089.78,2115587849.75,6792173493.88,5264679031.13,3301788165.27,-5413346642.51,-1711895863.45,15907783123.67,1893257823.59,0.1123,3.7597,0.3869,1.1157,-0.0727,0.2849,-0.2017,-0.3474,7.8066,20.6619,79.3381,10.2653,7.8066,1.7332,6.3021,2.23,,90.8432,11.5836,13.8475,3.0019,2.97,2.4517,2.2086,1.2451,2.0719,6.0038,4.4172,59.1765,2.4496,3.449,18.458,81.542,14.7868,42.6972,40.1065,72.1591,27.8409,0.0689,1.4496,0.4828,0.9393,0.2499,0.4861,0.6272,0.0497,80.1541,2.4902,0.8704,12283142391.94,11.7367,1.3056,90.3104,1.8175,1.4484,0.7384,17.2118,-11.0143,,32.2735,-6.2178,-6.9145,-11.0659,10.5,32.7553,-13.8826,1.0889,4.1293,1.0886,44.9758,44.9758,43.5875,60.5221,3.9242
000061.SZ,20250429,20250331,0.0439,,0.9081,0.9081,1.6434,0.2486,0.8733,11350036.64,63105768.72,339261424.63,0.4593,0.3644,0.3189,4.0047,0.3524,0.9003,0.0696,130717596.43,195929614.13,,-86592850.6088,-132667046.8288,4488833018.08,2163643181.85,7128385050.04,5094827444.08,3284743460.62,-5359299235.66,-1969671659.13,16199872046.44,1903820069.46,0.0439,3.7648,0.1891,1.1219,0.2296,0.1155,-0.051,-0.0782,6.8592,22.0157,77.9843,11.9508,6.8592,2.2743,7.0877,2.5888,,91.5173,10.0723,12.7145,1.1725,1.17,0.9938,0.8846,0.4772,0.8394,4.69,3.5384,60.3039,2.5191,3.4879,19.9223,80.0777,14.3738,44.0027,39.4368,71.926,28.074,0.0324,1.5191,0.4636,0.8962,0.2384,0.4608,0.6447,0.0233,93.8568,1.9088,0.3362,12373133294.43,10.2205,2.2743,91.5173,1.1725,0.9938,0.4772,20.8239,-9.6708,,7.4432,-6.031,-4.8032,-9.8021,-8.28,7.4385,-12.5343,1.2261,6.5684,1.2259,46.7714,46.7714,46.7714,0.7814,3.1238
000061.SZ,20250429,20241231,0.2264,0.2264,3.3166,3.3166,1.6415,0.2486,0.8294,93347191.93,290827305.18,1501584086.43,0.4318,0.3324,0.2797,17.7029,1.4244,3.9658,0.2634,589338812.47,939654601.72,1509795039.92,289130604.5836,798299989.4936,4107791102.45,2207086546.0,7149208472.2,5504035464.46,4611282065.01,-5515343884.89,-1560822636.99,15128956197.06,1829364264.1,0.2264,3.7192,0.3092,1.078,0.0449,0.5537,0.1704,0.4704,9.9287,26.6802,73.3198,14.0938,9.9287,3.1298,8.4305,2.5336,,89.5286,14.0799,16.6958,6.1844,6.18,4.6817,4.3983,2.6156,4.3039,6.1844,4.3983,62.7877,2.6873,3.4391,19.5494,80.4506,21.504,47.2551,41.717,72.0991,27.9009,0.0541,1.6873,0.4688,0.8828,0.3425,0.645,0.8378,0.039,101.8574,2.6156,1.7982,12410341907.04,14.3319,2.8869,94.4282,1.1297,0.6404,0.5028,2.69,-14.4369,-14.4369,-47.8847,-7.4612,0.1488,-14.4261,-6.74,-47.8795,-17.1205,3.2509,0.7507,3.251,2.5128,2.5128,31.9206,-26.1716,3.251
000061.SZ,20241031,20240930,0.1846,0.1846,2.1983,2.1983,1.6414,0.2272,0.809,62640706.24,250642788.65,1114623147.23,0.4322,0.3357,0.2715,13.8474,1.0056,2.116,0.1783,483601016.95,746130325.7,,-457092215.8038,-274591196.3138,3373359359.2,2391199303.42,6874821426.81,5498594445.3,4546358111.04,-4873569065.63,-1040502814.4,14787322698.11,1758473261.88,0.1846,3.6766,0.2792,1.0362,-0.1151,0.4397,-0.2694,-0.1618,12.1494,29.8798,70.1202,15.4506,12.1494,3.2533,9.3945,2.8029,,87.0361,17.1142,20.0016,5.0727,5.05,4.0585,3.5669,2.1666,3.4876,6.7636,4.7559,61.4999,2.5974,3.3871,18.0474,81.9526,22.1214,46.4913,42.1916,67.9041,32.0959,0.0552,1.5974,0.4936,0.9075,0.3597,0.6613,0.8268,0.0375,108.8341,2.8888,1.4977,12329461716.82,17.3813,2.6322,87.4536,1.6228,1.7967,0.7115,-1.6249,7.3256,7.3256,-10.9126,8.9241,10.8615,7.3098,-2.18,-10.936,2.6217,2.0682,-3.44,2.0676,-7.9287,-7.9287,1.402,-21.1743,4.5683
000061.SZ,20240831,20240630,0.1254,0.1254,1.3768,1.3768,1.6414,0.2272,0.7499,73403741.63,139442437.27,724237308.45,0.4355,0.3342,0.2866,8.0466,0.6271,1.6481,0.1119,308699198.77,504883636.8,782299915.22,-31475315.7046,-80584656.3746,3522219758.76,2448168533.08,6597871484.68,5108474986.63,4436357041.36,-4849431556.37,-1270264662.04,14503247869.65,1658035945.89,0.1254,3.6177,0.2925,0.9771,-0.0505,0.2975,-0.0185,-0.0475,13.1514,30.9991,69.0009,16.173,13.1514,3.6239,9.5561,2.9931,,86.7869,18.3972,21.6102,3.4745,3.42,2.2763,2.4182,1.4716,2.3868,6.949,4.8364,61.3875,2.5898,3.4083,18.274,81.726,21.6686,45.4924,42.3295,68.353,31.647,0.0578,1.5898,0.4885,0.9305,0.353,0.6724,0.8684,0.0395,121.3959,2.9432,1.0194,12273315474.81,18.7811,3.4258,86.2506,2.1128,1.1454,0.96,15.3685,10.6796,10.6796,43.1718,13.785,16.6998,10.7085,-17.93,43.1425,5.7967,0.4331,-3.8077,0.4338,-12.7207,-12.7207,-10.4544,60.2185,4.6427
000061.SZ,20240430,20240331,0.0486,0.0486,0.6187,0.6187,1.6414,0.2272,0.7831,13742429.53,68804713.55,333307993.9,0.4404,0.336,0.3046,3.7434,0.2814,0.5901,0.0501,131828959.43,198165585.56,,-391324404.0625,-443616887.8925,3414736649.93,2569090563.26,6760261319.54,5110537830.85,4450062793.33,-4767441190.91,-1312727326.61,14657385386.27,1714402964.48,0.0486,3.6508,0.176,1.0103,0.0289,0.1168,-0.2306,-0.2614,10.4676,31.7457,68.2543,17.5382,10.4676,3.8666,10.3954,3.2762,,87.444,15.732,18.8742,1.3414,1.34,1.1181,0.9453,0.5243,0.8841,5.3656,3.7812,61.741,2.6138,3.4064,18.1759,81.8241,21.5591,46.1219,42.2667,66.848,33.152,0.0351,1.6138,0.4861,0.9164,0.3492,0.6583,0.8708,0.0234,136.5845,2.0972,0.3938,12281719161.94,15.7576,3.8666,87.444,1.3414,1.1181,0.5243,28.4474,-5.4475,-5.4475,174.571,1.2575,3.0587,-5.2734,-9.69,174.5354,-10.8661,1.352,-3.0203,1.3507,-15.3457,-15.3457,-15.3457,-38.8709,6.2745
000061.SZ,20240418,20231231,0.2646,0.2646,3.2353,3.2353,1.6414,0.2272,0.7344,137077175.41,311861785.83,1549005740.86,0.4279,0.3238,0.2912,23.0534,1.4894,3.6566,0.2598,562621292.39,957283610.25,1556901966.15,791156733.0209,846520749.2709,3503285029.72,2659440374.8,7206218139.37,5607346505.95,4440566275.54,-4959960089.96,-1391753339.49,15121334561.07,1631855821.4,0.2646,3.6021,0.5933,0.9616,0.1065,0.5641,0.4662,0.4988,10.9017,28.2143,71.7857,16.797,10.9017,4.4482,9.3808,2.9679,,89.7521,15.5975,17.4364,7.5739,7.58,5.2613,4.5292,2.8318,4.7777,7.5739,4.5292,62.812,2.689,3.5657,17.4328,82.5672,20.8633,47.656,40.4239,64.8545,35.1455,0.1161,1.689,0.4572,0.8482,0.3322,0.6162,0.7919,0.0753,95.6497,2.8318,2.1241,12410464000.75,14.6702,2.3031,92.9812,2.5995,0.9213,0.8729,33.0162,121.9799,121.9799,17.5783,62.3618,55.7197,121.9116,141.77,17.5879,108.0329,6.4482,1.4025,6.6714,26.1062,26.1062,-2.9072,29.6754,6.6714
000061.SZ,20231028,20230930,0.172,0.172,2.3876,2.3876,1.6398,0.2112,0.665,35725068.38,256217987.16,1197364146.89,0.4417,0.3184,0.2767,16.2528,1.0769,2.1946,0.1915,461652399.4,688610589.18,,-377049096.8163,-295926201.4863,3481599879.79,2674709303.0,7352510405.82,5956651102.98,4190325263.5,-4881682593.85,-1014768075.33,15171142538.51,1486849417.96,0.172,3.516,0.3134,0.8762,-0.0326,0.4058,-0.2222,-0.1744,10.1822,29.5529,70.4471,16.2815,10.1822,5.2098,8.2703,2.8013,,88.6056,14.4663,16.9961,4.9867,4.98,4.3765,3.2547,1.9498,3.2568,6.6489,4.3396,63.3401,2.7278,3.614,18.1114,81.8886,19.6476,48.4638,39.3276,64.7308,35.2692,0.0608,1.7278,0.4417,0.8115,0.3102,0.5699,0.7035,0.0394,107.7918,2.5997,1.3799,12210114868.14,14.4353,5.0961,87.4957,1.6848,1.4587,0.6993,13.4657,127.2127,127.2127,-29.3985,60.2713,59.0848,127.3992,191.5,-29.3977,116.1416,3.9038,1.6093,4.1204,41.074,41.074,38.0374,-2.9115,5.2084
