ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000538.SZ,20260401,20251231,2.89,2.89,23.0835,23.0835,9.882,1.4182,10.2016,288918435.75,4864568403.16,12154075894.49,2.6403,2.1569,2.0274,4.1016,1.2081,13.1037,0.7685,4776469317.7,5976853592.48,6391332912.32,4353885127.1861,4102204770.8761,12631029590.81,1002431467.91,487619244.75,-8620209923.23,37862756607.98,21144343717.58,8103620605.91,40635120073.1,20732770431.1,2.8883,22.4429,2.5779,11.6198,-0.977,3.3498,2.4402,2.2991,12.6009,29.5095,70.4905,16.8577,12.6009,13.6438,3.3278,-0.1138,-0.6273,88.403,14.6621,14.5115,13.0673,13.02,12.3347,11.1526,9.6843,12.7993,13.0673,11.1526,26.0207,1.3517,1.3589,62.7151,37.2849,69.7692,1.2,98.5454,91.2837,8.7163,0.3568,0.3517,2.8358,82.1216,2.6813,77.6482,,0.3257,165.4288,9.6843,9.6163,4132299579.35,14.6728,18.0785,97.3765,0.9435,0.7888,0.7448,1.3645,8.6466,8.6466,7.0423,5.73,6.3073,8.5078,7.55,7.0442,5.2233,3.1213,2.5596,3.1214,2.8818,2.8818,4.098,-68.6697,3.1214
000538.SZ,20251031,20250930,2.68,2.68,17.1803,17.1803,9.9157,1.4182,9.9907,227180370.56,4549939286.91,9214624409.49,2.7314,2.2642,2.099,3.0382,0.9026,10.1716,0.577,4500146152.21,5555298039.1,,3537677589.8808,3124282653.8908,12265653644.96,973365299.39,286592166.43,-8331093283.9,38043808262.65,21410457489.93,8423989668.92,40104465777.04,20356403249.66,2.6774,22.2688,2.4974,11.4089,-1.252,3.1135,1.9827,1.751,15.6232,30.0599,69.9401,14.5707,15.6232,12.12,2.578,-0.1273,-0.216,85.3196,18.2848,18.1225,12.1609,11.92,11.5826,10.4563,9.0143,11.8937,16.2145,13.9417,25.3557,1.3397,1.3525,63.3194,36.6806,71.3186,0.7146,99.0748,91.4289,8.5711,0.3603,0.3397,2.9376,138.6409,2.8127,132.7455,,0.3294,164.8798,12.0191,8.9916,3877454314.03,18.3175,12.7585,87.0231,2.8555,2.7178,2.122,5.2653,10.7438,10.7438,9.4007,11.8575,12.0051,10.4095,6.68,9.3989,12.6019,2.3213,0.8113,2.3214,2.4705,2.4705,-0.6634,-29.5303,-1.947
000538.SZ,20250830,20250630,2.04,2.04,11.9137,11.9137,9.9145,1.4182,10.3684,171995853.64,3460915449.48,6559234826.73,2.7373,2.2819,2.124,2.0802,0.6141,7.0565,0.3957,3280690913.99,4193030078.72,4391106954.16,3234781890.5339,2823201863.6639,12702605845.51,1031419017.55,300492205.14,-10993337155.73,38650824403.95,22260968934.55,7957260653.8,40801465841.01,21030358472.9,2.0361,22.6461,2.2201,11.7866,0.2337,2.35,1.813,1.5823,17.1453,30.8567,69.1433,14.1724,17.1453,11.8378,2.4433,-0.1087,-0.1964,84.5666,19.8537,19.7253,9.1696,9.09,8.7354,7.8046,6.7838,8.9861,18.3392,15.6092,25.7346,1.3465,1.356,64.3154,35.6846,70.8728,0.7365,99.0322,91.3017,8.6983,0.3091,0.3465,2.8791,134.4681,2.754,128.625,,0.2822,160.8059,13.5676,6.7621,3815540334.16,19.908,13.885,87.4776,4.1842,3.8768,3.1567,31.1793,13.9665,13.9665,21.4497,14.9213,15.2462,13.9262,10.4,21.4486,11.0014,4.0549,3.064,4.055,3.9199,3.9199,7.5908,-12.8716,2.6349
000538.SZ,20250429,20250331,1.08,1.08,6.076,6.076,9.8857,1.4182,10.6016,47232739.14,1887406845.46,3420902412.09,2.8951,2.4073,2.2535,1.0401,0.3116,3.6183,0.2023,1976370960.19,2241960342.69,,-4016926.9515,-439202064.5515,12111803592.32,1028266177.17,317987382.22,-10743699714.72,39220145657.18,23196261566.32,9960635804.18,41112956548.15,21446437938.94,1.0843,22.8487,0.3999,12.0198,0.0991,1.2565,-0.0023,-0.2462,17.7794,31.5545,68.4455,11.7833,17.7794,9.8709,1.9972,-0.0849,-0.2131,81.7699,20.803,20.6799,4.8609,4.86,4.7422,4.184,3.5972,4.7483,19.4436,16.736,24.8061,1.3299,1.3463,65.3173,34.6827,72.2912,0.7734,99.1612,90.9518,9.0482,0.0583,0.3299,3.0293,128.2067,2.9143,123.3387,,0.053,160.9103,14.3888,3.6105,3799212031.05,20.8093,9.8709,81.7699,4.8609,4.7422,3.5972,6.5823,13.6842,13.6842,36.345,17.5851,17.5177,13.6732,11.65,35.3921,15.9373,4.9858,2.5302,4.986,0.6214,0.6214,0.6214,221.8496,-1.9529
000538.SZ,20250429,20250331,,,6.076,6.076,9.8857,1.4182,10.6016,,,3420902412.09,2.8951,2.4073,2.0921,1.0401,0.3116,3.6183,0.2023,1976370960.19,2241960342.69,,,,12111803592.32,1028266177.17,317987382.22,-10743699714.72,39220145657.18,23196261566.32,12263113371.24,41112956548.15,21446437938.94,1.0843,22.8487,0.3999,12.0198,0.0991,1.2565,,,17.7794,31.5545,68.4455,11.7833,17.7794,9.8709,1.9972,-0.0849,-0.2131,81.7699,20.803,20.6799,4.8609,,,4.184,3.5972,4.7483,19.4436,16.736,24.8061,1.3299,1.3463,65.3173,34.6827,72.2912,0.7734,99.1612,90.9518,9.0482,0.0583,0.3299,3.0293,128.2067,2.9143,123.3387,,0.053,160.9103,14.3888,3.6105,3799212031.05,20.8093,9.8709,81.7699,4.8609,,3.5972,6.5823,13.6842,13.6842,36.345,17.5851,17.5177,13.6732,,35.3921,15.9373,4.9858,2.5302,4.986,0.6214,0.6214,0.6214,221.8496,-1.9529
000538.SZ,20250401,20241231,2.66,2.66,22.4369,22.4369,9.8848,1.4182,9.5173,226357961.32,4523057538.23,11168534609.62,2.6559,2.1664,1.8973,4.0256,1.1362,14.1078,0.7504,4695346891.98,5526686405.22,5876586813.97,6279396168.5054,5332766347.0554,12346675046.86,996848385.31,704573338.61,-10183409822.69,37263708105.78,21292171745.84,10916004932.92,39570657900.88,19511798354.34,2.6618,21.7636,2.4083,10.9355,-2.1725,3.0975,3.5193,2.9888,11.9078,27.8981,72.1019,15.2346,11.9078,12.1886,3.4346,-0.3886,-0.2279,88.2714,14.2672,13.8052,12.068,11.99,11.4928,10.3594,8.9356,11.377,12.068,10.3594,26.5488,1.3614,1.3556,64.5397,35.4603,70.4229,1.7805,98.1332,91.5319,8.4681,0.3342,0.3614,2.7642,55.1141,2.6526,52.8883,,0.3059,168.8523,8.9356,8.9025,3766201952.48,14.2,15.5466,95.9922,1.0653,0.6507,0.806,2.2125,16.1572,16.1572,23.5406,18.2406,17.9889,16.0153,20.18,22.6754,19.1439,-1.9384,-1.6178,-2.6259,2.3574,2.3574,7.3799,-47.6493,-2.6259
000538.SZ,20241030,20240930,2.42,2.42,16.7661,16.7661,9.8523,1.4182,10.4934,61853721.67,4264874346.38,8496308171.36,2.6899,2.2485,1.888,2.9494,0.8116,11.4608,0.5469,4289833252.54,4868307903.23,,5583922682.5506,5729736791.3606,13261178543.67,979928267.09,828025768.55,-13194632990.44,38950962845.79,23496127009.76,10116177884.86,41371412319.42,21253421446.32,2.4249,22.711,2.2828,11.9116,-0.4198,2.7285,3.1295,3.2113,14.4733,28.4014,71.5986,13.0163,14.4733,11.0528,2.3926,-0.4292,-0.0468,85.66,16.7503,16.2737,10.7628,10.82,10.6089,8.9003,7.9156,10.0981,14.3504,11.8671,27.0967,1.3717,1.3606,67.2511,32.7489,70.0399,2.0014,97.9478,92.2673,7.7327,0.2929,0.3717,2.6891,48.9385,2.5848,47.0408,,0.2703,170.8322,10.5541,7.9102,3490337007.25,16.7582,10.673,87.8867,2.8486,2.8285,2.0726,8.5786,4.7619,5.2174,58.3958,2.8217,3.0735,4.9291,10.68,57.2892,3.2819,2.3304,3.3992,1.613,0.7633,0.7633,0.8605,-23.7011,1.5948
000538.SZ,20240827,20240630,1.79,1.79,11.4643,11.4643,9.8457,1.4182,9.8556,53814562.17,3135015340.93,5992476336.67,2.6405,2.2066,1.9266,2.0382,0.5623,7.7721,0.3783,3143928335.47,3536965613.58,3713982199.23,5532062740.5082,6149559016.6582,11578267962.46,983849163.19,2415260326.04,-12304303205.31,37785185537.02,22636150305.18,10136290248.03,41805428106.59,20115523281.37,1.7872,22.0647,1.828,11.2739,-0.0502,1.9823,3.1005,3.4466,15.5948,29.2955,70.7045,12.9192,15.5948,11.2285,2.3244,-0.6337,-0.0175,84.6302,17.9531,17.2912,8.0477,7.93,7.9119,6.5407,5.899,7.3414,16.0954,13.0814,27.5484,1.3802,1.3647,67.0145,32.9855,69.4995,5.7774,94.1726,92.1254,7.8746,0.2364,0.3802,2.6286,16.3002,2.5228,15.6444,,0.2178,165.666,11.798,5.8969,3361688734.92,17.9515,10.985,84.6362,3.6736,3.5692,2.6805,28.2467,13.2911,13.2911,45.8549,10.8352,11.1631,12.7587,14.54,44.8352,10.5494,-0.5817,1.0844,-1.2785,0.7185,0.7185,-1.1803,-8.5342,1.9985
000538.SZ,20240427,20240331,0.95,0.95,5.9962,5.9962,10.1548,1.4083,11.0215,11519844.88,1690411601.12,3229823694.2,2.7658,2.3318,2.0476,1.0001,0.2858,4.0828,0.1947,1656564113.94,1848732659.22,,2481202140.8188,3302117445.5488,12329633468.52,974832366.75,1966368105.41,-14828450632.56,40000696417.57,24946881108.22,9949930110.63,43569885259.92,22334538250.7,0.9472,23.1404,0.2933,12.4297,1.4363,1.0289,1.3809,1.8377,15.7694,29.9771,70.0229,12.8534,15.7694,11.4473,2.03,-0.6239,0.0371,84.6248,17.8018,17.1587,4.1786,4.18,4.1503,3.3413,3.0708,3.8287,16.7144,13.3652,26.8501,1.3671,1.3585,68.703,31.297,70.3317,4.5131,95.4332,92.513,7.487,0.0373,0.3671,2.7228,21.1456,2.6194,20.3424,,0.0345,164.991,12.2832,3.076,3251641395.21,17.8174,11.4473,84.6248,4.1786,4.1503,3.0708,4.8918,11.7647,11.7647,-28.1656,10.8566,11.1479,12.1176,20.51,-28.1685,7.9358,4.2652,5.7453,4.2654,2.4878,2.4878,2.4878,4573.9186,3.8743
000538.SZ,20240330,20231231,2.29,2.29,21.7664,21.7664,10.1547,1.4083,10.0743,330176712.95,3763605361.07,10366774515.71,2.851,2.3453,1.9364,4.1049,1.0865,14.5266,0.7303,3833959465.44,4551854197.42,4925050292.56,507913409.7653,459868415.4853,10915739095.89,966706593.18,1996487112.64,-12221855964.03,38380971025.25,23577786951.12,11181483677.37,41901847494.86,20632606804.7,2.2783,22.1938,1.9494,11.4826,0.6153,2.5332,0.2827,0.2559,10.5406,26.5058,73.4942,15.6667,10.5406,12.764,3.5655,-0.6628,-0.1486,90.1973,12.3507,11.6382,10.4456,10.51,9.6031,8.4998,7.6982,9.4235,10.4456,8.4998,25.8048,1.3478,1.3664,67.5208,32.4792,71.3609,4.7647,95.1727,91.7778,8.2222,0.275,0.3478,2.8734,19.9746,2.7654,19.2243,,0.2524,178.0956,7.6982,7.6444,3236712713.58,12.3187,17.3841,101.1902,-0.0745,-0.2247,0.0001,9.691,20.5263,20.5263,9.1428,43.2841,42.6713,36.4082,16.45,9.1398,31.7034,3.5724,0.869,3.5723,7.1884,7.1884,-1.5662,-102.7481,3.5723
