ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000096.SZ,20251031,20250930,0.0581,0.0581,1.9603,1.9603,0.6861,0.8279,2.4087,11471215.64,19201323.48,119259034.36,3.1226,3.0116,2.0229,32.3873,0.7455,28.6804,0.3258,34346755.7,33623966.64,,-178262543.5739,-74918580.5739,343656290.18,80268243.51,122308902.19,-517672341.67,2427444817.86,973567777.82,448595299.28,2922243176.62,1708955549.52,0.0581,5.2924,-0.1641,3.2367,-0.3813,0.0637,-0.3376,-0.1419,3.1286,11.5221,88.4779,5.7388,3.1286,3.924,3.3621,-1.5473,0.0,96.6816,5.0442,3.2486,1.0958,1.1,0.686,1.0583,1.0192,0.7284,1.4611,1.4111,16.3241,1.1951,1.1351,42.8022,57.1978,72.544,4.1854,95.6242,83.9687,16.0313,-0.1889,0.1951,5.1157,22.8468,4.444,19.8468,,-0.1586,17.5006,1.3589,0.9654,147594200.09,5.0237,4.1288,93.7525,0.7668,0.6211,0.6893,-2.1128,-54.1436,-54.1436,-2729.3103,-40.5397,-41.1481,-54.1606,-69.34,-2728.2182,-54.7777,-0.3315,11.2426,-0.3316,-32.5637,-32.5637,-29.5128,1328.6697,1.3647
000096.SZ,20250827,20250630,0.0177,0.0177,1.3086,1.3086,0.6861,0.8279,2.3683,7413119.48,1912304.65,74273991.43,6.9659,6.8071,5.0828,18.8556,0.5294,19.0409,0.2282,12850364.09,10370400.29,19801631.38,21079965.9604,11079965.9604,180438990.43,80870616.13,7388774.33,-668596561.92,2569822332.88,1083881263.72,409135128.45,2785421242.73,1687608434.53,0.0177,5.2522,-0.1503,3.1962,-0.242,0.0196,0.0399,0.021,1.4976,10.7493,89.2507,5.4484,1.4976,3.8221,3.2523,-1.6259,,98.1402,3.3848,1.5009,0.3344,0.33,0.0686,0.3426,0.3418,0.1661,0.6688,0.6852,8.8192,1.0967,1.0857,41.5383,58.4617,84.3469,0.2653,99.5597,67.6142,32.3858,-0.4369,0.0967,10.3207,375.3202,9.564,347.8009,,-0.2954,15.3968,0.6836,0.308,149054793.42,3.332,3.7646,100.9126,-0.185,-0.3024,-0.1546,-10.2071,-58.2547,-58.2547,-280.5063,-30.4172,-32.709,-58.3519,-92.11,-280.5444,-59.2715,-1.0885,1.2879,-1.0884,-33.9866,-33.9866,-30.0667,-90.5596,2.2578
000096.SZ,20250430,20250331,0.0275,0.0275,0.6188,0.6188,0.6861,0.8279,2.4531,4130372.99,10366866.69,35282314.88,16.5664,16.0997,11.6314,8.6633,0.2419,8.8829,0.1089,16174044.11,15334915.3,,-55213260.9954,-65213260.9954,80345207.94,81282896.09,7876375.72,-748745236.69,2612953314.12,1274846500.33,519777238.41,2832816994.99,1732380250.08,0.0275,5.3375,-0.0799,3.281,-0.0645,0.029,-0.1046,-0.1235,4.5957,10.7981,89.2019,5.6576,4.5957,3.8861,3.3843,-1.6127,0.0,95.05,6.5403,4.6932,0.5157,0.52,0.3688,0.511,0.5003,0.383,2.0628,2.044,5.6606,1.06,1.0677,45.3087,54.6913,87.26,0.278,99.4841,48.3159,51.6841,-0.5152,0.06,16.6261,357.8045,15.4152,331.7456,,-0.2489,18.0244,2.0012,0.483,151080964.23,6.5021,3.8861,95.05,0.5157,0.3688,0.5003,-12.9127,111.5385,111.5385,-120.1102,80.6246,74.0905,110.9863,45.43,-120.1136,103.4893,0.5179,-0.4503,0.5183,-37.8685,-37.8685,-37.8685,-46.4463,3.6842
000096.SZ,20250430,20250331,0.0275,0.0275,0.6188,0.6188,0.6861,0.8279,2.4531,4130372.99,10366866.69,35282314.88,16.5664,16.0997,11.6314,8.6633,0.2419,8.8829,0.1089,16174044.11,15334915.3,,,,80345207.94,81282896.09,7876375.72,-748745236.69,2612953314.12,1274846500.33,519777238.41,2832816994.99,1732380250.08,0.0275,5.3375,-0.0799,3.281,-0.0645,0.029,,,4.5957,10.7981,89.2019,5.6576,4.5957,3.8861,3.3843,-1.6127,0.0,95.05,6.5403,4.6932,0.5157,0.52,0.3688,0.511,0.5003,0.383,2.0628,2.044,5.6606,1.06,1.0677,45.3087,54.6913,87.26,0.278,99.4841,48.3159,51.6841,-0.5152,0.06,16.6261,357.8045,15.4152,331.7456,,-0.2489,18.0244,2.0012,0.483,151080964.23,6.5021,3.8861,95.05,0.5157,0.3688,0.5003,-12.9127,111.5385,111.5385,-120.1102,80.6246,74.0905,110.9863,45.43,-120.1136,103.4893,0.5179,-0.4503,0.5183,-37.8685,-37.8685,-37.8685,-46.4463,3.6842
000096.SZ,20250429,20241231,0.184,0.184,3.7451,3.7451,0.6861,0.8279,2.4256,12353046.81,84603925.04,179764920.86,12.2054,12.1033,8.8649,48.8371,1.5077,52.7358,0.6666,73832743.7,99640123.27,117123645.3,-241191350.4316,-241191350.4316,98811872.64,81651782.99,17638729.78,-773645979.97,2603959552.81,1234531161.99,454607936.82,2827526593.81,1717883010.4,0.1836,5.31,0.1665,3.2536,-0.385,0.1887,-0.4568,-0.4568,5.0296,9.0908,90.9092,4.4994,5.0296,3.2854,2.5062,-1.2921,-0.0312,96.2662,6.4584,5.0388,3.5162,3.52,3.0682,3.3587,3.3525,2.7728,3.5162,3.3587,6.5859,1.0705,1.0759,44.7044,55.2956,86.5681,0.6238,99.1563,55.6144,44.3856,0.7979,0.0705,14.1526,158.9497,13.1445,147.6274,,0.4437,10.4029,3.3525,3.2682,150541651.17,6.4842,4.2705,98.7602,1.0806,0.7904,1.0247,20.5536,10.1796,10.1796,77.3163,0.9382,0.7484,9.9961,20.76,77.2588,6.3709,3.408,2.8259,3.4081,-22.5375,-22.5375,-31.9007,-26.3698,3.4081
000096.SZ,20241030,20240930,0.1267,0.1267,2.9069,2.9069,0.6861,0.7662,2.4304,4283600.49,62629461.44,132734763.93,10.3039,9.873,8.8054,31.0061,1.2515,40.4922,0.5223,68345304.21,68587495.15,,-73498163.7194,-73498163.7194,103412123.13,75709113.09,10564794.7,-766499310.61,2554630397.56,1060433595.12,293934284.51,2772882781.3,1687839100.48,0.1267,5.2211,-0.0058,3.1967,-0.4055,0.1299,-0.1392,-0.1392,4.4905,8.6481,91.3519,3.8663,4.4905,3.0013,2.0011,-1.1361,,95.5471,5.7209,4.4687,2.4474,2.45,2.2908,2.334,2.3453,1.9385,3.2632,3.112,6.4257,1.0687,1.0749,39.7835,60.2165,86.5389,0.381,99.4183,60.0871,39.9129,-0.0269,0.0687,14.5332,260.9376,13.4677,241.806,,-0.0161,15.2703,3.1271,2.277,152401371.85,5.7564,3.4745,94.6151,1.6283,1.4036,1.5375,3.6451,11.1404,11.1404,95.7384,3.3976,3.4432,11.1412,42.24,95.7372,5.9075,1.6767,0.9121,1.6776,-19.3395,-19.3395,-31.3792,148.8319,4.9418
000096.SZ,20240827,20240630,0.0424,0.0424,1.9824,1.9824,0.6861,0.7662,2.3461,-1859685.71,24250699.21,82797226.53,8.7343,8.4193,7.3838,23.1377,0.8538,27.4257,0.3578,42059252.56,20804199.43,29941476.51,-64954149.9638,-64954149.9638,123718652.41,74760116.23,10714672.67,-765092009.16,2505604753.72,1038939720.97,273743357.6,2727517177.94,1643317052.05,0.0424,5.1362,-0.0395,3.1123,-0.4063,0.0394,-0.123,-0.123,2.2676,7.9103,92.0897,3.5851,2.2676,2.7806,1.9404,-1.1358,,95.9817,3.2111,1.9876,0.8257,0.83,0.8943,0.7111,0.8113,0.5272,1.6514,1.4222,7.1495,1.077,1.0789,40.0981,59.9019,85.6325,0.3928,99.4284,64.2128,35.7872,-0.1553,0.077,12.9637,253.1041,11.9775,233.848,,-0.0997,13.5082,1.6226,0.7653,153966385.14,3.2688,2.6779,94.9221,0.5716,0.6307,0.5553,-0.3241,-15.3693,-15.3693,41.8262,-16.1373,-15.1031,-15.3731,15.5,41.805,-19.1613,0.0234,0.023,0.0244,-12.1513,-12.1513,-23.0756,84.088,4.6862
000096.SZ,20240430,20240331,0.013,0.013,0.996,0.996,0.6654,0.7662,2.3717,-257220.85,7128397.2,37584650.37,12.9182,12.5851,11.9823,11.9411,0.4177,13.602,0.1801,15612948.78,7642166.25,,-31258495.8532,-31258495.8532,85332042.57,76246648.26,10862784.83,-923637820.81,2511372843.37,1143369936.87,219472459.16,2754508835.45,1656837214.9,0.013,5.1478,-0.0363,3.1379,-0.1072,0.0145,-0.0592,-0.0592,1.429,7.1468,92.8532,3.9293,1.429,2.8823,1.775,-0.7279,0.0,97.0312,2.2497,1.4532,0.2531,0.25,0.2626,0.2617,0.2573,0.1711,1.0124,1.0468,5.9135,1.0629,1.0759,42.4989,57.5011,86.1213,0.3944,98.6769,55.6335,44.3665,-0.1998,0.0629,15.7622,250.2179,14.5636,231.1905,,-0.1112,12.2355,1.0292,0.2353,156006913.44,2.3206,2.8823,97.0312,0.2531,0.2626,0.2573,-3.6449,-31.5789,-31.5789,75.4232,-30.3464,-28.7051,-31.589,33.24,75.4155,-34.8553,0.2493,-0.3157,0.2507,2.2257,2.2257,2.2257,-71.5611,5.0139
000096.SZ,20240430,20231231,0.167,0.167,4.8348,4.8348,0.6654,0.7662,2.3587,18086495.66,70059307.83,187712746.77,11.4475,11.277,10.7982,85.1768,1.815,62.5261,0.8993,99838031.84,87534456.4,104944734.92,33160441.3264,43160441.3264,101085292.35,77112811.04,10956351.99,-984104772.33,2502016837.14,1166788396.4,182323294.19,2747125024.19,1649966038.55,0.1669,5.135,0.0939,3.1249,-0.6027,0.1658,0.0628,0.0817,3.5743,7.3533,92.6467,3.2091,3.5743,2.6249,2.013,-1.4287,,96.089,4.9563,3.429,3.3337,3.33,2.6497,3.0838,3.2144,2.3461,3.3337,3.0838,6.4661,1.0691,1.0736,43.7035,56.2965,85.5296,0.3988,98.6947,59.0424,40.9576,0.444,0.0691,14.3336,247.4607,13.2274,228.3622,,0.2622,7.7629,3.2144,3.1053,157735788.06,4.9855,2.921,94.676,1.0468,0.9752,1.0014,18.6874,60.5769,60.5769,-58.3961,52.9213,53.487,59.8733,53.82,-58.3773,51.9492,5.2146,6.3057,5.215,21.5462,21.5462,25.1561,-7.2254,5.215
000096.SZ,20231031,20230930,0.114,0.114,3.6039,3.6039,0.6654,0.7662,2.3058,16175038.97,44030413.67,138386281.69,14.6743,13.6583,13.0636,69.7523,1.2066,46.0199,0.6833,65236228.48,72410595.61,,-109321109.75,-99321109.75,99784349.17,55762501.68,11153794.72,-1226039069.64,2414682824.53,1509276915.4,282673051.06,2661982102.51,1622029837.18,0.114,4.9753,-0.1361,3.072,-0.1308,0.1371,-0.207,-0.1881,3.2839,7.2726,92.7274,3.6503,3.2839,2.5237,1.6791,-0.5525,,96.5716,4.4628,3.8054,2.3139,1.3,1.6922,2.6003,2.244,2.0125,3.0852,3.4671,5.9166,1.0629,1.0702,57.4848,42.5152,85.7021,0.419,98.6834,66.2105,33.7895,-0.6511,0.0629,15.7584,235.5194,14.4851,216.4898,,-0.4311,14.5495,2.992,2.162,158596019.26,4.4886,2.3612,95.8961,1.2936,0.883,1.2366,-5.0641,-1.2987,-1.2987,-205.5857,-1.987,-1.4826,-1.3176,-13.92,-205.6079,-2.8995,1.9424,2.3885,1.9424,20.3604,20.3604,9.0209,94.1822,1.6292
