ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000025.SZ,20251028,20250930,0.2867,0.2867,2.707,2.707,0.9996,0.1722,2.0388,6951631.79,116648273.84,204553909.95,1.2256,0.9534,0.565,37.1326,1.4535,17.2794,0.4449,138488271.93,156401777.86,,144313408.83,75812769.94,492442831.99,34314801.04,150951933.11,-30834405.19,1757478279.41,127109836.18,16320018.49,2124162948.04,953060015.59,0.2867,4.1929,0.3967,2.211,-0.4277,0.3628,0.3348,0.1759,10.1631,17.5301,82.4699,5.0402,10.1631,0.9185,3.8322,0.2896,,88.1317,12.7557,13.4035,6.9944,6.98,6.601,5.9634,4.5217,5.7243,9.3259,7.9512,25.5651,1.3435,1.4842,26.0494,73.9506,66.2969,7.1064,85.0866,83.1388,16.8612,0.3035,0.3435,2.6669,11.9732,2.5933,11.6426,,0.2523,46.6602,6.0289,4.7127,1141460681.17,13.1377,1.4437,86.4697,2.2145,2.2474,1.3749,5.6175,14.3598,14.3598,314.0919,6.3684,10.1589,14.3552,17.35,314.2132,7.4743,4.6603,2.1762,4.6612,-43.5579,-43.5579,-40.7825,-28.6199,6.4024
000025.SZ,20250822,20250630,0.1949,0.1949,2.0375,2.0375,0.9996,0.1722,1.947,7540027.81,76473401.54,141608003.5,1.2936,1.1981,0.859,12.2759,0.9775,12.8425,0.3302,99439663.55,109062711.58,146252596.94,150209647.0763,183109647.0763,469007248.12,35168285.2,285016632.29,7048886.78,1712659799.63,200156539.32,134931823.4,2221267430.96,913473539.31,0.1949,4.1011,0.3591,2.1191,-0.2132,0.253,0.3485,0.4248,9.2945,16.1235,83.8765,4.1658,9.2945,0.7459,3.1594,0.2605,,88.6778,11.8016,12.4179,4.8081,4.77,4.3766,4.1002,3.0689,3.8481,9.6162,8.2004,28.9565,1.4076,1.5223,32.3583,67.6417,62.8397,12.8313,79.5848,86.3858,13.6142,0.2271,0.4076,2.24,6.2024,2.1701,6.009,242.9688,0.1962,38.1846,6.1378,3.1585,1149950090.31,12.1833,0.5176,90.0966,2.8216,2.5729,1.8911,12.2721,9.6175,9.6175,44.2748,5.584,7.8947,9.5887,8.54,44.2615,3.3531,2.3688,5.0486,2.3689,-44.414,-44.414,-33.0937,56.9553,6.0333
000025.SZ,20250822,20250630,0.1949,0.1949,2.0375,2.0375,0.9996,0.1722,1.947,7540027.81,76473401.54,141608003.5,1.2936,1.1981,0.859,12.2759,0.9775,12.8425,0.3302,99439663.55,109062711.58,146252596.94,150209647.0763,183109647.0763,469007248.12,35168285.2,285016632.29,7048886.78,1712659799.63,200156539.32,134931823.4,2221267430.96,913473539.31,0.1949,4.1011,0.3591,2.1191,-0.2132,0.253,0.3485,0.4248,9.2945,16.1235,83.8765,4.1658,9.2945,0.7459,3.1594,0.2605,,88.6778,11.8016,12.4179,4.8081,4.77,4.3766,4.1002,3.0689,3.8481,9.6162,8.2004,28.9565,1.4076,1.5223,32.3583,67.6417,62.8397,12.8313,79.5848,86.3858,13.6142,0.2271,0.4076,2.24,6.2024,2.1701,6.009,242.9688,0.1962,38.1846,6.1378,3.1585,1149950090.31,12.1833,0.5176,90.0966,2.8216,2.5729,1.8911,12.2721,9.6175,9.6175,44.2748,5.584,7.8947,9.5887,8.54,44.2615,3.3531,2.3688,5.0486,2.3689,-44.414,-44.414,-33.0937,56.9553,6.0333
000025.SZ,20250425,20250331,0.0794,0.0794,0.7621,0.7621,0.9996,0.1722,1.9315,3152678.38,31075381.77,66140604.41,1.266,1.0781,0.8592,4.0488,0.4086,4.7166,0.1271,44993664.86,42244510.49,,36775446.952,-40324553.048,419308541.01,41612707.06,186240282.35,-13906521.86,1701527554.49,145575455.4,73381341.9,2115466132.44,906794002.11,0.0794,4.0856,0.2026,2.1036,-0.3609,0.098,0.0853,-0.0935,9.589,20.1342,79.8658,5.6633,9.589,1.1281,4.2421,0.293,,86.3033,12.2795,12.8599,1.9626,1.96,1.7818,1.6339,1.2184,1.5265,7.8504,6.5356,25.119,1.3355,1.4825,26.8918,73.1082,66.0432,8.8037,83.2494,84.5633,15.4367,0.1596,0.3355,2.7213,9.4561,2.6292,9.1362,,0.135,61.7215,4.8736,1.3239,1162810113.05,12.5811,1.1281,86.3033,1.9626,1.7818,1.2184,26.5868,-2.934,-2.934,477.9851,-6.5544,-4.791,-2.8924,-4.4,478.0524,-9.6173,1.9819,-0.6966,1.9821,-56.6805,-56.6805,-56.6805,86.2885,7.4404
000025.SZ,20250328,20241231,0.317,0.317,6.0634,6.0634,0.9996,0.1722,1.8521,10158983.4,126470887.4,236913904.31,1.5689,1.3505,1.0257,35.7549,2.855,34.9339,1.0458,146084661.38,169401515.36,234079106.54,342841370.2058,317841370.2058,454481820.34,36933146.44,205318299.38,-172653060.31,1669516606.96,331843044.83,82647998.97,2103044271.11,872565941.96,0.317,4.0062,0.9054,2.0242,0.3272,0.393,0.7953,0.7374,5.3194,9.0644,90.9356,3.1853,5.3194,0.8506,2.0902,0.2444,,94.4108,6.1823,6.4813,8.2041,8.21,7.594,6.7784,5.5631,7.0137,8.2041,6.7784,26.8547,1.3671,1.5006,35.2714,64.7286,64.3493,9.7629,82.1136,83.7133,16.2867,0.6692,0.3671,2.4785,8.4108,2.3962,8.1314,,0.5602,33.2322,5.5631,5.467,1173867957.54,6.2475,1.2871,94.1623,1.6666,1.5802,1.085,63.8849,15.5669,15.5669,749.0323,6.6896,6.3605,15.5382,39.92,748.967,7.3102,7.6675,7.9293,7.6675,41.5294,41.5294,-12.7529,-48.1513,7.6675
000025.SZ,20241024,20240930,0.2507,0.2507,4.7961,4.7961,0.9996,0.1484,1.8096,8678663.89,99405584.52,183282628.51,1.7554,1.5991,1.3694,11.3899,2.1601,27.3422,0.8413,114193381.72,143359024.78,,59077650.2424,106875506.2424,427332506.07,52806630.3,201403397.55,-19668009.77,1602617591.13,429592322.93,349856546.46,2030450112.6,844020319.57,0.2507,3.9406,0.0958,1.958,-0.035,0.3326,0.1371,0.2479,5.3854,8.8654,91.1346,2.8891,5.3854,0.7353,1.9351,0.2187,,94.4764,6.7685,6.9343,6.5455,6.49,6.02,5.8342,4.531,5.6774,8.7273,7.7789,27.1467,1.3726,1.4881,39.762,60.238,63.8343,9.9192,83.6576,83.4384,16.5616,0.0726,0.3726,2.4923,8.434,2.3515,7.9573,,0.0606,42.8596,6.0413,4.3986,1062028682.16,6.7314,0.9328,93.1407,1.8671,1.7203,1.2721,-13.5469,46.6082,46.6082,156.9899,45.9045,44.0336,46.6449,56.15,156.9946,35.305,5.9045,4.4403,5.9057,69.3756,69.3756,-5.5056,-24.0695,8.381
000025.SZ,20240821,20240630,0.1778,0.1778,3.6655,3.6655,0.9996,0.1484,1.7368,6207693.38,70454786.31,128097758.09,1.6926,1.5333,1.4344,10.6379,1.6674,20.543,0.6453,80763849.28,102258024.2,130923911.01,217068883.7273,260068883.7273,374441028.82,53246703.21,268322095.3,39716873.01,1586792686.14,400718369.11,376246328.42,2065540949.44,812598550.85,0.1778,3.8677,0.2489,1.8851,-0.01,0.2372,0.5036,0.6033,5.0322,8.1073,91.8927,2.497,5.0322,0.6744,1.5893,0.2333,,94.8884,6.2131,6.4719,4.6872,4.66,4.3077,4.1763,3.2472,4.0232,9.3744,8.3526,27.916,1.3873,1.4971,39.2781,60.7219,63.6441,12.9904,80.7152,83.1273,16.8727,0.1855,0.3873,2.3954,6.2134,2.2798,5.9138,39.9526,0.1542,33.6919,6.4944,3.1309,1082141383.89,6.2767,0.7646,94.7991,2.5052,2.2955,1.7214,15.8708,73.6328,73.6328,1145.7983,71.452,72.3114,73.6804,87.13,1147.7455,60.1903,3.9453,3.7181,3.9466,124.1689,124.1689,125.1263,27.4146,8.4213
000025.SZ,20240425,20240331,0.0818,0.0818,1.7592,1.7592,0.9996,0.1484,1.6717,2741770.74,32505801.08,63996204.4,1.5386,1.3726,1.3205,4.1737,0.8369,9.7219,0.3111,38028122.98,45353317.83,,8948383.1797,88948383.1797,311706337.32,53788142.85,337386246.38,76278381.47,1556293867.23,313776760.0,323539337.26,2105241920.09,784546450.9,0.0818,3.8026,-0.0536,1.82,0.1293,0.1052,0.0208,0.2063,4.8507,8.4392,91.5608,2.4186,4.8507,0.5767,1.5512,0.2906,-0.2219,94.9852,5.6925,5.9808,2.1737,2.17,2.0046,1.8608,1.5092,1.8678,8.6948,7.4432,28.4482,1.3976,1.5031,36.2788,63.7212,62.9891,16.026,77.8605,82.8842,17.1158,-0.0397,0.3976,2.332,4.8584,2.2142,4.6128,20.4028,-0.0329,39.3956,6.0368,1.4462,1088021758.96,5.7243,0.5767,94.9852,2.1737,2.0046,1.5092,-3.0465,39.5904,39.5904,46.7726,39.0921,38.8386,39.4613,59.43,46.7673,30.2521,2.1957,2.7824,2.1976,123.1406,123.1406,123.1406,-22.2872,7.0703
000025.SZ,20240328,20231231,0.2743,0.2743,4.2842,4.2842,0.9996,0.1484,1.5899,27868423.63,90386717.21,198401642.29,1.6681,1.3432,0.9811,26.123,2.0694,20.3357,0.7967,61156265.83,158286981.02,210318577.41,-175083130.2148,-174343716.0748,339721106.58,54216149.1,278842510.75,58501549.11,1523760447.87,366834395.29,355811730.17,2009914428.77,749298879.08,0.2743,3.7209,-0.1395,1.7383,-0.5363,0.3672,-0.4062,-0.4045,6.0344,10.7434,89.2566,6.0785,6.0344,1.0358,4.7428,0.2999,-0.0567,96.6884,8.2011,8.5712,7.6059,7.59,5.8135,6.8288,4.8077,5.9618,7.6059,6.8288,27.9876,1.3886,1.4909,38.1003,61.8997,63.3883,13.8734,79.7997,81.6076,18.3924,-0.1095,0.3886,2.384,5.752,2.2649,5.4646,26.0465,-0.0894,45.9402,4.8077,5.1017,1094352755.34,8.3133,0.6289,102.8197,2.8097,1.6856,1.4391,1.9646,41.6107,41.6107,-15.6716,52.7912,49.2814,41.6295,42.86,-15.7256,32.9523,6.5275,7.6981,6.5265,120.465,120.465,278.4803,43.722,6.5265
000025.SZ,20231026,20230930,0.171,0.171,2.8316,2.8316,1.0009,0.1218,1.5131,10045195.73,63659571.55,145813039.88,1.6834,1.4235,1.0637,9.8691,1.3328,13.1919,0.5238,78812083.11,100019476.07,,-281793265.3518,-226549843.6718,346704721.5,15747809.2,361516483.3,207933251.44,1516236348.87,390803830.79,462404056.8,2065720288.13,704739701.12,0.171,3.6359,-0.1681,1.6349,-0.5559,0.232,-0.6537,-0.5256,6.2815,11.9461,88.0539,4.9105,6.2815,1.2445,3.4046,0.2614,-0.0003,93.5431,7.8574,8.1944,4.7971,4.79,4.1433,4.2925,3.2905,4.0596,6.3961,5.7233,29.8154,1.4248,1.5165,39.6468,60.3532,62.4435,17.5007,75.8706,78.9935,21.0065,-0.1267,0.4248,2.1648,4.3353,2.0943,4.1941,7.2919,-0.1001,60.602,4.3873,3.1632,1114248166.27,7.9157,0.6257,94.2597,1.9043,1.6753,1.2784,-12.0599,18.6676,18.6676,13.1715,27.7737,28.004,18.6536,43.32,13.2097,12.3689,4.094,8.7877,4.0936,81.5763,81.5763,22.1575,47.3906,5.5929
