ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000498.SZ,20260418,20251231,1.1613,0.8781,44.1677,44.1677,0.2578,0.3909,8.4708,142766001.24,2084428255.0,9846028066.3,1.1213,1.0971,0.3223,3.4473,0.557,16.0414,0.3967,3590897666.68,4449136261.0,5378829716.52,4859290700.9622,4503462880.5522,101833769430.26,2137517716.31,35553769271.27,26190183762.87,16341361871.0,13963129516.14,17899368011.58,78391546395.67,13757303268.27,1.4346,11.147,0.1656,8.8617,1.4195,2.8659,3.1301,2.9009,4.8723,14.3596,85.6404,6.4489,4.8723,0.0099,5.3496,1.0893,-1.6023,94.763,5.599,6.4887,8.8033,11.59,8.239,2.5738,1.9327,5.2196,8.8033,2.5738,76.5096,4.2571,6.8326,70.7911,29.2089,8.9609,45.3541,33.5561,82.5182,17.4818,0.0022,3.2571,0.1885,0.7399,0.1171,0.4596,0.6239,0.0018,569.8465,1.9327,1.2884,5193145896.86,5.5754,0.0065,93.9558,3.1773,2.8759,0.9047,6.0488,-5.4701,-6.4956,105.0301,4.9202,4.5057,-4.1239,-3.36,104.9966,-11.4167,10.1733,11.6279,8.2327,-3.9046,-3.9046,-5.0817,248.2686,8.2327
000498.SZ,20251031,20250930,0.7043,0.5726,26.638,26.638,0.1302,0.3249,8.1069,65225999.08,1344455501.63,5083813868.93,1.1886,1.156,0.356,2.137,0.3412,9.9101,0.2452,1946042046.5,2647157737.53,,-3106103772.1598,-1566390123.4698,91897709330.5,1032342530.83,39745954107.0,29277231447.14,16213327143.21,19883250737.58,22944605054.04,80998971361.51,13089742161.89,0.908,10.7278,-0.8948,8.4317,2.2288,1.7052,-2.0008,-1.009,4.1811,12.2934,87.7066,6.2165,4.1811,0.0122,4.7082,1.4961,-0.7384,95.2942,4.8985,6.4012,5.7017,6.72,5.4378,1.5697,1.0253,2.9906,7.6023,2.0929,76.2817,4.2162,6.8211,72.0472,27.9528,9.3218,49.0697,31.0551,79.4626,20.5374,-0.0132,3.2162,0.1896,0.6329,0.1222,0.4079,0.5538,-0.0105,674.1238,1.3671,0.8359,5043708248.88,4.883,0.017,96.0565,1.5161,1.3892,0.2593,2.6147,-3.4941,-3.2443,76.8349,-3.4546,-3.5311,-3.2695,2.57,76.9835,-9.9659,6.03,6.4654,3.4977,-3.1139,-3.1139,-9.8995,-53.9887,7.5097
000498.SZ,20250830,20250630,0.525,0.4023,18.3056,18.3056,0.1342,0.3237,8.0577,33332304.79,995206722.36,3277139693.33,1.1655,1.1347,0.3234,1.5392,0.2395,6.8235,0.1718,1442116397.66,1879517772.0,2326596497.4,-1456405321.1564,1983538309.9336,92267469072.84,1045614003.64,39245377297.91,31267992586.27,16133891930.64,17259078856.31,21304251245.35,76076788315.2,13083381789.59,0.6589,10.6509,-1.1039,8.3814,0.5767,1.204,-0.933,1.2707,4.4931,11.4685,88.5315,5.2517,4.4931,0.01,4.0315,1.2103,-0.5287,94.9532,5.2669,6.5775,4.1625,5.33,4.0276,1.1297,0.7717,2.2011,8.325,2.2594,78.2564,4.5991,6.7331,71.757,28.243,9.5247,51.5865,33.0272,78.6747,21.3253,-0.0165,3.5991,0.1895,0.6402,0.1217,0.4111,0.516,-0.013,636.8746,1.5434,0.6182,4684495989.98,5.2319,0.0079,94.2403,3.1453,3.0503,0.5886,-6.3704,-0.3795,-1.2761,33.6479,-0.6585,-1.2537,0.8852,9.29,33.7871,-5.8805,5.27,3.6869,3.3813,0.2628,0.2628,-0.5913,203.1107,7.2314
000498.SZ,20250429,20250331,0.0977,0.094,6.2552,6.2552,0.1336,0.3231,7.6253,9802425.19,239533186.13,1118480015.34,1.1726,1.1408,0.3351,0.5452,0.0839,2.2587,0.0598,358672891.29,590797859.88,,-1483967037.6481,1734238020.3619,87691380705.81,930923289.61,38584456904.46,30230625978.59,15745156252.82,17038900842.3,19696345253.83,74616466897.32,12407332832.95,0.1597,10.1993,-0.3362,7.9483,0.7955,0.3785,-0.9507,1.111,3.1226,11.4547,88.5453,7.8278,3.1226,0.014,5.7482,2.0655,0.0328,96.3267,3.8236,6.0505,1.0237,0.96,0.9834,0.3618,0.1867,0.6693,4.0948,1.4472,77.9268,4.5304,6.7043,70.9032,29.0968,9.6455,51.7104,32.7288,77.5923,22.4077,-0.0053,3.5304,0.192,0.6329,0.1238,0.4081,0.5208,-0.0041,900.3711,0.7468,0.1527,4834759030.69,3.7963,0.014,96.3267,1.0237,0.9834,0.1867,-5.3754,5.0538,14.4945,80.9917,3.1725,2.2482,1.8922,2.09,81.0277,-4.7896,0.8065,-0.0783,0.4807,1.9503,1.9503,1.9503,-76.0807,7.1439
000498.SZ,20250415,20241231,1.2281,0.9388,45.7068,45.7068,0.1336,0.3231,7.5274,165933649.19,2156404863.07,9420894371.44,1.135,1.1074,0.2992,4.4601,0.6549,16.6776,0.4711,3287906589.58,4345614980.91,5158593857.99,-24295874.3949,5653106320.9351,91920459651.95,850866808.8,35216989276.57,28105567775.48,15534176541.65,13924641179.59,18068366880.82,70589420159.28,12254535934.21,1.4877,10.1177,-3.2922,7.8504,-0.6334,2.7839,-0.0156,3.6215,4.2348,13.2041,86.7959,6.4222,4.2348,0.0106,5.3486,1.0631,-1.0909,95.3918,5.1268,6.0907,9.8853,13.55,9.179,2.8693,1.995,5.5289,9.8853,2.8693,78.347,4.6183,6.4467,71.682,28.318,9.5091,49.8899,34.4156,80.6133,19.3867,-0.0498,3.6183,0.1898,0.6898,0.1214,0.4411,0.5527,-0.0402,458.9862,1.995,1.5334,4676060401.01,5.1251,0.0101,95.3738,3.6317,3.5499,0.7799,3.1061,-7.828,-13.2107,-29.8852,-1.8884,-1.6189,1.4707,6.9,-29.8846,-5.2207,17.8354,17.0719,7.06,-2.295,-2.295,4.4011,167.722,7.06
000498.SZ,20241030,20240930,0.7292,0.5914,27.3408,27.3408,0.1246,0.2336,7.1601,146438399.85,1309913379.49,5248089432.04,1.1799,1.1421,0.3577,2.6467,0.4059,10.0955,0.2928,1961599277.98,2708666343.61,,-5753815717.6638,-296606076.6738,81068786627.39,863912829.55,35475907255.05,28224620694.08,15714152406.65,16697786290.54,21194610931.29,70047138770.26,11541634573.05,0.933,9.0382,-3.8627,7.3938,-0.617,1.7352,-3.686,-0.19,4.1983,12.2967,87.7033,6.3629,4.1983,0.0108,4.7541,1.598,-0.4766,95.4038,4.9134,6.3466,6.3197,7.71,5.6843,1.8583,1.2293,3.5875,8.4263,2.4777,77.2528,4.3961,6.3251,72.0587,27.9413,10.3396,50.6458,33.4022,79.0546,20.9454,-0.065,3.3961,0.1993,0.6595,0.1338,0.443,0.5568,-0.0514,539.3316,1.6391,0.9991,4719985462.14,4.9014,0.0136,95.9775,1.8674,1.7071,0.33,-24.2035,-11.4081,-14.931,-67.5646,-8.943,-8.9361,3.5223,2.77,-67.5662,-18.3098,5.263,8.9158,3.1092,-6.3306,-6.3306,-1.2034,-49.4246,26.7255
000498.SZ,20240829,20240630,0.5278,0.4101,18.2553,18.2553,0.1328,0.2336,7.1281,108894168.42,910211342.98,3459706410.18,1.1817,1.1444,0.3466,1.917,0.2741,6.7102,0.1988,1391112156.3,1899107900.42,2314685354.23,-2282617759.9488,-596013831.8288,80090982813.13,859367657.38,32356045651.03,23302313031.04,15777543170.69,16474454093.49,18014812336.94,66126431520.65,11491618242.02,0.6529,9.0602,-1.6637,7.3617,0.5932,1.2166,-1.4623,-0.3818,4.556,12.1408,87.8592,5.9173,4.556,0.0094,4.3486,1.5593,-0.4293,95.1183,5.3127,6.6643,4.419,5.71,3.9469,1.3252,0.906,2.5987,8.838,2.6504,77.0389,4.3552,6.2141,72.8596,27.1404,10.7274,48.9306,35.4345,80.0353,19.9647,-0.0286,3.3552,0.2068,0.7242,0.1392,0.4876,0.6771,-0.0229,525.9658,1.812,0.7111,4752831118.66,5.3092,0.0064,94.4715,3.3519,2.9234,0.7035,0.8663,-26.4493,-34.2472,-94.7442,-16.428,-16.7022,-9.0205,-9.59,-94.7347,-35.3403,5.5193,5.4021,3.2605,-8.689,-8.689,-5.1725,219.1785,40.7052
000498.SZ,20240420,20240331,0.093,0.0821,6.1281,6.1281,0.1324,0.2336,6.6954,9871020.7,234546452.86,1155586596.09,1.1667,1.1201,0.357,0.6503,0.0969,2.2257,0.0693,344535822.07,542651552.36,,-2590896687.7826,-59868696.9626,72678015497.47,935388001.91,30223483203.12,22452778184.26,15309174712.48,13794380914.9,16097519127.91,62993688325.04,10816132843.07,0.1566,8.651,-1.7687,6.929,-0.2855,0.3476,-1.6598,-0.0384,3.1402,12.0802,87.9198,8.0159,3.1402,0.0155,5.8221,2.1784,-0.0705,96.3983,3.7756,5.6728,1.0747,1.02,1.0313,0.393,0.2176,0.7368,4.2988,1.572,76.0113,4.1686,6.0712,70.6744,29.3256,11.2067,47.9786,36.1826,79.6941,20.3059,-0.0334,3.1686,0.2195,0.7541,0.1474,0.5065,0.6818,-0.0266,743.2364,0.8704,0.177,4810640914.97,3.7824,0.0155,96.3983,1.0747,1.0313,0.2176,-28.8626,-32.9004,-40.7648,-36.5792,-16.8514,-16.9741,-2.8152,-3.91,-51.9527,-25.0313,0.7535,-2.101,0.4453,-14.932,-14.932,-14.932,-74.6606,37.6557
000498.SZ,20240415,20231231,1.3324,1.0817,46.7806,46.7806,0.1324,0.2336,6.6024,271381337.98,2017297552.27,9442137786.66,1.136,1.102,0.3336,6.0603,0.8389,18.6405,0.602,3481537847.42,4493378295.1,5351933046.96,-4165914941.2529,-587251509.9129,79318104816.38,923013945.68,26624463568.29,18451859216.89,15301248530.73,12067484931.48,13312165909.73,59297663037.95,10670918008.38,1.4662,8.5863,-2.5347,6.836,0.9053,2.8785,-2.6688,-0.3762,4.2069,12.9302,87.0698,6.5176,4.2069,0.0101,5.3387,1.1688,-0.9905,95.2323,5.1055,6.1533,11.9198,14.49,10.5064,3.7045,2.5327,7.3542,11.9198,3.7045,76.5849,4.2707,6.3172,72.24,27.76,10.9656,44.8997,38.2675,83.0346,16.9654,-0.0446,3.2707,0.2123,0.8523,0.1432,0.5747,0.8293,-0.037,347.9339,2.5327,1.8869,4910496683.22,5.0899,0.0116,95.4404,4.2857,3.6093,0.9465,-1.3048,-18.4228,-33.7721,-2702.3614,-11.5577,-12.0789,-15.1479,-14.44,-2498.7001,-36.5218,4.6089,26.5727,33.6712,3.2893,3.2893,13.6484,190.0727,33.6712
000498.SZ,20231027,20230930,0.8231,0.6952,29.1888,29.1888,0.0964,0.4524,5.9972,132189648.31,1274609762.78,5511743296.84,1.1178,1.0649,0.3555,3.844,0.562,11.8309,0.3978,2229430336.23,2832305638.45,,-4600139923.5369,-601919436.6469,68184247594.14,1363542944.12,28880254007.67,20389978989.21,16963157172.93,9362288768.33,12169475342.78,56462469496.61,10067811690.22,0.9012,8.1194,-2.3052,6.4496,1.1974,1.8144,-2.9469,-0.3856,3.9843,12.0969,87.9031,6.1767,3.9843,0.0093,4.8914,1.2761,-0.3572,95.107,5.0543,6.2162,8.2335,8.73,7.4598,2.473,1.5851,4.5603,10.978,3.2973,78.1111,4.5685,6.703,70.5054,29.4946,13.4617,51.1495,32.6995,80.7511,19.2489,-0.0453,3.5685,0.1876,0.6393,0.1723,0.5874,0.8319,-0.0366,388.861,2.1135,1.2283,10124934948.63,5.0416,0.011,96.8647,1.6326,1.5258,0.3267,-15.7766,-17.9853,-30.7294,-110.4053,-11.9697,-12.0978,-16.106,-12.35,-142.3114,-25.6774,-1.0794,14.3012,8.7606,-2.0895,-2.0895,-7.8225,-64.9774,25.5334
