ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000408.SZ,20260418,20260331,1.0,1.0,0.4558,0.4558,1.2376,0.5033,8.6188,-2299500.2,1576034744.32,459658064.8,6.3429,5.7144,5.3444,33.5098,0.1905,0.3319,0.0391,320698543.67,1621950440.43,,-201305812.4122,-201305812.4122,712028521.29,389050042.99,237109858.77,-2829308114.17,16911178249.36,3819915504.82,320356255.68,17846302764.05,14323601783.95,1.0022,11.2363,-0.0507,9.122,0.6945,1.0329,-0.1282,-0.1282,219.2844,64.2311,35.7689,12.7407,219.2844,1.3815,11.0838,0.2754,,55.1866,226.7868,226.6461,9.2881,9.24,9.3017,8.8536,8.566,9.152,37.1524,35.4144,7.0627,1.076,1.0812,23.934,76.066,89.2534,1.3286,98.8642,53.4263,46.5737,-0.1113,0.076,13.1847,74.4111,12.6374,71.3221,,-0.0594,158.476,34.264,8.5904,2204779869.99,226.5516,1.3815,55.1866,9.2881,9.3017,8.566,-11.1145,108.3333,108.3333,-176.4706,105.689,108.5794,110.6045,110.14,-176.4486,72.6866,8.6189,7.0948,8.6191,29.6085,29.6085,29.6085,27.9733,21.9576
000408.SZ,20260314,20251231,2.46,2.46,2.2779,2.2779,1.223,0.5033,7.6165,-178853607.16,4031206848.14,2118835717.84,3.4988,2.9858,2.8273,141.0677,1.4122,1.515,0.2183,1493254090.37,4059204334.15,4512831723.41,2218454130.803,2423454130.803,842313669.88,388436240.96,246062381.41,-1725827804.33,15497162206.6,2127634647.96,-149599165.79,16461404292.41,12749866539.84,2.4534,10.3447,1.3376,8.1198,0.7098,2.5851,1.4128,1.5434,107.2835,59.2391,40.7609,9.9871,107.2835,1.3835,8.4272,0.1765,-0.2937,58.2511,117.8776,113.4885,25.5897,24.71,26.7778,24.7698,23.4155,25.3164,25.5897,24.7698,8.3473,1.0911,1.0886,16.8386,83.1614,87.5934,1.4948,98.6766,57.6559,42.3441,2.4666,0.0911,10.9991,66.014,10.4937,62.9806,,1.4222,109.2218,23.4155,23.5076,2272162307.59,113.38,1.1347,58.2556,7.0266,8.1317,6.4276,64.6496,50.0,50.0,129.9862,47.6532,49.7242,49.3168,58.28,128.4876,27.4529,17.9165,17.2964,17.1545,10.0268,10.0268,26.764,24.5876,17.1545
000408.SZ,20251017,20250930,1.7566,1.7566,1.5294,1.5294,1.1987,0.5033,6.915,-5596094.12,2756397456.47,1426852901.89,4.5531,3.821,3.6237,84.4893,0.9635,0.9959,0.1527,1002629967.81,2916736436.13,,1100859623.5925,1315859623.5925,620407489.17,408587418.24,246372408.07,-1939595420.72,14352689734.4,2261918448.71,39980126.8,15335552908.15,11648314661.21,1.7519,9.6231,0.8537,7.4182,0.845,1.8575,0.7011,0.838,114.2124,59.4164,40.5836,10.1962,114.2124,1.5052,8.6286,0.0624,,58.2489,122.7589,121.4575,18.9871,18.3,19.0257,18.5497,17.4432,18.7775,25.3161,24.7329,7.7935,1.0845,1.0853,17.7122,82.2878,87.706,1.6065,98.5319,49.915,50.085,2.1056,0.0845,11.8479,61.3316,11.2538,58.2561,,1.051,126.9184,23.2576,17.4944,2476357643.41,121.4387,1.53,54.527,6.1659,6.1491,5.698,70.0058,47.6879,47.6879,120.3097,41.2048,49.4059,47.2636,49.27,118.875,28.789,9.6912,8.4946,8.9818,3.3485,3.3485,28.7061,-10.7901,14.3449
000408.SZ,20250802,20250630,1.1526,1.1526,1.0687,1.0687,1.2005,0.5033,7.3088,-8192754.15,1808397987.46,950826348.54,7.2605,6.5218,6.3142,45.3852,0.55,0.6836,0.105,673721404.26,1910710109.34,2137026554.25,943458246.9495,1168458246.9495,524859148.81,404910745.3,258432928.29,-3055492227.94,14948686260.99,3462515006.65,140661182.55,15963649125.7,12266633286.17,1.1465,10.0134,0.5312,7.812,1.55,1.2168,0.6008,0.7441,106.9771,56.6595,43.3405,9.3522,106.9771,1.4945,7.7404,0.1173,,59.8531,115.0124,113.8587,12.1683,12.27,12.2237,11.9506,11.2283,12.0392,24.3366,23.9012,7.0335,1.0757,1.0807,23.7702,76.2298,88.4882,1.6189,98.4949,46.5473,53.4527,1.5081,0.0757,13.2329,60.8412,12.5809,57.8436,,0.702,107.3728,22.4566,11.2595,2548836160.59,113.7721,1.1537,55.9974,6.9755,7.0114,6.419,64.8347,39.5737,39.5737,138.7416,28.7386,39.9769,38.7983,41.55,137.1853,15.8695,14.1401,12.0009,13.4028,-4.7408,-4.7408,-1.8589,44.6117,19.7884
000408.SZ,20250419,20250331,0.48,0.48,0.3516,0.3516,1.2301,0.5033,6.6382,-2763617.83,750010517.54,289147684.51,2.6112,2.0881,1.5083,17.8356,0.2543,0.2223,0.0357,178254722.38,779146808.98,,54838174.4917,129838174.4917,835585141.83,409953397.09,110310489.16,-831659928.19,13650330922.28,1392033456.53,365891290.3,14563363176.2,11213674952.57,0.4759,9.2133,0.0663,7.1414,0.05,0.4962,0.0349,0.0827,135.0458,52.3677,47.6323,12.5783,135.0458,2.1895,10.1043,0.2844,,67.7162,142.9026,141.1118,5.2749,5.27,5.2944,5.0443,4.8275,5.2552,21.0996,20.1772,8.5765,1.0938,1.0904,14.2706,85.7294,86.3459,0.7575,99.3383,63.723,36.277,0.1204,0.0938,10.6701,131.148,10.0677,123.7446,,0.0767,155.4723,19.31,4.8378,2608659911.23,140.7762,2.1895,67.7162,5.2749,5.2944,4.8275,18.8432,41.1765,41.1765,144.1118,39.411,37.4586,41.185,29.8,143.7959,32.7398,5.02,4.8108,4.3413,-10.1229,-10.1229,-10.1229,2.7753,6.3622
000408.SZ,20250329,20241231,1.64,1.64,2.0569,2.0569,1.4055,0.5,6.1225,33057029.87,2546928908.93,1459918599.26,2.5368,2.0174,1.6061,151.3048,1.243,1.2086,0.2228,771884980.83,2700405558.75,3158104309.77,1484337128.9201,1504337128.9201,794146914.77,407034204.44,35140155.17,-852847414.82,13044696472.52,1264006913.9,245171307.95,13882100793.55,10466428052.86,1.6325,8.7729,0.5816,6.6225,-0.4639,1.7086,0.9392,0.9519,79.0351,44.9095,55.0905,9.4822,79.0351,1.5832,7.8084,0.0907,-1.491,76.2555,87.8389,83.0689,19.1658,19.4,18.9202,18.5119,17.6129,19.009,19.1658,18.5119,8.1966,1.0893,1.0836,13.8333,86.1667,86.4845,0.2531,99.8773,66.5293,33.4707,1.1175,0.0893,11.2148,394.5649,10.5512,371.2191,,0.7435,95.3641,17.6129,17.6864,2648818576.22,83.3188,2.0034,76.9018,5.2588,5.1728,4.8971,33.0885,-24.7706,-24.7706,-69.1965,-29.7208,-29.9454,-24.5592,-28.76,-69.1961,-28.9517,6.1824,7.0375,6.1825,-37.7923,-37.7923,-10.5515,30.45,6.1825
000408.SZ,20241026,20240930,1.1894,1.1894,1.4703,1.4703,1.3934,0.5,5.672,21412161.84,1846531915.91,1049788106.14,2.7406,2.0315,1.3734,64.2522,0.9428,0.8442,0.1662,557727685.44,1941813648.89,,678563885.1338,678563885.1338,643178512.03,15767203.0,13525149.73,-755892185.89,12794593768.31,1133935952.01,372797423.48,13213232915.47,9754386191.81,1.1819,8.3615,0.3875,6.172,-0.5166,1.2287,0.4294,0.4294,80.059,45.1786,54.8214,8.5128,80.059,1.4155,7.4859,-0.3886,-0.1356,75.9977,89.8478,83.5678,14.2197,13.98,14.0567,13.8881,13.305,14.0829,18.9596,18.5175,4.8476,1.0509,1.0644,12.8703,87.1297,92.232,0.1024,100.0116,96.8752,3.1248,0.9401,0.0509,19.6511,977.0515,19.0262,945.9854,,0.9107,105.9354,17.74,13.3597,2728848123.14,84.0027,1.9608,83.6803,4.3351,4.32,4.1049,46.4006,-37.0754,-37.0754,-73.1295,-36.9559,-40.9985,-37.075,-37.38,-73.1293,-40.9894,1.2031,-1.557,1.2023,-44.5325,-44.5325,-59.6512,-36.9377,6.6334
000408.SZ,20240810,20240630,0.8258,0.8258,1.1147,1.1147,1.3914,0.5,5.5691,19424550.04,1277569272.97,864525210.0,3.2337,2.6317,1.7164,30.9572,0.6547,0.6429,0.1262,466013921.49,1355376260.42,1586168682.49,484472101.1968,484472101.1968,683755142.81,16368245.38,15288090.67,-799833741.24,12695803011.97,1545586953.11,738657275.25,13128464559.4,9591769598.39,0.8207,8.3053,0.2225,6.0691,-0.4877,0.8576,0.3065,0.3065,73.3253,49.0745,50.9255,7.2956,73.3253,1.2415,6.5052,-0.4511,-0.1788,73.5469,85.1026,76.9375,9.9069,9.84,9.7585,9.7089,9.2531,9.7994,19.8138,19.4178,5.1734,1.0546,1.0663,16.1805,83.8195,91.8084,0.1164,99.9809,96.7202,3.2798,0.5082,0.0546,18.3474,858.5739,17.7462,830.4374,,0.4915,97.5576,18.5062,9.2907,2744212152.52,77.4259,1.0099,78.1367,5.7448,5.2363,5.444,51.356,-35.9895,-35.9895,-72.846,-34.0357,-39.889,-35.9866,-36.1,-72.8462,-38.0457,0.5229,-1.8663,0.5221,-37.0022,-37.0022,-19.3582,64.89,3.3236
000408.SZ,20240430,20240331,0.34,0.34,0.3887,0.3887,1.3815,0.5,5.8783,-48538743.01,577806717.44,308055299.92,5.4505,4.5496,2.9855,44.5419,0.197,0.2186,0.0433,215171799.71,571375070.21,,-415796313.0641,-415796313.0641,560890671.61,94622661.42,15706128.91,-1331316287.07,13168805311.19,2525257987.51,1184754315.0,13607632957.35,10080455015.41,0.3349,8.6063,-0.1503,6.3783,-0.1514,0.3615,-0.2631,-0.2631,85.7979,50.1443,49.8557,10.6735,85.7979,1.6742,9.9509,-0.9515,,64.975,92.128,93.0067,3.9706,3.97,4.3347,4.0302,3.7178,3.9929,15.8824,16.1208,4.706,1.0494,1.0636,21.6829,78.3171,92.3275,0.1154,99.9559,84.5341,15.4659,-0.4187,0.0494,20.2641,866.008,19.6192,838.4501,,-0.3539,150.2908,14.8712,3.7332,2838363867.16,92.0463,1.6742,64.975,3.9706,4.3347,3.7178,-38.6697,-41.3793,-41.3793,-181.0243,-48.3072,-48.3453,-42.5082,-36.83,-181.0433,-51.1439,4.166,1.2175,4.165,-55.2769,-55.2769,-55.2769,-24.6845,17.6757
000408.SZ,20240321,20231231,2.18,2.18,3.3065,3.3065,1.3722,0.5,5.5434,-155231852.2,3575112721.34,3409548238.94,3.3603,2.828,2.1241,57.9186,1.295,1.8322,0.3783,2793884584.57,3841772848.42,4277973846.55,2727097432.4821,2727097432.4821,927345614.37,95256408.6,18732672.22,-1568026237.1,12616063437.03,2208341459.01,629873708.4,13068982539.22,9551187040.98,2.1639,8.2621,1.8881,6.0434,-0.7551,2.4308,1.7255,1.7255,65.2992,65.2455,34.7545,6.4244,65.2992,0.9501,5.8305,-0.3562,-0.3457,46.5359,77.7506,73.5166,27.1619,27.62,28.3948,27.8107,24.7021,26.9017,27.1619,27.8107,7.3898,1.0798,1.0972,22.311,77.689,89.5291,0.1433,99.9143,89.8498,10.1502,3.1893,0.0798,12.5395,697.0589,12.1153,673.4791,,2.8656,111.5219,24.7021,24.7566,2952675357.81,73.9862,1.4041,53.5038,3.5469,4.9212,3.2691,68.0076,-38.9356,-38.9356,-45.0511,-38.7377,-41.3574,-39.5244,-37.25,-45.0501,-43.8499,7.7042,4.0734,7.7036,-36.2244,-36.2244,-58.2269,-27.6582,7.7036
