ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000415.SZ,20251031,20250930,-0.2219,-0.2219,6.5137,6.5137,2.7537,0.0386,0.3254,491139000.0,-1863564000.0,12213272000.0,0.5217,0.5199,0.2095,24.028,1.2249,0.1993,0.1407,-511170000.0,8193926000.0,,-24596366196.1072,-45906848196.1072,7663632000.0,17811337000.0,214797418000.0,206934403000.0,23331875000.0,-22322931000.0,8825937000.0,260854661000.0,2251563000.0,-0.2219,4.6662,2.8742,0.3641,-2.838,1.3249,-3.9771,-7.4229,-0.7582,30.318,69.682,22.6093,-0.7582,0.3125,3.0146,19.2822,-8.5891,101.2689,1.0482,20.3405,-4.5498,-4.55,-6.178,2.8614,-0.1067,-2.2744,-6.0664,3.8152,83.9146,6.2168,9.4934,8.5051,91.4949,8.1486,82.3437,11.063,19.4261,80.5739,0.3808,5.2168,0.1201,0.1344,0.0971,0.1086,0.1128,0.074,12.2991,-0.1423,-0.4793,211599805000.0,1.0431,0.3873,92.4051,2.2534,1.4911,0.3491,55.7975,-186.3088,-186.3088,-4.8782,-86.6294,-86.6816,-186.307,-237.52,-4.879,-191.1227,-8.3009,-0.0243,-8.3004,60.5785,60.5785,32.7306,160.0327,-5.2848
000415.SZ,20250830,20250630,-0.3264,-0.3264,4.6018,4.6018,2.7567,0.0386,0.2209,272488000.0,-2291268000.0,8032848000.0,0.5418,0.5396,0.2131,16.939,0.8615,0.141,0.0994,-1409184000.0,4092094000.0,8862516000.0,959659000.0,-21124915000.0,7631372000.0,17685370000.0,215108979000.0,207334286000.0,22926842000.0,-20847314000.0,9243249000.0,260929701000.0,1605208000.0,-0.3264,4.6096,1.8074,0.2596,-3.1643,0.6617,0.1552,-3.4158,-4.5853,28.225,71.775,20.5204,-4.5853,0.2814,2.7902,17.4487,-12.0874,104.9514,-3.0054,14.3784,-6.7316,-6.73,-7.6402,1.4292,-0.4558,2.3799,-13.4632,2.8584,83.9926,6.2471,9.5474,8.6112,91.3888,8.0095,82.4394,10.9257,18.9234,81.0766,0.2457,5.2471,0.1186,0.1325,0.0954,0.1066,0.1106,0.0465,11.6695,-0.9116,-0.7051,211132988000.0,-3.0105,0.3522,120.565,-8.9353,-9.0902,-0.7974,56.6807,-381.8653,-381.8653,-4.6026,-152.3186,-152.486,-381.7951,-530.49,-4.6034,-405.2961,-9.4132,-0.0534,-9.4129,75.9119,75.9119,49.0043,-267.2009,-7.6978
000415.SZ,20250430,20250331,0.1082,0.1082,2.7678,2.7678,2.7567,0.0386,0.6556,225913000.0,443491000.0,4236124000.0,0.8029,0.7989,0.4566,10.231,0.5182,0.0842,0.0589,923465000.0,3935703000.0,,944001887.8714,-14985557112.1286,6971114000.0,17988849000.0,221445355000.0,209341869000.0,22808349000.0,-6046915000.0,5563309000.0,270169916000.0,4293392000.0,0.1082,5.1195,0.7679,0.6942,-2.4592,0.6364,0.1526,-2.4231,5.9185,24.7477,75.2523,18.1984,5.9185,0.2345,2.3312,15.6326,-0.5748,94.6051,7.4359,22.9927,2.1206,2.12,1.405,1.3536,0.3484,1.1762,8.4824,5.4144,83.4905,6.0571,9.2113,8.3482,91.6518,7.7282,81.9652,11.7191,12.453,87.547,0.1548,5.0571,0.1285,0.143,0.0926,0.103,0.109,0.0193,10.2718,1.3936,0.2302,213851812000.0,7.431,0.2345,94.6051,2.1206,1.405,0.3484,27.7427,72.0191,72.0191,-15.5597,48.2397,48.3976,72.2134,106.81,-15.5684,65.2165,0.6072,3.0484,0.606,99.8237,99.8237,99.8237,307.5577,4.235
000415.SZ,20250430,20250331,0.1082,0.1082,2.7678,2.7678,2.7567,0.0386,0.6556,225913000.0,443491000.0,4236124000.0,0.8029,0.7989,0.4566,10.231,0.5182,0.0842,0.0589,923465000.0,3935703000.0,,,,6971114000.0,17988849000.0,221445355000.0,209341869000.0,22808349000.0,-6046915000.0,5563309000.0,270169916000.0,4293392000.0,0.1082,5.1195,0.7679,0.6942,-2.4592,0.6364,,,5.9185,24.7477,75.2523,18.1984,5.9185,0.2345,2.3312,15.6326,-0.5748,94.6051,7.4359,22.9927,2.1206,2.12,1.405,1.3536,0.3484,1.1762,8.4824,5.4144,83.4905,6.0571,9.2113,8.3482,91.6518,7.7282,81.9652,11.7191,12.453,87.547,0.1548,5.0571,0.1285,0.143,0.0926,0.103,0.109,0.0193,10.2718,1.3936,0.2302,213851812000.0,7.431,0.2345,94.6051,2.1206,1.405,0.3484,27.7427,72.0191,72.0191,-15.5597,48.2397,48.3976,72.2134,106.81,-15.5684,65.2165,0.6072,3.0484,0.606,99.8237,99.8237,99.8237,307.5577,4.235
000415.SZ,20250403,20241231,0.1462,0.1462,6.2141,6.2141,2.7567,0.0386,0.5473,885922000.0,18019000.0,15647793000.0,1.4433,1.4385,0.9788,23.0931,1.3512,0.1935,0.1403,2011235000.0,13336186000.0,22779344000.0,-5645573948.1262,9738195051.8738,7723234000.0,15826680000.0,214078623000.0,187533486000.0,22615053000.0,12722297000.0,7155596000.0,262849392000.0,3623988000.0,0.1462,5.0886,4.118,0.586,2.9489,2.1564,-0.9129,1.5746,6.1598,40.7163,59.2837,29.814,6.1598,0.4393,4.4284,24.9463,-6.4626,94.7667,6.6217,34.7014,2.9602,2.96,0.059,4.8677,0.8641,3.3037,2.9602,4.8677,82.9711,5.8724,8.972,14.4637,85.5363,7.8963,81.4454,11.9729,12.0784,87.9216,0.8873,4.8724,0.1324,0.147,0.0952,0.1056,0.1206,0.1072,18.0152,0.8641,0.3299,194091546000.0,9.8937,0.3571,106.4792,-2.2158,-4.3173,-0.0154,50.8125,-29.4402,-29.4402,-0.5218,-6.7508,39.8365,-29.4508,-91.92,-0.5218,-33.6394,6.3115,9.5029,6.312,14.1249,14.1249,27.3977,-140.2608,6.312
000415.SZ,20241031,20240930,0.2571,0.2571,4.0564,4.0564,2.7672,0.0386,0.6583,235089000.0,1355078000.0,11637540000.0,0.698,0.6942,0.3008,15.5399,1.2604,0.1253,0.0948,2875859000.0,10037676000.0,,-15263273381.7553,-9543572381.7553,6664053000.0,15558106000.0,199212417000.0,190651863000.0,20507545000.0,-10531994000.0,9122822000.0,245715474000.0,4310214000.0,0.2571,4.9266,3.0216,0.6969,0.1811,1.623,-2.468,-1.5431,9.606,46.3892,53.6108,32.8463,9.606,0.483,4.8781,27.4853,-3.3738,88.5363,12.5885,40.0119,5.2943,5.29,4.5116,3.7915,0.9103,3.1581,7.0591,5.0553,82.6441,5.7617,8.8143,9.087,90.913,7.6539,81.0744,12.4,15.7516,84.2484,0.5358,4.7617,0.1376,0.1529,0.0926,0.1029,0.1076,0.0844,20.4219,1.2137,0.6006,196637144000.0,12.5768,0.4143,83.8891,2.8483,2.6822,0.4458,78.2403,87.2542,87.2542,-2.3179,103.6391,103.9224,87.3291,8754.77,-2.3179,87.1793,2.927,2.4442,2.9272,8.1323,8.1323,-7.5172,96.2184,0.08
000415.SZ,20240831,20240630,0.1158,0.1158,2.616,2.616,2.7672,0.0386,0.517,184159000.0,532241000.0,7446350000.0,0.4434,0.4405,0.1749,8.7517,0.9724,0.0793,0.061,1440676000.0,6151578000.0,10932910000.0,-6794127404.7135,-3605245404.7135,6594847000.0,15162167000.0,199407813000.0,194381556000.0,20702030000.0,-22360791000.0,6193954000.0,246789996000.0,3436447000.0,0.1158,4.9941,1.8946,0.5557,-0.3647,0.9947,-1.0986,-0.5829,7.5046,46.026,53.974,33.7436,7.5046,0.5208,5.1571,28.0658,-3.8132,91.0952,10.1053,38.023,2.3687,2.37,1.7598,2.3209,0.4581,1.8806,4.7374,4.6418,82.3561,5.6677,8.7636,6.6339,93.3661,7.7089,80.8006,12.515,18.1656,81.8344,0.2917,4.6677,0.1397,0.1549,0.0936,0.1038,0.1065,0.053,23.549,0.9162,0.2703,204232081000.0,10.09,0.6314,90.2271,1.0698,1.0375,0.2165,80.0397,36.0752,36.0752,-3.386,97.2486,97.2947,36.1832,255.7,-3.3822,33.3537,4.3372,2.6772,4.3365,19.2424,19.2424,7.858,-9.5927,2.1218
000415.SZ,20240430,20240331,0.0629,0.0629,1.3851,1.3851,2.7672,0.0386,0.464,174267000.0,214439000.0,3633576000.0,0.2654,0.2623,0.1463,4.4972,0.6113,0.042,0.0328,696723000.0,3105168000.0,,-553269835.7493,-2136155835.7493,7787573000.0,13695220000.0,193538111000.0,188674322000.0,20263012000.0,-34780620000.0,-85662000.0,240086614000.0,3108753000.0,0.0629,4.9115,0.9094,0.5027,-0.3702,0.5021,-0.0895,-0.3454,7.474,42.4178,57.5822,31.7805,7.474,0.4225,5.1654,26.1926,-2.71,91.8666,10.0235,36.2492,1.2962,1.3,0.7151,1.1872,0.2448,0.9666,5.1848,4.7488,82.2041,5.6193,8.7219,4.804,95.196,7.7467,80.6118,12.6517,22.0194,77.9806,0.1188,4.6193,0.1413,0.1569,0.0942,0.1047,0.1074,0.0262,22.8967,0.9792,0.1486,203874915000.0,10.0061,0.4225,91.8666,1.2962,0.7151,0.2448,65.6586,58.4383,58.4383,1.7226,59.3868,59.4224,58.2119,215.29,1.7296,42.8122,2.6115,0.0094,2.6106,31.5847,31.5847,31.5847,-27.1263,10.7831
000415.SZ,20240402,20231231,0.2072,0.2072,5.445,5.445,2.7672,0.0386,0.4012,1058158000.0,223133000.0,14640469000.0,0.3074,0.304,0.1839,17.8833,2.4395,0.1665,0.1282,1936373000.0,11629683000.0,21689810000.0,-72223854.1528,-9739615854.1528,6963982000.0,14778013000.0,194189995000.0,186848797000.0,19483393000.0,-34834501000.0,1153647000.0,239802865000.0,2720047000.0,0.2072,4.7865,4.1396,0.4398,-0.0043,1.8804,-0.0117,-1.5748,5.4022,43.4761,56.5239,31.9049,5.4022,0.4814,4.7133,26.7103,-5.2004,94.2498,8.1041,34.5353,4.4698,4.47,0.7784,4.4288,0.6928,3.2204,4.4698,4.4288,82.5602,5.734,9.1607,5.9106,94.0894,7.4494,80.979,12.3444,23.2913,76.7087,0.509,4.734,0.1371,0.1524,0.0902,0.1003,0.1043,0.1186,22.1428,0.6928,0.4879,203765262000.0,8.0745,0.3981,91.5008,1.4403,0.7954,0.267,61.7761,164.3678,164.3678,21.8389,232.6055,231.6506,164.4999,107.45,21.84,160.4176,6.7581,-0.7963,6.7569,5.4915,5.4915,10.227,63.1994,6.7569
000415.SZ,20231031,20230930,0.1373,0.1373,3.7513,3.7513,2.7649,0.0386,0.3312,864520000.0,-15657000.0,10344729000.0,0.2307,0.2284,0.156,14.2458,1.8611,0.1145,0.0878,1046112000.0,8180913000.0,,-1924405930.3596,-11500836930.3596,6748519000.0,14617187000.0,196565402000.0,189491171000.0,19974317000.0,-42629505000.0,-1039744000.0,243254858000.0,2287619000.0,0.1373,4.9227,3.0933,0.3699,-0.0275,1.3228,-0.3112,-1.8596,4.8138,44.5893,55.4107,34.4977,4.8138,0.519,4.8227,29.156,-4.8511,95.4909,6.6845,35.2625,2.9184,2.92,-0.0538,3.0973,0.4228,2.4268,3.8912,4.1297,82.3561,5.6677,9.0809,4.8307,95.1693,7.5483,80.8064,12.5154,25.4266,74.5734,0.3452,4.6677,0.1397,0.1549,0.0917,0.1016,0.1054,0.0878,20.7312,0.5637,0.3214,204680646000.0,6.669,0.4034,90.4423,1.0638,1.0749,0.1984,72.7038,437.3464,437.3464,23.98,3016.7541,2696.9854,438.5701,98.73,23.9794,438.3978,9.7959,0.3703,9.7941,3.4841,3.4841,-5.7675,148.8326,0.0509
