ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000426.SZ,20260422,20251231,0.9598,0.9598,3.1286,3.1286,1.3004,0.3278,2.655,-20903501.44,1725142782.32,3199295082.18,0.495,0.3561,0.345,1588.8442,2.9596,1.2438,0.379,2126380036.1,2307835729.63,2949981262.78,,,2553033602.72,809867838.92,3628163593.34,2334690516.01,661362491.61,-2090260566.62,-1797837905.03,13789326557.31,5296509966.42,0.9598,5.3443,1.4013,2.9829,0.088,1.2997,,,30.6835,57.5904,42.4096,13.2384,30.6835,0.0887,9.2095,3.9403,0.0009,61.7231,38.1274,41.5433,19.6001,19.6,19.8405,15.7438,11.6282,15.8837,19.6001,15.7438,40.7589,1.688,1.6859,11.944,88.056,3.8558,26.3114,68.8181,59.2031,40.7969,0.6012,0.688,1.3574,2.6155,0.0946,0.1823,0.2833,0.3559,82.8011,11.6282,11.6261,5451530202.73,37.7343,0.1113,66.091,3.6483,3.8092,2.0241,-17.4284,14.9461,14.9461,37.0733,18.5467,18.7518,11.3985,12.11,37.0791,-7.2551,20.1128,40.9936,20.1128,30.0878,30.0878,49.4774,-29.7206,20.1128
000426.SZ,20251031,20250930,0.7682,0.7682,2.3087,2.3087,1.3001,0.1986,2.5927,-5897688.85,1369972784.94,2363278442.25,0.5054,0.4117,0.4076,1769.0213,1.9793,0.9128,0.2763,1632723847.82,1773255268.46,,2335455409.0469,3522393189.6469,3154868841.35,758549973.28,3781155178.33,1862441315.9,335815346.13,-2384620019.82,-2636742080.07,13599966237.89,4956345781.63,0.7682,5.1578,1.5442,2.7913,0.4328,0.9987,1.3153,1.9837,33.0219,57.649,42.351,11.8955,33.0219,0.0806,7.9967,3.8182,0.0012,60.1719,39.7942,43.2562,15.9925,15.88,16.0617,11.9497,9.1225,12.6316,21.3233,15.9329,43.9354,1.7837,1.7398,13.9142,86.0858,1.9175,27.8027,67.3411,62.6605,37.3395,0.5687,0.7837,1.1902,2.4221,0.0436,0.0888,0.1803,0.3564,74.621,12.1633,9.1923,5399439198.19,39.5538,0.0906,57.5629,6.4089,6.4103,3.4734,67.4219,8.5795,8.5795,126.2564,7.1056,7.3818,4.9416,5.01,118.6647,-12.3181,15.9212,43.9623,15.9208,24.3591,24.3591,48.0938,37.2837,19.6845
000426.SZ,20250826,20250630,0.4481,0.4481,1.3928,1.3928,1.3001,0.1986,2.2726,-5772798.63,801447914.68,1407105763.95,0.2044,0.1194,0.1162,559.9096,1.8528,0.5469,0.1798,942557736.71,1025823236.66,1317741496.72,2411146573.8082,2217162230.5082,3108752538.76,808382750.46,2354389321.8,1860185303.45,364609742.1,-3752345188.84,-2638720159.26,11424410358.66,4387945801.59,0.4481,4.8318,0.9267,2.4712,-0.3585,0.5777,1.3579,1.2487,31.6653,56.8965,43.1035,12.5543,31.6653,0.074,8.3778,4.1024,0.0019,61.8876,37.9586,41.4793,9.6562,9.58,9.7263,7.4587,5.694,8.1242,19.3124,14.9174,40.8794,1.6915,1.6691,6.2851,93.7149,2.3766,20.6084,75.0982,75.2063,24.7937,0.3489,0.6915,1.368,3.6441,0.0581,0.1549,0.196,0.2624,76.8944,11.388,5.7853,5352138452.24,37.6058,0.0776,61.6476,4.9989,5.0663,2.7294,33.7888,-6.8012,-6.8012,94.644,-9.5565,-9.3304,-9.9317,-10.42,88.1093,-24.2572,8.5944,26.1095,8.5942,12.5021,12.5021,-7.683,16.1699,18.9134
000426.SZ,20250428,20250331,0.2108,0.2108,0.6473,0.6473,1.3001,0.1986,2.1053,-87574.9,374445318.76,638609903.17,0.1681,0.0876,0.0817,126.3904,0.9319,0.2518,0.084,434843394.27,480435596.91,,1566834541.0571,1434105967.7571,3209096870.78,852126232.21,2380658051.92,2099599408.7,-27486256.59,-3766822178.93,-2729102781.22,11152488965.97,4090922931.13,0.2108,4.6614,0.6748,2.3039,-0.48,0.2706,0.8824,0.8077,31.8569,55.5659,44.4341,11.8547,31.8569,0.0699,7.2272,4.5575,,62.164,37.7858,41.803,4.6281,4.63,4.6292,3.5095,2.6745,3.8638,18.5124,14.038,42.3426,1.7344,1.6924,5.0024,94.9976,-0.1807,21.3464,74.2162,70.2881,29.7119,0.2646,0.7344,1.2849,3.4767,-0.0043,-0.0115,-0.0131,0.186,77.4384,10.698,2.7346,5377822813.77,37.7393,0.0699,62.164,4.6281,4.6292,2.6745,104.2554,68.9103,68.9103,814.3631,61.9873,63.2458,63.2248,64.08,783.7836,32.1034,4.7647,25.0587,4.7644,50.3746,50.3746,50.3746,64.7491,23.5583
000426.SZ,20250428,20250331,0.2108,0.2108,0.6473,0.6473,1.3001,0.1986,2.1053,-87574.9,374445318.76,638609903.17,0.1681,0.0876,0.0817,126.3904,0.9319,0.2518,0.084,434843394.27,480435596.91,,,,3209096870.78,852126232.21,2380658051.92,2099599408.7,-27486256.59,-3766822178.93,-2729102781.22,11152488965.97,4090922931.13,0.2108,4.6614,0.6748,2.3039,-0.48,0.2706,,,31.8569,55.5659,44.4341,11.8547,31.8569,0.0699,7.2272,4.5575,,62.164,37.7858,41.803,4.6281,4.63,4.6292,3.5095,2.6745,3.8638,18.5124,14.038,42.3426,1.7344,1.6924,5.0024,94.9976,-0.1807,21.3464,74.2162,70.2881,29.7119,0.2646,0.7344,1.2849,3.4767,-0.0043,-0.0115,-0.0131,0.186,77.4384,10.698,2.7346,5377822813.77,37.7393,0.0699,62.164,4.6281,4.6292,2.6745,104.2554,68.9103,68.9103,814.3631,61.9873,63.2458,63.2248,64.08,783.7836,32.1034,4.7647,25.0587,4.7644,50.3746,50.3746,50.3746,64.7491,23.5583
000426.SZ,20250428,20241231,0.835,0.835,2.405,2.405,1.3001,0.1986,1.8945,-8977666.67,1538836238.37,2688282513.46,0.5623,0.3954,0.3925,524.9012,3.2484,0.9808,0.3674,1792307662.07,1878909726.54,2433536744.95,1123705782.1907,1382572069.2007,1929793090.29,395433258.07,1857847843.54,719067466.59,3273249062.61,-1327721238.53,-1363172197.87,9840028048.84,3716565187.27,0.8616,4.4494,1.0223,2.0931,0.4439,1.0582,0.6328,0.7786,35.1702,62.9517,37.0483,13.8796,35.1702,0.1014,10.9975,2.7807,-1.1159,58.0294,41.8393,43.9986,21.2823,21.28,21.4072,16.1636,12.9203,17.6213,21.2823,16.1636,34.3854,1.5241,1.6171,14.0186,85.9814,26.9065,18.8805,80.2898,72.5094,27.4906,0.5985,0.5241,1.8887,4.2525,0.7825,1.7618,4.5521,0.4339,89.7044,12.9203,13.1608,4823522183.68,41.3364,0.148,72.8401,2.9579,3.0122,1.885,57.6246,58.2638,58.2638,7.3506,56.983,64.696,57.824,50.23,3.747,29.3724,26.2205,9.7607,21.992,15.2289,15.2289,-23.9905,-45.6691,21.992
000426.SZ,20241031,20240930,0.7075,0.7075,1.7943,1.7943,1.2236,0.1127,1.785,-4756318.18,1304598289.27,2119839969.67,0.522,0.3913,0.3869,391.6218,2.9335,0.7689,0.2937,1527785418.5,1595847567.71,,-180393329.7874,-202811257.7574,1642465163.88,360646418.77,1620268620.47,1098821437.0,3084009817.49,-1211842075.48,-840301282.74,9362242667.37,3486548586.66,0.7075,4.1651,0.6825,1.8978,0.092,0.8686,-0.0982,-0.1104,38.8335,64.3069,35.6931,11.7213,38.8335,0.0876,8.8964,2.7373,0.0003,53.6535,46.2046,48.4112,18.4004,18.35,18.4678,14.2177,11.4048,15.3159,24.5339,18.9569,31.8809,1.468,1.5889,11.646,88.354,27.1352,17.3064,81.7336,69.9748,30.0252,0.4946,0.468,2.1119,4.7227,0.8511,1.9034,2.8067,0.3461,70.4406,15.2064,11.5805,4747383714.54,45.8074,0.0735,56.1765,5.602,5.514,3.6228,34.5317,139.4247,139.4247,4.1826,126.4455,134.6549,139.4014,130.96,4.195,89.9977,18.1555,2.5436,18.1558,35.955,35.955,-6.8269,-36.9803,26.0023
000426.SZ,20240828,20240630,0.4808,0.4808,1.1965,1.1965,1.2236,0.1127,1.5584,-11299311.32,894712352.56,1420772462.73,0.4493,0.361,0.3567,242.1901,2.0284,0.5088,0.1966,1046527255.38,1083882325.31,1336459509.36,573597013.2765,569590109.8065,1939224989.56,385124909.27,1648738426.36,855883817.98,2607081739.98,-1524241680.2,-1488407691.78,8959716396.11,3070119656.81,0.4808,3.9272,0.4761,1.6711,0.241,0.59,0.3122,0.31,39.57,64.6314,35.3686,11.0558,39.57,0.0946,8.1137,2.8475,0.0005,52.3931,47.2164,49.3062,12.9048,12.79,13.0699,9.6916,7.7778,10.6484,25.8096,19.3832,35.2097,1.5434,1.6337,11.0215,88.9785,23.1041,18.4017,80.5264,69.6666,30.3334,0.316,0.5434,1.816,4.376,0.6562,1.5813,3.0461,0.2202,61.0286,15.5556,7.8991,4738288403.53,46.6609,0.0523,45.7889,9.4017,9.5805,5.6997,51.547,565.928,565.928,16.863,491.8629,547.9001,566.4332,467.87,16.8771,422.9868,11.4068,1.8102,11.4056,76.4233,76.4233,82.203,187.1671,27.4283
000426.SZ,20240430,20240331,0.1248,0.1248,0.416,0.416,1.2235,0.1127,1.2674,1139430.34,228211653.93,427309696.05,0.4086,0.3411,0.3379,55.0232,0.7145,0.1756,0.0681,269147065.53,294865141.56,,-15592033.0379,22428323.5221,2459889882.19,407615675.25,1677868873.16,1070025075.26,2031219804.63,-1759366353.16,-1852153127.56,8481775548.23,2535475194.08,0.1248,3.6462,0.0738,1.3801,0.1506,0.1605,-0.0085,0.0122,29.4186,55.91,44.09,15.19,29.4186,0.174,10.5926,4.4233,,64.7843,35.077,38.5807,3.4816,3.48,3.4643,2.6289,2.0046,2.973,13.9264,10.5156,40.0499,1.6681,1.7027,10.7106,89.2894,17.8973,19.782,78.979,65.45,34.55,0.0456,0.6681,1.4738,3.9925,0.4469,1.2106,1.8983,0.0298,65.3796,8.0184,2.0448,4751868260.7,34.7637,0.174,64.7843,3.4816,3.4643,2.0046,17.7389,1542.1053,1542.1053,4.5326,949.9351,1561.3396,1539.3673,885.29,4.5928,1262.9578,3.4354,2.3986,3.4363,66.5129,66.5129,66.5129,-42.4129,20.2801
000426.SZ,20240430,20231231,0.5276,0.5276,2.0172,2.0172,1.2235,0.1127,1.1425,-54948919.71,1024293764.54,1959605013.69,0.3128,0.2193,0.2153,530.8869,4.3496,0.881,0.3579,1155883161.73,1205113858.41,1704695738.41,1681911747.6062,1136624378.7262,2383635323.04,395509584.83,1718416908.97,1378928890.2,1810374176.25,-2029165414.36,-1799290155.11,8304292283.59,2306124109.81,0.5276,3.5251,0.9523,1.2552,0.118,0.656,0.9155,0.6187,25.724,52.8765,47.1235,14.5537,25.724,0.088,10.7591,3.7066,-1.0267,68.8105,30.7109,32.5179,16.1195,16.12,17.0332,11.6394,9.2076,13.5844,16.1195,11.6394,40.5791,1.6829,1.7217,8.3353,91.6647,16.3341,20.6931,77.9871,65.6578,34.3422,0.5925,0.6829,1.44,3.7687,0.4025,1.0535,1.3129,0.389,71.7639,9.2076,9.3623,4808353058.16,28.9209,0.1107,63.069,6.7955,7.3222,3.844,42.6237,457.1278,457.1278,125.2365,429.9975,487.7803,457.4136,410.11,125.2604,377.7512,16.6749,15.1237,16.6745,77.6703,77.6703,192.5995,-6.3776,16.6745
