ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000409.SZ,20260409,20251231,0.1241,0.1227,2.2525,2.2525,1.8498,0.0044,-0.3981,7462227.21,74942873.36,465889793.98,2.3595,2.107,2.0072,1.8563,0.6496,7.6895,0.5401,118277596.17,120086990.63,146795908.93,-2420524.4646,-2420524.4646,1028515468.4,7365398.29,6051836.08,-929982931.07,1367469435.08,1402872458.1,470251034.24,1878747228.15,-266913084.31,0.1215,2.3696,0.0043,-0.3937,-0.0867,0.1771,-0.0036,-0.0036,7.4921,30.507,69.493,20.0544,7.4921,4.2638,16.3344,-0.5438,-0.0671,92.255,8.1736,7.8634,5.2809,5.28,4.8027,4.2474,4.0468,5.8164,5.2809,4.2474,35.7484,1.5564,1.8119,83.5373,16.4627,46.9175,0.3221,85.5117,99.0399,0.9601,0.0028,0.5564,1.5419,265.4646,1.3124,225.9594,,0.0028,316.7885,4.0468,2.9146,195106162.43,8.4275,3.5994,92.6802,1.9961,1.6551,1.7237,30.8802,-11.1032,-11.7901,-98.4156,-11.2048,-8.6494,-11.1473,0.59,-98.433,-16.2475,6.1601,6.3719,6.0896,13.0505,13.0505,27.3796,367.8197,6.0896
000409.SZ,20251027,20250930,0.0763,0.0757,1.2737,1.2737,1.8379,0.0044,-0.4452,2040383.93,48626394.1,267648283.41,2.6943,2.252,2.0143,1.2395,0.3877,4.3469,0.3206,69703467.99,65442251.24,,-242107608.9164,-242107608.9164,810963933.76,7914746.3,7194149.67,-727911933.66,1343376582.25,1375313170.53,640957873.08,1827753251.33,-298887552.76,0.0747,2.3207,-0.298,-0.4408,-0.3705,0.0965,-0.3571,-0.3571,7.6992,30.9938,69.0062,21.6695,7.6992,4.7744,17.7026,-0.8076,-0.0337,91.9283,8.3677,7.5782,3.2818,3.28,3.1496,2.4298,2.4686,3.31,4.3757,3.2397,31.2122,1.4537,1.7445,82.6344,17.3656,50.758,0.3936,86.086,98.2619,1.7381,-0.2489,0.4537,1.9047,218.711,1.6262,186.7318,,-0.2446,416.1114,3.2915,1.8812,195226881.86,8.4102,7.6117,95.7118,0.5594,0.4996,0.3883,49.8768,-37.2533,-37.6442,-1412.6904,-28.7557,-28.5977,-37.2902,-24.32,-1418.1903,-40.4964,3.9694,-3.4088,3.9033,4.0555,4.0555,16.5043,-59.1737,5.3883
000409.SZ,20250827,20250630,0.0631,0.0626,0.9432,0.9432,1.8379,0.0044,-0.4578,1102710.01,40786169.0,197141372.64,2.9445,2.4637,2.2623,0.9171,0.2961,3.1985,0.2431,60094083.2,56637877.79,69156464.07,-347581474.8988,-347581474.8988,693309713.97,9053940.29,7203265.76,-599414921.41,1329268757.67,1355302805.51,752365750.02,1819379594.01,-307429305.87,0.0618,2.3081,-0.4628,-0.4534,-0.5363,0.0835,-0.5127,-0.5127,8.8281,30.829,69.171,18.9703,8.8281,3.7801,15.9093,-0.7191,0.0209,90.6025,9.5429,8.8571,2.7208,2.72,2.6491,2.1528,2.1458,2.8844,5.4416,4.3056,28.138,1.3916,1.7088,81.3839,18.6161,52.7123,0.3959,86.0108,98.2276,1.7724,-0.4502,0.3916,2.2054,217.2435,1.8734,184.537,,-0.4422,362.4145,4.2916,1.5922,197759793.15,9.5995,3.8181,91.6906,0.6702,0.6598,0.9471,-23.5464,-42.3218,-42.7264,-2588.172,-32.424,-32.1932,-42.3582,-32.44,-2598.7613,-45.3048,3.4049,-7.9668,3.3369,0.2999,0.2999,32.786,-17.852,5.3873
000409.SZ,20250424,20250331,0.0474,0.0471,0.4549,0.4549,1.8247,0.0044,-0.473,941454.51,30523961.11,82886407.85,2.6122,2.2401,1.9653,0.4736,0.1393,1.5398,0.115,32597631.14,31115991.17,,-262917587.522,-262917587.522,794336661.62,8273038.46,33780437.13,-701896137.82,1311270988.97,1335070474.35,633174336.53,1824258744.66,-317861759.01,0.0464,2.279,-0.3478,-0.4686,-0.351,0.0459,-0.3876,-0.3876,10.3939,26.8626,73.1374,17.5609,10.3939,3.7394,14.6256,-0.8041,0.2924,89.4355,10.8577,10.0844,2.0565,2.06,1.9949,1.1596,1.1951,1.6374,8.226,4.6384,31.8398,1.4671,1.7538,82.3485,17.6515,49.9176,1.8517,84.7356,99.0109,0.9891,-0.2848,0.4671,1.8482,45.7601,1.5678,38.8175,,-0.282,348.736,4.7804,1.1726,198672938.99,10.9234,3.7394,89.4355,2.0565,1.9949,1.1951,-76.4484,-31.9943,-32.4247,-451.1886,-33.6514,-33.3107,-33.2391,-30.87,-453.0952,-37.0972,2.1012,-4.1301,2.0778,-20.5466,-20.5466,-20.5466,-14.4253,6.1334
000409.SZ,20250424,20250331,0.0474,0.0471,0.4551,0.4551,1.8254,0.0044,-0.4732,941454.51,30523961.11,82886407.85,2.6122,2.2401,1.7676,0.4736,0.1393,1.5398,0.115,32597631.14,31115991.17,,,,794336661.62,8273038.46,33780437.13,-701896137.82,1311270988.97,1335070474.35,633174336.53,1824258744.66,-317861759.01,0.0464,2.28,-0.3479,-0.4688,-0.3512,0.0459,,,10.3939,26.8626,73.1374,17.5609,10.3939,3.7394,14.6256,-0.8041,0.2924,89.4355,10.8577,10.0844,2.0565,2.06,1.9949,1.1596,1.1951,1.6374,8.226,4.6384,31.8398,1.4671,1.7538,82.3485,17.6515,49.9176,1.8517,84.7356,99.0109,0.9891,-0.2848,0.4671,1.8482,45.7601,1.5678,38.8175,,-0.282,348.736,4.7804,1.1726,198672938.99,10.9234,3.7394,89.4355,2.0565,1.9949,1.1951,-76.4484,-31.9943,-32.4247,-451.3471,-33.6514,-33.3107,-33.2391,-30.87,-453.0952,-37.0972,2.146,-4.1301,2.0778,-20.5466,-20.5466,-20.5466,-14.4253,6.1334
000409.SZ,20250409,20241231,0.1396,0.1391,1.9911,1.9911,1.8256,0.0044,-0.5193,18239480.1,74504009.65,442824560.01,2.3298,2.0201,1.8261,2.1562,0.6259,6.5542,0.5024,119303695.69,127763782.2,153208759.68,202355584.8143,202355584.8143,939398344.89,8436928.91,33792713.05,-950356072.44,1275730381.85,1294148322.73,343792250.29,1792200089.54,-349327174.63,0.1367,2.2321,0.2714,-0.5149,0.2395,0.1883,0.2983,0.2983,9.4112,32.7809,67.2191,22.0685,9.4112,4.0888,18.9341,-0.9544,-0.1378,91.1683,10.4063,9.458,6.2523,6.35,5.0227,4.7514,4.7279,6.4316,6.2523,4.7514,35.8254,1.5582,1.8128,82.7485,17.2515,46.5589,1.8855,84.4956,99.1405,0.8595,0.1892,0.5582,1.5427,44.8124,1.2996,37.7516,,0.1876,306.8042,4.7279,3.4491,202097036.88,10.4294,4.4966,93.1329,0.7946,0.6817,1.1678,37.8949,50.1075,49.5699,98.1022,6.5165,6.5528,50.1079,25.04,102.3381,43.9663,2.0809,3.8734,4.266,18.3474,18.3474,18.7863,252.0218,4.266
000409.SZ,20241029,20240930,0.1216,0.1214,1.227,1.227,1.81,0.0044,-0.5385,16541740.06,64253875.45,273156994.79,2.7193,2.3142,1.9759,1.4237,0.4115,4.0383,0.3259,83528564.6,90993272.04,,-59603998.2227,-59603998.2227,696405520.57,8660711.2,34027259.89,-736086761.58,1257179572.59,1254730333.95,517993609.65,1750692974.14,-361275048.87,0.1195,2.2074,-0.0197,-0.5342,-0.0588,0.1345,-0.0881,-0.0881,11.6633,32.9146,67.0854,22.0132,11.6633,3.8328,19.4476,-1.2672,-0.1386,89.9351,12.2214,10.9644,5.4863,5.56,4.363,3.5728,3.8006,4.8872,7.3151,4.7637,30.0963,1.4305,1.7294,80.8106,19.1894,51.1931,1.9436,85.2801,98.7403,1.2597,-0.0182,0.4305,2.02,43.8764,1.701,36.9462,,-0.018,361.6431,5.0675,3.1724,200903797.14,12.2562,6.7649,96.9087,0.5457,0.2611,0.536,-13.4479,115.6028,115.2482,80.3197,14.6747,14.6057,115.794,79.44,79.9786,106.0482,0.9512,-6.9034,2.7968,18.0735,18.0735,-20.1594,-72.0635,4.7299
000409.SZ,20240823,20240630,0.1094,0.1093,0.9426,0.9426,1.81,0.0044,-0.5506,12304421.97,60366537.69,208930997.76,2.9348,2.54,2.2783,1.1153,0.3252,3.0859,0.2556,77582661.91,83049619.16,96269855.46,30941647.9034,30941647.9034,604724323.2,8832358.85,33408196.94,-768445936.87,1247710654.79,1233608463.71,464609992.19,1737428464.76,-369399704.72,0.1074,2.1954,0.0186,-0.5462,-0.0092,0.1228,0.0457,0.0457,13.1614,32.7707,67.2293,19.8601,13.1614,2.9482,18.0602,-1.1484,-0.1329,87.8312,14.1641,13.0263,4.9482,5.0,4.1104,3.3294,3.364,4.3609,9.8964,6.6588,27.5189,1.3797,1.6985,79.5917,20.4083,53.0718,1.9229,85.4636,98.5494,1.4506,0.0197,0.3797,2.2951,44.4462,1.9286,37.3474,,0.0194,295.971,6.728,2.9133,203086913.83,14.1996,4.4701,87.8253,1.7366,1.1023,1.4659,22.1532,113.2554,113.0604,113.4199,40.6926,39.6379,113.4265,86.36,113.6429,104.4152,0.4025,-10.8753,2.2374,38.0119,38.0119,20.5098,-21.1603,4.4083
000409.SZ,20240425,20240331,0.0697,0.0697,0.5742,0.5742,1.8056,0.0044,-0.5873,2975683.75,44155839.03,117041617.3,2.5523,2.2183,1.7808,0.7203,0.1981,1.8621,0.1523,47242695.8,48064667.97,,-41968694.665,-41968694.665,697371616.47,44496083.75,38627696.57,-663968472.66,1212246667.3,1137683274.6,470608862.35,1719944271.47,-394255198.6,0.0697,2.1534,-0.0631,-0.5829,-0.1836,0.0711,-0.0621,-0.0621,12.5236,30.1382,69.8618,17.417,12.5236,1.9717,16.0708,-0.6255,-0.3386,87.835,13.0023,12.3767,3.2406,3.24,3.036,1.885,1.9074,2.6333,12.9624,7.54,31.7041,1.4642,1.7532,75.9837,24.0163,49.242,2.2459,84.681,93.9011,6.0989,-0.0582,0.4642,1.8661,37.7052,1.5532,31.3828,,-0.0546,229.3805,7.6296,1.8484,206988396.71,13.0142,1.9717,87.835,3.2406,3.036,1.9074,-10.982,97.4504,97.4504,56.5127,25.0356,24.2684,100.8564,94.12,55.7584,94.6678,-1.5183,-6.6739,0.2818,52.196,52.196,52.196,16.0021,3.1791
000409.SZ,20240418,20231231,0.093,0.093,1.7185,1.7185,1.8502,0.0045,-0.669,2198257.65,59586304.0,435937546.35,2.4507,2.1406,1.7983,1.8975,0.5792,5.3953,0.4462,129222189.62,121909839.93,146330792.19,112892302.7627,112892302.7627,800689612.64,44239157.98,39234293.96,-791545402.48,1205983820.55,1213090282.3,417823182.75,1792932314.24,-441386721.38,0.093,2.1866,0.137,-0.6645,0.0719,0.1835,0.17,0.17,9.9446,38.192,61.808,23.0835,9.9446,2.9848,20.9586,-0.8599,-0.5599,88.679,11.5622,10.6804,4.3503,4.35,4.1955,4.7655,4.4372,6.0397,4.3503,4.7655,33.5182,1.5042,1.8012,77.6877,22.3123,45.7182,2.1883,81.0054,94.5756,5.4244,0.1088,0.5042,1.6427,37.0179,1.364,30.738,,0.1029,355.1189,4.4372,2.4152,210112750.14,11.5839,2.9144,90.3727,1.6917,1.6524,1.6549,35.9027,98.7179,98.7179,-21.3999,68.4258,69.0669,146.1668,180.35,-21.3911,135.2771,4.627,6.413,4.6284,4.6157,4.6157,-17.5721,79.4199,4.6284
