ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000036.SZ,20251031,20250930,0.0243,0.0243,0.2308,0.2308,0.0694,0.4067,2.2038,20671571.8,15012340.31,164641885.23,4.1179,1.8465,1.7201,16.7818,0.0676,0.4586,0.0425,47172161.74,79073949.82,,-8403969.4898,-8653969.4898,1098781861.05,40036523.53,549768175.38,-654817286.66,4717748957.65,3618563744.04,2475775487.21,6504122646.39,3664750665.84,0.0254,3.6205,-0.0434,2.6106,-0.2725,0.0563,-0.006,-0.0062,14.7078,50.8086,49.1914,33.7651,14.7078,7.6426,23.0003,3.1223,,85.4426,22.1121,24.4023,0.7023,0.7,0.2955,1.0362,0.6245,0.8299,0.9364,1.3816,22.0934,1.2836,1.5019,62.5302,37.4698,61.7269,8.4526,78.1432,68.7308,31.2692,-0.0525,0.2836,3.0099,9.2449,2.7939,8.5813,,-0.0361,4449.5864,0.8327,0.4676,1983900521.11,21.5479,8.3887,83.5367,0.6638,0.1682,0.4963,-34.5122,-5.0781,-5.0781,74.0586,13.0882,7.0934,-4.732,17.76,75.4319,-4.7387,5.7636,0.3082,0.0538,-2.4532,-2.4532,-3.4749,549.9244,0.007
000036.SZ,20251031,20250930,0.0243,0.0243,0.2308,0.2308,0.0694,0.4067,2.2038,20671571.8,15012340.31,164641885.23,4.1179,1.8465,1.7201,16.7818,0.0676,0.4586,0.0425,47172161.74,79073949.82,,,,1098781861.05,40036523.53,549768175.38,-654817286.66,4717748957.65,3618563744.04,2475775487.21,6504122646.39,3664750665.84,0.0254,3.6205,-0.0434,2.6106,-0.2725,0.0563,,,14.7078,50.8086,49.1914,33.7651,14.7078,7.6426,23.0003,3.1223,,85.4426,22.1121,24.4023,0.7023,0.7,0.2955,1.0362,0.6245,0.8299,0.9364,1.3816,22.0934,1.2836,1.5019,62.5302,37.4698,61.7269,8.4526,78.1432,68.7308,31.2692,-0.0525,0.2836,3.0099,9.2449,2.7939,8.5813,,-0.0361,4449.5864,0.8327,0.4676,1983900521.11,21.5479,8.3887,83.5367,0.6638,0.1682,0.4963,-34.5122,-5.0781,-5.0781,74.0586,13.0882,7.0934,-4.732,17.76,75.4319,-4.7387,5.7636,0.3082,0.0538,-2.4532,-2.4532,-3.4749,549.9244,0.007
000036.SZ,20250827,20250630,0.0014,0.0014,0.1439,0.1439,0.1563,0.4063,2.0622,-4449235.1,6484874.18,108735312.31,4.1857,1.8952,1.7734,11.2537,0.0448,0.3011,0.0281,28974002.42,25197643.8,57326345.44,44409249.4169,44409249.4169,1068024900.83,40036523.53,550603825.0,-811289895.65,4682709038.77,3599945550.69,2300054089.91,6474298982.96,3663132834.75,0.0014,3.4072,-0.0154,2.4685,-0.1555,0.017,0.0299,0.0299,4.6269,50.9285,49.0715,34.9735,4.6269,7.2563,24.68,3.0372,,86.4294,9.8851,11.8019,0.0402,0.04,0.128,0.3315,0.13,0.1987,0.0804,0.663,21.8753,1.28,1.4998,62.3813,37.6187,61.7579,8.5045,78.0934,68.1287,31.8713,-0.0202,0.28,3.0482,9.1826,2.8232,8.5047,,-0.0138,4471.4402,0.26,0.0268,1961277915.52,9.0414,7.4558,84.376,-0.073,0.0516,0.007,2.0984,-93.8596,-93.8596,90.4938,-63.2116,-66.6548,-93.8414,-29.86,90.5046,-93.8094,-0.4674,-0.4869,-0.4684,-1.9156,-1.9156,-7.663,-41.6455,-0.5168
000036.SZ,20250430,20250331,0.0039,0.0039,0.0737,0.0737,0.1563,0.4063,2.0647,1864794.3,3869602.04,53168713.86,4.3072,1.9736,1.8531,6.8103,0.0229,0.1536,0.0144,12700120.63,17316251.15,,-5569892.359,-5569892.359,1041776999.68,40036523.53,550498036.41,-859551705.62,4705694776.26,3650278040.81,2302186300.31,6508591734.42,3666831592.01,0.0039,3.4251,-0.0169,2.471,-0.1203,0.0117,-0.0038,-0.0038,8.5455,48.6243,51.3757,34.8065,8.5455,7.0663,23.8404,3.8998,,88.3854,12.1887,15.8362,0.1129,0.11,0.0762,0.2277,0.1229,0.1864,0.4516,0.9108,21.5049,1.274,1.4967,62.6319,37.3681,61.9953,8.458,78.0911,67.6179,32.3821,-0.0227,0.274,3.1138,9.2328,2.8828,8.5481,,-0.0153,4160.6807,0.4916,0.0754,1939684729.8,12.2006,7.0663,88.3854,0.1129,0.0762,0.1229,-22.8765,-71.7391,-71.7391,92.3668,-56.301,-57.8922,-71.9348,406.91,92.3875,-71.6072,0.0555,-0.3813,0.0559,4.2665,4.2665,4.2665,-32.7179,-1.1538
000036.SZ,20250429,20241231,0.03,0.03,0.2866,0.2866,0.1563,0.4063,2.0608,28501799.74,12010186.56,206627422.79,4.2192,1.9348,1.8204,43.7172,0.0757,0.5867,0.0531,50278571.65,89161383.05,146698646.52,-8459657.2341,-102559657.2341,1076720563.59,40036523.53,551054635.9,-1036467334.63,4699612189.05,3665484818.25,2139877884.49,6502698882.37,3661097195.67,0.0273,3.4232,-0.2153,2.4672,-0.2537,0.0601,-0.0057,-0.0691,11.901,48.5833,51.4167,31.2127,11.901,7.5081,22.0924,1.6122,,88.1783,19.5551,20.9641,0.7779,0.79,0.2306,1.1133,0.632,0.8036,0.7779,1.1133,21.8889,1.2802,1.5378,63.0507,36.9493,61.6791,8.4742,78.1182,68.2712,31.7288,-0.2806,0.2802,3.0458,9.2183,2.8178,8.5284,,-0.1916,4605.9358,0.632,0.5058,1914542414.03,19.7993,6.7683,85.6799,0.0601,-0.0145,0.0677,-76.6307,-50.0,-50.0,65.9443,-21.9607,-20.4547,-50.3698,-80.37,65.9369,-47.8627,-4.808,-9.2718,-4.8088,-24.7517,-24.7517,-38.0632,230.6755,-4.8088
000036.SZ,20241031,20240930,0.0256,0.0256,0.2239,0.2239,0.1563,0.4049,2.0602,24707748.43,12748605.96,143808745.66,4.3745,1.9617,1.9434,47.2378,0.0576,0.4566,0.0413,36944646.45,68989694.56,,-111797203.725,-156347203.725,1115639075.07,40036523.53,586550000.0,-1335255728.69,4690245958.88,3932739340.22,2060733611.53,6538442981.72,3658041563.76,0.0252,3.4248,-0.1673,2.4651,-0.0286,0.0465,-0.0753,-0.1054,13.6756,43.2908,56.7092,29.9961,13.6756,7.7154,20.6365,1.6442,,88.8785,19.0733,20.768,0.719,0.71,0.2447,0.8574,0.5646,0.7188,0.9587,1.1432,22.6436,1.2927,1.5446,66.2607,33.7393,60.9588,8.9708,77.7276,66.8937,33.1063,-0.213,0.2927,2.9171,8.6645,2.6921,7.9963,,-0.1425,4159.562,0.7528,0.4655,1691133612.84,19.6271,7.675,95.6555,0.0866,0.0689,0.0705,-6.7929,-24.7059,-24.7059,73.7527,-11.4261,-7.4797,-25.7148,-57.81,73.7575,-22.5667,-4.7635,-8.3828,-4.7642,-19.928,-19.928,-3.5488,-77.706,-4.0657
000036.SZ,20241031,20240930,0.0256,0.0256,0.2239,0.2239,0.1563,0.4049,2.0602,24707748.43,12748605.96,143808745.66,4.3745,1.9617,1.9434,47.2378,0.0576,0.4566,0.0413,36944646.45,68989694.56,,,,1115639075.07,40036523.53,586550000.0,-1335255728.69,4690245958.88,3932739340.22,2060733611.53,6538442981.72,3658041563.76,0.0252,3.4248,-0.1673,2.4651,-0.0286,0.0465,,,13.6756,43.2908,56.7092,29.9961,13.6756,7.7154,20.6365,1.6442,,88.8785,19.0733,20.768,0.719,0.71,0.2447,0.8574,0.5646,0.7188,0.9587,1.1432,22.6436,1.2927,1.5446,66.2607,33.7393,60.9588,8.9708,77.7276,66.8937,33.1063,-0.213,0.2927,2.9171,8.6645,2.6921,7.9963,,-0.1425,4159.562,0.7528,0.4655,1691133612.84,19.6271,7.675,95.6555,0.0866,0.0689,0.0705,-6.7929,-24.7059,-24.7059,73.7527,-11.4261,-7.4797,-25.7148,-57.81,73.7575,-22.5667,-4.7635,-8.3828,-4.7642,-19.928,-19.928,-3.5488,-77.706,-4.0657
000036.SZ,20240830,20240630,0.0228,0.0228,0.1467,0.1467,0.1563,0.4049,2.0573,23807935.59,9245808.5,95852847.08,4.3209,1.9526,1.9372,27.1302,0.0374,0.2982,0.027,31969485.76,58916391.05,80751229.93,-154930076.6404,-199230076.6404,1159378718.27,40036523.53,586800000.0,-1270145282.88,4694370151.9,4015501552.55,2208356269.67,6537752349.44,3653638953.46,0.0223,3.4249,-0.162,2.4621,-0.0712,0.0397,-0.1044,-0.1343,18.3723,44.0347,55.9653,27.0286,18.3723,7.7366,18.6545,0.6374,,85.3132,26.3555,27.0661,0.6345,0.63,0.1775,0.7303,0.4957,0.6087,1.269,1.4606,23.0862,1.3002,1.5487,67.527,32.473,60.673,8.9756,77.7372,67.695,32.305,-0.1988,0.3002,2.8453,8.661,2.6281,7.9999,,-0.1346,4333.5578,0.9914,0.4097,1612402177.43,26.5951,7.0018,79.2374,0.2469,0.1659,0.2185,78.1683,25.2747,25.2747,76.208,60.9915,63.2972,22.5622,-26.21,76.206,27.3727,-4.7607,-7.8702,-4.7624,-26.495,-26.495,-11.0544,-11.8987,-3.7768
000036.SZ,20240430,20240331,0.01,0.01,0.0707,0.0707,0.1563,0.4049,2.0488,19669058.38,763369.78,43914877.99,4.4489,2.004,1.9901,14.6776,0.0177,0.1431,0.0129,8548486.04,33696010.95,,-343960322.0236,-388260322.0236,1171523076.72,40036523.53,586800000.0,-1603170756.69,4749511333.73,4212168301.65,2071997544.96,6601828943.46,3641017637.53,0.0138,3.4651,-0.2214,2.4536,0.1541,0.0227,-0.2318,-0.2616,21.9363,41.8749,58.1251,31.0208,21.9363,8.5271,20.398,2.0957,,91.8486,29.0825,32.1307,0.39,0.4,0.0146,0.4157,0.2838,0.3641,1.56,1.6628,23.0164,1.299,1.5471,69.5408,30.4592,60.7868,8.8884,77.8869,67.9132,32.0868,-0.269,0.299,2.8593,8.7627,2.641,8.0939,,-0.1827,4417.8965,1.1352,0.2521,1502078472.21,30.2109,8.5271,91.8486,0.39,0.0146,0.2838,-313.3324,-50.0,-50.0,-1.3272,-39.0875,-37.8454,-31.2272,-96.94,-1.3553,-28.6462,-3.6428,-6.9626,-3.6438,-38.0607,-38.0607,-38.0607,-12.9581,-3.6173
000036.SZ,20240429,20231231,0.06,0.06,0.3809,0.3809,0.1563,0.4049,2.035,20438926.57,61188796.24,281885363.44,3.9787,2.1309,2.1204,22.4158,0.0839,0.7585,0.0641,72157878.36,89195512.49,145383231.79,-1557204294.2695,-1557704294.2695,1521913309.31,40036523.53,631357615.84,-1330669356.95,4941979979.74,4814422453.87,2946753096.92,6836163236.53,3620585209.37,0.055,3.5961,-0.6322,2.4399,-1.3047,0.0601,-1.0494,-1.0497,17.6307,49.8733,50.1267,18.8467,17.6307,7.7354,13.9235,-2.8123,,87.2333,18.8557,15.7811,1.5341,1.53,1.15,1.0116,1.1302,1.223,1.5341,1.0116,26.1167,1.3535,1.6571,76.5731,23.4269,58.8463,9.2356,78.0615,73.691,26.309,-0.5804,0.3535,2.433,8.4523,2.2532,7.8275,,-0.4277,3259.3033,1.1302,0.9258,1514850070.33,18.7298,6.004,76.0452,0.5869,0.5824,0.5477,5.1018,-79.3103,-79.3103,-141.6031,-86.4464,-86.5721,-81.2672,-84.64,-141.6007,-81.3766,0.5874,-9.0711,0.5877,-75.8867,-75.8867,-91.8378,-2.3916,0.5877
