ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000507.SZ,20251029,20250930,0.2483,0.2483,3.527,3.527,1.4909,0.1828,2.7802,-14897327.02,263289114.1,908429485.67,1.3079,1.2453,0.9698,2.4152,0.5496,0.4647,0.1599,359447342.66,692322020.98,,606869136.3009,642421282.1309,2931898561.11,790789687.5,7262078596.82,5693600917.07,3343231146.27,1351764966.85,1241437256.09,16503968417.36,2725162553.71,0.2701,5.9514,0.7531,2.963,-1.391,0.7527,0.6598,0.6985,12.1395,28.0041,71.9959,15.9826,12.1395,1.6871,8.4935,5.802,0.0253,88.9193,16.7097,21.3422,3.8521,4.25,4.0831,3.4126,1.9411,3.0818,5.1361,4.5501,54.3084,2.1886,3.1461,28.3874,71.6126,16.5288,44.002,38.0059,39.9649,60.0351,0.1578,1.1886,0.571,0.8637,0.3044,0.4604,0.5872,0.0631,149.8164,2.5881,1.2244,7325841324.05,15.8374,1.9173,89.9916,1.2206,1.6621,0.5253,34.1592,15.2739,15.2739,-12.9062,7.1603,0.8545,4.0214,24.92,-12.9049,11.8363,6.7382,-0.5927,-5.3055,-19.5774,-19.5774,-27.6796,-16.4769,-6.9878
000507.SZ,20250830,20250630,0.1704,0.1704,2.4443,2.4443,1.4869,0.1828,2.6987,12206459.22,161252670.59,641607464.19,1.2175,1.1625,0.9212,1.6275,0.3753,0.3219,0.111,259781283.38,511639941.24,759271944.08,1178149105.6358,1494418497.3158,1338717387.56,723443356.51,9120436075.99,7402987111.1,3058759342.7,1057229422.74,2862094629.45,18102171196.47,2650229896.44,0.1886,5.6609,0.3832,2.8815,-1.2321,0.5563,1.281,1.6248,12.7979,28.5402,71.4598,15.4529,12.7979,1.5851,7.9736,5.8941,-0.2628,88.4443,17.1447,22.7589,2.7469,2.98,2.5536,2.5259,1.4204,2.1152,5.4938,5.0518,55.4573,2.245,3.2078,29.3501,70.6499,15.1692,50.3831,33.1746,43.4696,56.5304,0.0725,1.245,0.537,0.6584,0.2735,0.3354,0.4132,0.0315,147.3563,2.8408,0.8563,7314171546.86,17.1797,1.897,90.5298,1.5778,1.4684,0.6795,21.185,-5.4384,-5.4384,-27.997,1.6619,1.6211,-9.8085,-8.16,-27.9945,-0.2231,1.5281,-0.899,-9.3387,-15.3779,-15.3779,-19.9371,-5.2522,-9.6068
000507.SZ,20250430,20250331,0.0714,0.0714,1.2967,1.2967,1.4908,0.1828,2.6965,5602022.21,72641546.53,340668668.24,1.2535,1.1902,0.9417,0.8441,0.1989,0.1699,0.0589,159826824.17,260885505.8,,805180306.2392,945044060.8392,3321545614.71,774570338.26,6977864034.15,4851017207.66,3110167302.13,1199966644.01,484632004.77,16042762022.81,2648228640.16,0.0851,5.6193,0.1401,2.8793,-0.79,0.2837,0.8754,1.0275,12.6432,28.5647,71.4353,13.8581,12.6432,1.3091,7.1815,5.3674,0.022,86.5987,16.5946,21.875,1.2334,1.28,1.1451,1.2888,0.7449,1.1628,4.9336,5.1552,54.9881,2.2216,3.1909,29.4606,70.5394,15.4436,43.4954,37.799,42.7403,57.2597,0.0272,1.2216,0.5476,0.869,0.2809,0.4457,0.6411,0.0116,142.7612,2.9796,0.3865,7351251790.79,16.6968,1.3091,86.5987,1.2334,1.1451,0.7449,10.8047,51.9149,51.9149,-71.0896,23.6914,22.9055,36.9216,38.85,-71.0906,49.7296,0.782,-1.0241,-8.4528,-10.887,-10.887,-10.887,150.7369,-8.5541
000507.SZ,20250430,20250331,0.0714,0.0714,1.2967,1.2967,1.4908,0.1828,2.6965,5602022.21,72641546.53,340668668.24,1.2535,1.1902,0.9417,0.8441,0.1989,0.1699,0.0589,159826824.17,260885505.8,,,,3321545614.71,774570338.26,6977864034.15,4851017207.66,3110167302.13,1199966644.01,484632004.77,16042762022.81,2648228640.16,0.0851,5.6193,0.1401,2.8793,-0.79,0.2837,,,12.6432,28.5647,71.4353,13.8581,12.6432,1.3091,7.1815,5.3674,0.022,86.5987,16.5946,21.875,1.2334,1.28,1.1451,1.2888,0.7449,1.1628,4.9336,5.1552,54.9881,2.2216,3.1909,29.4606,70.5394,15.4436,43.4954,37.799,42.7403,57.2597,0.0272,1.2216,0.5476,0.869,0.2809,0.4457,0.6411,0.0116,142.7612,2.9796,0.3865,7351251790.79,16.6968,1.3091,86.5987,1.2334,1.1451,0.7449,10.8047,51.9149,51.9149,-71.0896,23.6914,22.9055,36.9216,38.85,-71.0906,49.7296,0.782,-1.0241,-8.4528,-10.887,-10.887,-10.887,150.7369,-8.5541
000507.SZ,20250428,20241231,0.2542,0.2542,5.5722,5.5722,1.4895,0.1828,2.6375,32308127.87,259787057.46,1337521947.62,1.4577,1.3902,1.1081,3.8506,0.8459,0.7091,0.2499,340620235.84,916408629.61,1432529480.9,346943764.7682,-521774760.1718,1491848215.86,919922447.63,8384014561.84,5539591892.84,3654109186.97,1903324579.96,1725741157.85,17935476893.21,2593985071.42,0.3176,5.5757,1.286,2.8204,1.2586,0.9964,0.3772,-0.5673,9.3255,26.0981,73.9019,17.3545,9.3255,2.8514,8.9564,5.5467,-0.4335,93.3537,11.41,17.8813,4.3948,4.59,3.9087,4.4683,2.3303,3.8579,4.3948,4.4683,53.0577,2.1303,3.0858,29.7928,70.2072,17.9587,46.7454,36.9319,38.5214,61.4786,0.2844,1.1303,0.6136,0.7901,0.3385,0.4358,0.6596,0.1096,130.132,2.3303,1.4242,7405834877.25,12.2047,1.2058,96.0108,0.7975,0.7333,0.428,35.5053,5.8726,5.8726,-0.5644,0.4101,6.5094,5.365,5.23,-0.5703,6.0791,-0.8676,-1.5652,-0.6731,-6.0682,-6.0682,-22.0176,-37.7026,-0.6731
000507.SZ,20241031,20240930,0.2154,0.2154,4.3856,4.3856,1.4927,0.168,2.5944,28017249.74,210771969.24,1027419686.1,1.3856,1.2965,1.0299,3.1524,0.6765,0.5461,0.1965,297082947.15,728511613.21,,-561770487.6293,-1227077469.3793,2176279596.24,683825789.9,7848475824.77,6033654050.46,4022887998.53,1633612120.94,1878560435.62,17519342757.11,2540679105.07,0.2596,5.706,0.8647,2.7624,0.1535,0.7921,-0.6108,-1.3342,9.6878,25.4716,74.5284,16.6872,9.6878,3.2967,7.7364,5.6541,0.0544,92.6348,12.5404,18.0611,3.5607,3.75,3.1429,3.5494,1.9039,3.1147,4.7476,4.7325,52.546,2.1073,3.0606,28.8019,71.1981,19.7399,44.7989,38.493,39.5575,60.4425,0.1877,1.1073,0.6297,0.8592,0.3757,0.5126,0.6667,0.0743,124.5528,2.5385,1.1634,7720170610.75,12.629,3.7613,94.5278,0.6942,0.5256,0.4682,22.2056,6.8983,6.8983,-13.9516,4.3561,4.0008,4.8108,-4.26,-13.9544,0.0859,1.449,-1.4094,1.1234,-0.5656,-0.5656,-0.6347,-42.1779,4.7209
000507.SZ,20240831,20240630,0.1802,0.1802,2.8885,2.8885,1.4926,0.168,2.5439,16733916.74,175589191.11,675007460.66,1.2507,1.1807,0.8177,2.0634,0.4506,0.3586,0.13,221732063.38,528950768.14,785919760.1,-977976210.4031,-1365113245.4831,1578753710.51,519131170.41,8584095856.63,7029966839.55,3925329814.88,1149567446.57,2602658534.58,18110125135.49,2494212993.94,0.2091,5.5971,0.5322,2.7119,-0.1435,0.5751,-1.0633,-1.4842,11.1329,25.4085,74.5915,15.9619,11.1329,3.0558,7.355,5.551,-0.29,91.6536,14.271,19.9107,2.8894,3.15,2.638,2.5879,1.447,2.2571,5.7788,5.1758,52.8601,2.1213,3.0707,28.3825,71.6175,19.4246,47.3994,36.6842,42.9319,57.0681,0.1067,1.1213,0.6219,0.7739,0.3675,0.4573,0.5584,0.0458,124.7488,2.894,0.9409,7765815698.88,14.3059,3.1721,92.5416,2.0366,1.8572,0.8663,3.3191,4.4638,4.4638,-17.0382,3.9762,3.2337,2.7464,-4.66,-17.0326,-1.3349,-0.4872,-2.2388,-0.3786,-0.5298,-0.5298,-6.6157,36.9484,4.1365
000507.SZ,20240430,20240331,0.047,0.047,1.4551,1.4551,1.4918,0.168,2.4461,4826786.09,52318027.6,336925301.63,1.1744,1.0999,0.7957,1.0355,0.2264,0.1813,0.0654,123408575.15,228057759.47,,-1215594107.5374,-1294844712.7874,1986307922.86,552764898.47,8175679675.64,6424199630.06,3905764395.09,856449675.66,2029859117.34,17715417309.58,2404251933.49,0.0621,5.5837,0.4846,2.6141,0.0666,0.248,-1.3217,-1.4078,9.0037,25.1751,74.8249,14.8975,9.0037,2.9413,6.9826,4.9735,-0.006,90.7789,11.9555,17.0405,0.8593,0.96,0.7867,1.1145,0.5889,0.9402,3.4372,4.458,52.9006,2.1232,3.0771,28.4759,71.5241,19.2834,46.1501,37.4321,45.8358,54.1642,0.0908,1.1232,0.6189,0.8111,0.3645,0.4777,0.608,0.0416,126.1747,2.3556,0.2793,7738316332.1,12.106,2.9413,90.7789,0.8593,0.7867,0.5889,33.3053,-29.1101,-29.1101,114.4248,10.8595,9.7466,-6.1865,-6.63,114.4258,-7.7915,-0.7254,-2.0139,-0.5631,6.2938,6.2938,6.2938,63.8405,1.7406
000507.SZ,20240427,20231231,0.2401,0.2401,5.9322,5.9322,1.4909,0.168,2.41,30355900.33,246866270.89,1326011441.24,1.042,0.9778,0.7274,4.4241,0.874,0.7497,0.2624,299243500.01,893996137.53,1399906953.76,-713639226.57,-1109793742.36,1716265938.17,589378088.49,8851981732.67,6847031597.98,3936206153.01,244312880.68,2334047241.29,18365135186.12,2371107119.8,0.3014,5.6245,1.2933,2.578,0.1023,0.972,-0.7759,-1.2066,8.5302,24.3035,75.6965,16.6731,8.5302,2.7729,8.0697,5.8306,-0.886,94.5154,10.6739,16.3854,4.2232,4.33,3.7607,4.3,2.2386,3.8112,4.2232,4.3,53.9778,2.1729,3.1673,29.2938,70.7062,19.0424,48.1999,36.3123,52.0805,47.9195,0.2047,1.1729,0.5977,0.7534,0.3528,0.4447,0.5749,0.1066,118.9234,2.2386,1.3334,7806028747.96,10.7634,2.0655,100.9821,0.7536,0.4077,0.4189,18.9574,-27.9628,-27.9628,-8.6201,-0.3952,1.2531,-9.5702,-17.37,-8.6192,-12.4045,4.2095,-1.1482,3.2357,3.9195,3.9195,21.0584,-18.6756,3.2357
000507.SZ,20231031,20230930,0.2015,0.2015,4.4105,4.4105,1.492,0.1657,2.3587,7683298.18,220145574.16,999704237.16,0.8848,0.8407,0.7326,3.2715,0.6249,0.556,0.194,312988877.92,702435281.34,,-493464581.4069,-404582782.5469,3207026696.68,516115760.5,7944459382.21,4535617526.36,3717800204.5,-853174070.16,-62174705.8,17177656704.77,2321755342.38,0.2477,5.3754,1.0049,2.5244,0.2945,0.7637,-0.5365,-0.4399,9.3265,24.6443,75.3557,16.1188,9.3265,3.0169,7.7684,5.3335,-0.0922,92.2843,11.949,17.3162,3.5324,3.73,3.4132,3.36,1.8097,3.0149,4.7099,4.48,55.8237,2.2637,3.2413,31.3562,68.6438,17.7878,46.2488,37.4889,63.4824,36.5176,0.1248,1.2637,0.5519,0.8106,0.3186,0.468,0.8197,0.0792,119.0969,2.4129,1.0898,7881250366.57,12.0744,3.4096,94.6366,0.6341,0.5611,0.41,24.1199,-13.5564,-13.5564,12.6443,7.672,9.3413,6.2889,7.54,12.6453,11.1561,-0.4058,-0.0482,-0.3107,-0.92,-0.92,6.2864,-45.4899,-4.3787
